,drug,cell_line,IC50
120,Mirin,HL60,4.734348
121,Mitoxantrone,HL60,-1.648092
122,Motesanib,HL60,3.398147
123,Mycophenolic acid,HL60,0.872644
124,N-acetyl cysteine,HL60,9.943743
125,NU7441,HL60,0.40654
126,NVP-ADW742,HL60,0.25705
127,Navitoclax,HL60,-1.246696
128,Nelarabine,HL60,5.274322
129,Nilotinib,HL60,2.067855
130,Niraparib,HL60,4.647715
131,Nutlin-3a (-),HL60,3.685447
132,OF-1,HL60,0.928478
133,OSI-027,HL60,3.820561
134,OTX015,HL60,-0.554517
135,Obatoclax Mesylate,HL60,0.645424
136,Olaparib,HL60,3.475814
137,Osimertinib,HL60,1.05863
138,Oxaliplatin,HL60,2.398582
139,P22077,HL60,1.495135
140,PCI-34051,HL60,4.391048
141,PD0325901,HL60,-3.501066
142,PD173074,HL60,4.208856
143,PFI-1,HL60,2.459947
144,PFI3,HL60,4.259533
145,PLX-4720,HL60,3.794436
146,POMHEX,HL60,1.407742
147,PRIMA-1MET,HL60,5.892109
148,PRT062607,HL60,2.149309
149,Paclitaxel,HL60,-4.906881
150,Palbociclib,HL60,2.306101
151,Pevonedistat,HL60,-1.459439
152,Picolinici-acid,HL60,4.740492
153,Pictilisib,HL60,1.262272
154,Podophyllotoxin bromide,HL60,-1.674663
155,Pyridostatin,HL60,4.298902
156,RO-3306,HL60,4.847768
157,RVX-208,HL60,3.35364
158,Rapamycin,HL60,-1.398099
159,Refametinib,HL60,-1.167613
160,Remodelin,HL60,3.243689
161,Ribociclib,HL60,3.433514
162,Romidepsin,HL60,-6.094023
163,Rucaparib,HL60,3.78804
164,Ruxolitinib,HL60,3.372182
165,SB216763,HL60,3.882611
166,SB590885,HL60,3.906465
167,SCH772984,HL60,0.146872
168,SGC-CBP30,HL60,3.667655
169,SGC0946,HL60,1.874233
170,SN-38,HL60,-5.868396
171,Sabutoclax,HL60,0.814406
172,Sapitinib,HL60,3.307865
173,Savolitinib,HL60,1.442681
174,Schweinfurthin A,HL60,-1.71815
175,Selumetinib,HL60,0.441364
176,Sepantronium bromide,HL60,-5.547198
177,Serdemetan,HL60,3.580526
178,Sinularin,HL60,3.352685
179,Sorafenib,HL60,0.645929
180,Staurosporine,HL60,-2.354547
181,Talazoparib,HL60,0.970772
182,Tamoxifen,HL60,2.773471
183,Tanespimycin,HL60,-0.02127
184,Taselisib,HL60,1.075933
185,Telomerase Inhibitor IX,HL60,-0.174372
186,Temozolomide,HL60,5.287843
187,Temsirolimus,HL60,0.734264
188,Teniposide,HL60,-1.596655
189,Topotecan,HL60,-1.336943
190,Trametinib,HL60,-3.320319
191,UMI-77,HL60,1.435243
192,UNC0379,HL60,4.588174
193,UNC0638,HL60,2.025077
194,Ulixertinib,HL60,1.306203
195,Uprosertib,HL60,3.358422
196,VE-822,HL60,3.054477
197,VE821,HL60,4.8754
198,VX-11e,HL60,2.050311
199,Veliparib,HL60,4.110177
200,Venetoclax,HL60,-4.488296
201,Vinblastine,HL60,-6.310347
202,Vincristine,HL60,-4.649077
203,Vinorelbine,HL60,-4.581106
204,Vismodegib,HL60,3.578583
205,Vorinostat,HL60,0.205701
206,WEHI-539,HL60,3.762251
207,WIKI4,HL60,2.307919
208,WZ4003,HL60,3.666695
209,Wee1 Inhibitor,HL60,0.84796
210,Wnt-C59,HL60,3.23988
211,XAV939,HL60,4.349326
212,YK-4-279,HL60,0.316688
213,ZM447439,HL60,-0.106262
214,Zoledronate,HL60,3.148767
215,alpha-lipoic acid,HL60,5.007582
216,glutathione,HL60,8.188005
217,5-Fluorouracil,HEL,2.462663
218,ABT737,HEL,0.727914
219,AGI-5198,HEL,4.37324
220,AGI-6780,HEL,3.053522
221,AGK2,HEL,3.435404
222,AMG-319,HEL,4.372633
223,AT13148,HEL,2.924252
224,AZ6102,HEL,1.741545
225,AZ960,HEL,-0.45043
226,AZD1208,HEL,3.969908
227,AZD1332,HEL,3.827417
228,AZD2014,HEL,1.990833
229,AZD3759,HEL,1.690591
230,AZD4547,HEL,2.660068
231,AZD5153,HEL,-1.579341
232,AZD5363,HEL,4.258594
233,AZD5438,HEL,1.373512
234,AZD5582,HEL,4.464754
235,AZD5991,HEL,4.373228
236,AZD6482,HEL,3.83721
237,AZD6738,HEL,-0.401548
238,AZD7762,HEL,-1.444233
239,AZD8186,HEL,4.372257
240,Acetalax,HEL,5.229914
241,Afatinib,HEL,1.830878
242,Afuresertib,HEL,2.702003
243,Alisertib,HEL,2.270216
244,Alpelisib,HEL,3.426936
245,Avagacestat,HEL,4.044609
246,Axitinib,HEL,2.380458
247,BI-2536,HEL,-2.490341
248,BIBR-1532,HEL,4.341508
249,BMS-345541,HEL,1.703818
250,BMS-536924,HEL,1.081879
251,BMS-754807,HEL,2.841303
252,BX795,HEL,2.011093
253,Bicalutamide,HEL,4.373083
254,Bleomycin,HEL,2.162377
255,Bortezomib,HEL,-5.526198
256,Bosutinib,HEL,1.223188
257,Bromosporine,HEL,1.232807
258,Buparlisib,HEL,1.076224
259,CCT-018159,HEL,2.639738
260,CCT007093,HEL,3.671145
261,CHIR-99021,HEL,1.043535
262,CZC24832,HEL,4.457007
263,Camptothecin,HEL,-3.978419
264,Carmustine,HEL,4.675045
265,Cediranib,HEL,1.947726
266,Crizotinib,HEL,1.63062
267,Cyclophosphamide,HEL,4.371572
268,Dabrafenib,HEL,3.765882
269,Dacarbazine,HEL,4.485565
270,Dactinomycin,HEL,-4.093321
271,Dactolisib,HEL,-2.54546
272,Daporinad,HEL,-5.692192
273,Dasatinib,HEL,2.165652
274,Dihydrorotenone,HEL,2.003986
275,Dinaciclib,HEL,-3.721416
276,Docetaxel,HEL,-2.894219
277,Doramapimod,HEL,2.989417
278,EHT-1864,HEL,2.898275
279,EPZ004777,HEL,3.648165
280,EPZ5676,HEL,4.556531
281,Elephantin,HEL,2.249668
282,Elesclomol,HEL,-3.873658
283,Entinostat,HEL,0.481834
284,Entospletinib,HEL,2.510442
285,Epirubicin,HEL,-1.974206
286,Erlotinib,HEL,2.832938
287,Fludarabine,HEL,1.096348
288,Foretinib,HEL,2.901355
289,Fulvestrant,HEL,2.61263
290,GDC0810,HEL,4.373016
291,GNE-317,HEL,1.206981
292,GSK-LSD1,HEL,-1.014576
293,GSK1904529A,HEL,4.18719
294,GSK2110183B,HEL,3.164307
295,GSK2578215A,HEL,3.7717
296,GSK2606414,HEL,2.635478
297,GSK269962A,HEL,2.759768
298,GSK2801,HEL,4.201838
299,GSK343,HEL,1.867207
300,GSK591,HEL,2.624115
301,GW441756,HEL,2.751303
302,Gallibiscoquinazole,HEL,2.008598
303,Gefitinib,HEL,2.442367
304,Gemcitabine,HEL,-4.820891
305,I-BET-762,HEL,1.439985
306,I-BRD9,HEL,2.473141
307,IOX2,HEL,1.277448
308,IWP-2,HEL,2.290308
309,Ibrutinib,HEL,3.803914
310,Ipatasertib,HEL,3.972406
311,Irinotecan,HEL,1.118997
312,JNK Inhibitor VIII,HEL,3.199606
313,JQ1,HEL,-0.718532
314,KRAS (G12C) Inhibitor-12,HEL,3.869663
315,KU-55933,HEL,4.139366
316,L-Oxonoreleagnine,HEL,1.962914
317,LCL161,HEL,4.511036
318,LGK974,HEL,3.820743
319,LJI308,HEL,4.167601
320,LMP744,HEL,-2.995625
321,LY2109761,HEL,3.744833
322,Lapatinib,HEL,2.532252
323,Leflunomide,HEL,3.650549
324,Lenalidomide,HEL,4.367074
325,Lestaurtinib,HEL,-0.851305
326,Linsitinib,HEL,3.230307
327,Luminespib,HEL,-3.507849
328,MG-132,HEL,-1.846089
329,MIRA-1,HEL,3.277142
330,MK-1775,HEL,-1.025868
331,MK-2206,HEL,3.271386
332,MK-8776,HEL,0.553272
333,ML323,HEL,3.72267
334,MN-64,HEL,2.697512
335,Methotrexate,HEL,-2.372109
336,Mirin,HEL,3.667897
337,Mitoxantrone,HEL,-1.480227
338,Motesanib,HEL,4.093971
339,NU7441,HEL,1.688381
340,NVP-ADW742,HEL,3.816078
341,Navitoclax,HEL,-0.098989
342,Nelarabine,HEL,3.647548
343,Nilotinib,HEL,3.046639
344,Niraparib,HEL,1.954565
345,Nutlin-3a (-),HEL,4.287108
346,OF-1,HEL,4.031677
347,OSI-027,HEL,1.843611
348,OTX015,HEL,-0.090018
349,Obatoclax Mesylate,HEL,1.18841
350,Olaparib,HEL,3.503609
351,Osimertinib,HEL,1.743062
352,Oxaliplatin,HEL,2.097369
353,P22077,HEL,1.974511
354,PCI-34051,HEL,2.604943
355,PD0325901,HEL,2.94561
356,PD173074,HEL,2.836276
357,PF-4708671,HEL,2.541509
358,PFI-1,HEL,2.288104
359,PFI3,HEL,4.011434
360,PLX-4720,HEL,3.103018
361,PRIMA-1MET,HEL,2.840747
362,PRT062607,HEL,2.055156
363,Paclitaxel,HEL,-2.214539
364,Palbociclib,HEL,1.188299
365,Pevonedistat,HEL,-2.09157
366,Picolinici-acid,HEL,4.305891
367,Pictilisib,HEL,1.988692
368,Piperlongumine,HEL,1.168082
369,Podophyllotoxin bromide,HEL,-1.467516
370,Pyridostatin,HEL,4.373158
371,RO-3306,HEL,1.500782
372,RVX-208,HEL,4.288528
373,Rapamycin,HEL,-1.231258
374,Refametinib,HEL,4.266376
375,Ribociclib,HEL,2.030058
376,Romidepsin,HEL,-5.02797
377,Rucaparib,HEL,3.221512
378,Ruxolitinib,HEL,1.434941
379,SB216763,HEL,2.228604
380,SB505124,HEL,3.876046
381,SB590885,HEL,3.544834
382,SCH772984,HEL,3.395692
383,SGC-CBP30,HEL,3.113634
384,SGC0946,HEL,1.168598
385,SL0101,HEL,3.070563
386,SN-38,HEL,-4.767978
387,Sabutoclax,HEL,-1.540775
388,Sapitinib,HEL,3.910589
389,Savolitinib,HEL,1.108371
390,Schweinfurthin A,HEL,-1.57222
391,Selumetinib,HEL,4.37794
392,Sepantronium bromide,HEL,-1.83873
393,Serdemetan,HEL,2.50108
394,Sinularin,HEL,2.954225
395,Sorafenib,HEL,1.859532
396,Staurosporine,HEL,-3.532707
397,Talazoparib,HEL,0.547618
398,Tamoxifen,HEL,4.306699
399,Tanespimycin,HEL,0.217353
400,Taselisib,HEL,4.241866
401,Telomerase Inhibitor IX,HEL,0.007884
402,Temozolomide,HEL,4.056126
403,Temsirolimus,HEL,0.472727
404,Teniposide,HEL,-1.205994
405,Topotecan,HEL,-1.103777
406,Tozasertib,HEL,1.441849
407,Trametinib,HEL,1.549934
408,Tretinoin,HEL,3.764337
409,Ulixertinib,HEL,3.630857
410,Uprosertib,HEL,3.792156
411,VE-822,HEL,-0.014849
412,VE821,HEL,0.905257
413,VX-11e,HEL,2.47524
414,Veliparib,HEL,4.214052
415,Venetoclax,HEL,2.791771
416,Vincristine,HEL,-1.987847
417,Vinorelbine,HEL,-2.338475
418,Vismodegib,HEL,3.815731
419,Vorinostat,HEL,-0.043489
420,WEHI-539,HEL,0.162486
421,WIKI4,HEL,3.705608
422,WZ4003,HEL,3.187116
423,Wee1 Inhibitor,HEL,0.035601
424,Wnt-C59,HEL,3.354435
425,XAV939,HEL,3.142521
426,YK-4-279,HEL,2.033787
427,ZM447439,HEL,2.134254
428,Zoledronate,HEL,2.616975
429,5-Fluorouracil,LS513,1.742438
430,5-azacytidine,LS513,3.380988
431,A-366,LS513,3.638545
432,AGI-6780,LS513,4.47839
433,AGK2,LS513,2.611247
434,AT13148,LS513,4.4434
435,AZ6102,LS513,0.798365
436,AZ960,LS513,2.629074
437,AZD1208,LS513,3.668332
438,AZD1332,LS513,4.486385
439,AZD2014,LS513,1.281718
440,AZD3759,LS513,1.446812
441,AZD4547,LS513,3.99813
442,AZD5153,LS513,2.064885
443,AZD5438,LS513,0.993794
444,AZD5582,LS513,4.829677
445,AZD5991,LS513,6.149584
446,AZD7762,LS513,0.715533
447,AZD8055,LS513,-0.138152
448,Acetalax,LS513,5.590222
449,Afatinib,LS513,-0.259734
450,Alisertib,LS513,0.25052
451,Alpelisib,LS513,3.180765
452,Avagacestat,LS513,4.887107
453,Axitinib,LS513,2.513083
454,BI-2536,LS513,-0.877715
455,BMS-345541,LS513,2.135081
456,BMS-754807,LS513,-1.114806
457,Bleomycin,LS513,2.038504
458,Bleomycin (50 uM),LS513,1.510962
459,Bosutinib,LS513,3.329184
460,Bromosporine,LS513,1.947817
461,CCT007093,LS513,5.698212
462,CPI-637,LS513,5.611521
463,CZC24832,LS513,4.956259
464,Camptothecin,LS513,-3.160246
465,Carmustine,LS513,6.951097
466,Cisplatin,LS513,2.919147
467,Crizotinib,LS513,1.277685
468,Dabrafenib,LS513,4.404782
469,Dacarbazine,LS513,6.567301
470,Dactinomycin,LS513,-3.760591
471,Daporinad,LS513,-3.855835
472,Dasatinib,LS513,2.264065
473,Dihydrorotenone,LS513,2.075017
474,Dinaciclib,LS513,-2.886744
475,Docetaxel,LS513,-3.711243
476,Doramapimod,LS513,5.35352
477,EHT-1864,LS513,3.170517
478,EPZ004777,LS513,5.859496
479,EPZ5676,LS513,5.133465
480,Elephantin,LS513,1.96435
481,Entinostat,LS513,1.350856
482,Entospletinib,LS513,4.500123
483,Fludarabine,LS513,3.534461
484,Fulvestrant,LS513,6.0177
485,GSK-LSD1,LS513,1.683692
486,GSK1904529A,LS513,4.405936
487,GSK2110183B,LS513,1.405565
488,GSK2606414,LS513,3.552131
489,GSK2801,LS513,5.172107
490,GSK2830371,LS513,5.658243
491,GSK343,LS513,3.158856
492,GSK591,LS513,4.441317
493,GW441756,LS513,3.981601
494,Gallibiscoquinazole,LS513,3.494294
495,Gemcitabine,LS513,-3.243612
496,I-BET-762,LS513,3.169127
497,IWP-2,LS513,3.441628
498,Ibrutinib,LS513,4.813731
499,Irinotecan,LS513,1.813011
500,JNK Inhibitor VIII,LS513,5.540519
501,JQ1,LS513,1.464482
502,KRAS (G12C) Inhibitor-12,LS513,4.124174
503,KU-55933,LS513,5.775309
504,L-Oxonoreleagnine,LS513,4.146112
505,LCL161,LS513,5.528602
506,LGK974,LS513,4.447995
507,LJI308,LS513,4.729262
508,LMP744,LS513,-0.66299
509,LY2109761,LS513,4.92314
510,Lapatinib,LS513,1.37076
511,Leflunomide,LS513,5.065966
512,Lenalidomide,LS513,5.504545
513,Lestaurtinib,LS513,0.024441
514,Linsitinib,LS513,1.593206
515,Luminespib,LS513,-3.726129
516,MG-132,LS513,-1.429434
517,MIRA-1,LS513,4.312625
518,MK-1775,LS513,-0.595952
519,MK-2206,LS513,0.824578
520,ML323,LS513,4.24133
521,MN-64,LS513,5.071992
522,Methotrexate,LS513,-0.864728
523,Mirin,LS513,4.089461
524,Mitoxantrone,LS513,0.384495
525,Motesanib,LS513,5.775309
526,Mycophenolic acid,LS513,0.645459
527,N-acetyl cysteine,LS513,8.988045
528,NU7441,LS513,3.189255
529,Navitoclax,LS513,2.150489
530,Nelarabine,LS513,6.796692
531,Niraparib,LS513,3.769896
532,Nutlin-3a (-),LS513,1.406242
533,OF-1,LS513,4.4166
534,OSI-027,LS513,4.801549
535,OTX015,LS513,2.015937
536,Obatoclax Mesylate,LS513,0.521782
537,Olaparib,LS513,3.813458
538,Oxaliplatin,LS513,1.776041
539,PCI-34051,LS513,3.487065
540,PD0325901,LS513,-3.224086
541,PD173074,LS513,3.514301
542,PFI-1,LS513,4.402877
543,PFI3,LS513,5.737934
544,PLX-4720,LS513,5.060211
545,POMHEX,LS513,0.590036
546,PRIMA-1MET,LS513,3.392785
547,PRT062607,LS513,2.476106
548,Palbociclib,LS513,1.209893
549,Picolinici-acid,LS513,4.748499
550,Pictilisib,LS513,0.296864
551,Podophyllotoxin bromide,LS513,-1.023477
552,RO-3306,LS513,2.570261
553,RVX-208,LS513,5.333803
554,Rapamycin,LS513,-1.05794
555,Refametinib,LS513,-1.83118
556,Ribociclib,LS513,1.62957
557,Romidepsin,LS513,-4.322347
558,Rucaparib,LS513,3.004406
559,Ruxolitinib,LS513,5.222221
560,SB216763,LS513,3.048123
561,SB505124,LS513,1.328481
562,SB590885,LS513,3.307989
563,SCH772984,LS513,0.024482
564,SGC-CBP30,LS513,4.708829
565,SGC0946,LS513,1.776863
566,SN-38,LS513,-4.489221
567,Sabutoclax,LS513,-0.200939
568,Sapitinib,LS513,1.634124
569,Schweinfurthin A,LS513,3.308318
570,Selumetinib,LS513,-0.11144
571,Serdemetan,LS513,3.282957
572,Sinularin,LS513,2.589297
573,Staurosporine,LS513,-2.235196
574,TW 37,LS513,4.467028
575,Tanespimycin,LS513,-1.886624
576,Taselisib,LS513,0.327674
577,Temozolomide,LS513,7.248506
578,Temsirolimus,LS513,0.224156
579,Teniposide,LS513,1.352384
580,Topotecan,LS513,0.179324
581,Trametinib,LS513,-5.07196
582,UNC0379,LS513,2.50628
583,UNC0638,LS513,4.474052
584,Uprosertib,LS513,1.288134
585,VE-822,LS513,1.942905
586,VE821,LS513,2.798011
587,VX-11e,LS513,-0.154789
588,Veliparib,LS513,5.030822
589,Vincristine,LS513,-1.685101
590,Vinorelbine,LS513,-3.521728
591,Vismodegib,LS513,4.616114
592,WEHI-539,LS513,3.719036
593,WZ4003,LS513,3.224961
594,Wnt-C59,LS513,5.417568
595,XAV939,LS513,4.566113
596,ZM447439,LS513,1.744665
597,Zoledronate,LS513,4.536145
598,alpha-lipoic acid,LS513,7.90602
599,glutathione,LS513,8.468905
600,5-Fluorouracil,A101D,3.945825
601,5-azacytidine,A101D,1.198543
602,A-366,A101D,5.475173
603,ABT737,A101D,0.474327
604,AGI-5198,A101D,5.528712
605,AGI-6780,A101D,4.501571
606,AGK2,A101D,4.176421
607,AMG-319,A101D,3.48855
608,AT13148,A101D,3.01253
609,AZ6102,A101D,1.301374
610,AZ960,A101D,1.863709
611,AZD1208,A101D,4.76108
612,AZD1332,A101D,3.201106
613,AZD2014,A101D,0.632457
614,AZD3759,A101D,2.991665
615,AZD4547,A101D,3.315949
616,AZD5153,A101D,0.408255
617,AZD5363,A101D,1.810588
618,AZD5438,A101D,1.296108
619,AZD5582,A101D,-4.857478
620,AZD5991,A101D,4.140862
621,AZD6738,A101D,1.003643
622,AZD7762,A101D,0.300596
623,AZD8055,A101D,-1.27046
624,AZD8186,A101D,1.907486
625,Acetalax,A101D,7.083142
626,Afatinib,A101D,1.566515
627,Afuresertib,A101D,2.311981
628,Alisertib,A101D,1.283772
629,Alpelisib,A101D,4.226877
630,Avagacestat,A101D,4.064976
631,Axitinib,A101D,4.658258
632,BI-2536,A101D,-1.946281
633,BIBR-1532,A101D,4.784777
634,BMS-345541,A101D,4.974567
635,BMS-536924,A101D,3.229974
636,BMS-754807,A101D,2.67881
637,Bleomycin,A101D,2.168683
638,Bleomycin (50 uM),A101D,2.454798
639,Bortezomib,A101D,-6.884155
640,Bosutinib,A101D,3.215838
641,Bromosporine,A101D,2.010181
642,Buparlisib,A101D,0.294596
643,CCT007093,A101D,5.350212
644,CPI-637,A101D,4.177282
645,CZC24832,A101D,4.688979
646,Camptothecin,A101D,-2.762168
647,Carmustine,A101D,6.005621
648,Cediranib,A101D,2.154311
649,Cisplatin,A101D,1.37653
650,Crizotinib,A101D,2.45638
651,Cyclophosphamide,A101D,5.782912
652,Cytarabine,A101D,0.560338
653,Dabrafenib,A101D,-1.036739
654,Dacarbazine,A101D,6.538847
655,Dactinomycin,A101D,-4.545826
656,Dactolisib,A101D,-3.345471
657,Dasatinib,A101D,1.832577
658,Dihydrorotenone,A101D,1.789078
659,Dinaciclib,A101D,-3.298414
660,Docetaxel,A101D,-4.384575
661,Doramapimod,A101D,5.856646
662,EHT-1864,A101D,4.342398
663,EPZ004777,A101D,4.620337
664,EPZ5676,A101D,5.599818
665,Elephantin,A101D,2.476098
666,Entinostat,A101D,1.364011
667,Entospletinib,A101D,3.068
668,Epirubicin,A101D,-2.126764
669,Erlotinib,A101D,2.081909
670,Fludarabine,A101D,4.887141
671,Foretinib,A101D,0.441549
672,Fulvestrant,A101D,4.57441
673,GDC0810,A101D,5.780097
674,GNE-317,A101D,-0.016563
675,GSK-LSD1,A101D,3.602105
676,GSK1904529A,A101D,5.391914
677,GSK2110183B,A101D,3.76809
678,GSK2578215A,A101D,5.093699
679,GSK2606414,A101D,2.515183
680,GSK2801,A101D,5.984099
681,GSK2830371,A101D,4.95475
682,GSK343,A101D,2.482056
683,GSK591,A101D,5.284514
684,GW441756,A101D,2.560479
685,Gallibiscoquinazole,A101D,2.877264
686,Gefitinib,A101D,3.788991
687,Gemcitabine,A101D,-4.425918
688,I-BET-762,A101D,2.429231
689,I-BRD9,A101D,4.013667
690,ICL-SIRT078,A101D,2.825809
691,IWP-2,A101D,3.144803
692,Ibrutinib,A101D,6.316881
693,Ipatasertib,A101D,3.80683
694,Irinotecan,A101D,2.556283
695,JNK Inhibitor VIII,A101D,5.683355
696,JQ1,A101D,0.888394
697,KRAS (G12C) Inhibitor-12,A101D,3.562459
698,KU-55933,A101D,3.691217
699,L-Oxonoreleagnine,A101D,4.099089
700,LCL161,A101D,2.602135
701,LGK974,A101D,4.900866
702,LJI308,A101D,4.084553
703,LMP744,A101D,-0.388949
704,LY2109761,A101D,6.18273
705,Lapatinib,A101D,2.223729
706,Leflunomide,A101D,5.013599
707,Lenalidomide,A101D,5.839225
708,Lestaurtinib,A101D,-0.900305
709,Linsitinib,A101D,5.219105
710,Luminespib,A101D,-1.961041
711,MG-132,A101D,-2.990291
712,MIM1,A101D,4.108693
713,MIRA-1,A101D,3.594124
714,MK-1775,A101D,-0.077663
715,MK-2206,A101D,3.004413
716,MK-8776,A101D,3.030025
717,ML323,A101D,5.071922
718,MN-64,A101D,5.133064
719,Methotrexate,A101D,1.868041
720,Mirin,A101D,4.675386
721,Mitoxantrone,A101D,1.072435
722,Motesanib,A101D,5.875725
723,Mycophenolic acid,A101D,0.332671
724,N-acetyl cysteine,A101D,10.288385
725,NU7441,A101D,2.399076
726,NVP-ADW742,A101D,2.048064
727,Navitoclax,A101D,1.517395
728,Nelarabine,A101D,6.568278
729,Nilotinib,A101D,3.134265
730,Niraparib,A101D,5.437382
731,Nutlin-3a (-),A101D,2.31233
732,OF-1,A101D,5.183961
733,OSI-027,A101D,2.268155
734,OTX015,A101D,1.344809
735,Obatoclax Mesylate,A101D,-1.038164
736,Olaparib,A101D,4.371187
737,Osimertinib,A101D,3.342514
738,Oxaliplatin,A101D,5.043389
739,P22077,A101D,3.386455
740,PCI-34051,A101D,4.579814
741,PD0325901,A101D,-1.737046
742,PD173074,A101D,4.910767
743,PFI-1,A101D,3.230754
744,PFI3,A101D,5.925184
745,PLX-4720,A101D,1.355216
746,POMHEX,A101D,2.52872
747,PRIMA-1MET,A101D,3.361337
748,PRT062607,A101D,3.941058
749,Paclitaxel,A101D,-3.72567
750,Palbociclib,A101D,3.284073
751,Pevonedistat,A101D,-0.281275
752,Picolinici-acid,A101D,5.388484
753,Pictilisib,A101D,0.58427
754,Podophyllotoxin bromide,A101D,-1.337843
755,Pyridostatin,A101D,3.786312
756,RO-3306,A101D,2.252193
757,RVX-208,A101D,5.258357
758,Rapamycin,A101D,-4.40798
759,Refametinib,A101D,-0.195098
760,Remodelin,A101D,5.126682
761,Ribociclib,A101D,3.911755
762,Romidepsin,A101D,-6.283654
763,Rucaparib,A101D,4.782792
764,Ruxolitinib,A101D,5.32777
765,SB216763,A101D,4.370663
766,SB590885,A101D,0.891654
767,SCH772984,A101D,0.743311
768,SGC-CBP30,A101D,4.19092
769,SGC0946,A101D,2.17912
