,drug,cell_line,IC50
120,Mirin,HL60,4.734348
121,Mitoxantrone,HL60,-1.648092
122,Motesanib,HL60,3.398147
123,Mycophenolic acid,HL60,0.872644
124,N-acetyl cysteine,HL60,9.943743
125,NU7441,HL60,0.40654
126,NVP-ADW742,HL60,0.25705
127,Navitoclax,HL60,-1.246696
128,Nelarabine,HL60,5.274322
129,Nilotinib,HL60,2.067855
130,Niraparib,HL60,4.647715
131,Nutlin-3a (-),HL60,3.685447
132,OF-1,HL60,0.928478
133,OSI-027,HL60,3.820561
134,OTX015,HL60,-0.554517
135,Obatoclax Mesylate,HL60,0.645424
136,Olaparib,HL60,3.475814
137,Osimertinib,HL60,1.05863
138,Oxaliplatin,HL60,2.398582
139,P22077,HL60,1.495135
140,PCI-34051,HL60,4.391048
141,PD0325901,HL60,-3.501066
142,PD173074,HL60,4.208856
143,PFI-1,HL60,2.459947
144,PFI3,HL60,4.259533
145,PLX-4720,HL60,3.794436
146,POMHEX,HL60,1.407742
147,PRIMA-1MET,HL60,5.892109
148,PRT062607,HL60,2.149309
149,Paclitaxel,HL60,-4.906881
150,Palbociclib,HL60,2.306101
151,Pevonedistat,HL60,-1.459439
152,Picolinici-acid,HL60,4.740492
153,Pictilisib,HL60,1.262272
154,Podophyllotoxin bromide,HL60,-1.674663
155,Pyridostatin,HL60,4.298902
156,RO-3306,HL60,4.847768
157,RVX-208,HL60,3.35364
158,Rapamycin,HL60,-1.398099
159,Refametinib,HL60,-1.167613
160,Remodelin,HL60,3.243689
161,Ribociclib,HL60,3.433514
162,Romidepsin,HL60,-6.094023
163,Rucaparib,HL60,3.78804
164,Ruxolitinib,HL60,3.372182
165,SB216763,HL60,3.882611
166,SB590885,HL60,3.906465
167,SCH772984,HL60,0.146872
168,SGC-CBP30,HL60,3.667655
169,SGC0946,HL60,1.874233
170,SN-38,HL60,-5.868396
171,Sabutoclax,HL60,0.814406
172,Sapitinib,HL60,3.307865
173,Savolitinib,HL60,1.442681
174,Schweinfurthin A,HL60,-1.71815
175,Selumetinib,HL60,0.441364
176,Sepantronium bromide,HL60,-5.547198
177,Serdemetan,HL60,3.580526
178,Sinularin,HL60,3.352685
179,Sorafenib,HL60,0.645929
180,Staurosporine,HL60,-2.354547
181,Talazoparib,HL60,0.970772
182,Tamoxifen,HL60,2.773471
183,Tanespimycin,HL60,-0.02127
184,Taselisib,HL60,1.075933
185,Telomerase Inhibitor IX,HL60,-0.174372
186,Temozolomide,HL60,5.287843
187,Temsirolimus,HL60,0.734264
188,Teniposide,HL60,-1.596655
189,Topotecan,HL60,-1.336943
190,Trametinib,HL60,-3.320319
191,UMI-77,HL60,1.435243
192,UNC0379,HL60,4.588174
193,UNC0638,HL60,2.025077
194,Ulixertinib,HL60,1.306203
195,Uprosertib,HL60,3.358422
196,VE-822,HL60,3.054477
197,VE821,HL60,4.8754
198,VX-11e,HL60,2.050311
199,Veliparib,HL60,4.110177
200,Venetoclax,HL60,-4.488296
201,Vinblastine,HL60,-6.310347
202,Vincristine,HL60,-4.649077
203,Vinorelbine,HL60,-4.581106
204,Vismodegib,HL60,3.578583
205,Vorinostat,HL60,0.205701
206,WEHI-539,HL60,3.762251
207,WIKI4,HL60,2.307919
208,WZ4003,HL60,3.666695
209,Wee1 Inhibitor,HL60,0.84796
210,Wnt-C59,HL60,3.23988
211,XAV939,HL60,4.349326
212,YK-4-279,HL60,0.316688
213,ZM447439,HL60,-0.106262
214,Zoledronate,HL60,3.148767
215,alpha-lipoic acid,HL60,5.007582
216,glutathione,HL60,8.188005
217,5-Fluorouracil,HEL,2.462663
218,ABT737,HEL,0.727914
219,AGI-5198,HEL,4.37324
220,AGI-6780,HEL,3.053522
221,AGK2,HEL,3.435404
222,AMG-319,HEL,4.372633
223,AT13148,HEL,2.924252
224,AZ6102,HEL,1.741545
225,AZ960,HEL,-0.45043
226,AZD1208,HEL,3.969908
227,AZD1332,HEL,3.827417
228,AZD2014,HEL,1.990833
229,AZD3759,HEL,1.690591
230,AZD4547,HEL,2.660068
231,AZD5153,HEL,-1.579341
232,AZD5363,HEL,4.258594
233,AZD5438,HEL,1.373512
234,AZD5582,HEL,4.464754
235,AZD5991,HEL,4.373228
236,AZD6482,HEL,3.83721
237,AZD6738,HEL,-0.401548
238,AZD7762,HEL,-1.444233
239,AZD8186,HEL,4.372257
240,Acetalax,HEL,5.229914
241,Afatinib,HEL,1.830878
242,Afuresertib,HEL,2.702003
243,Alisertib,HEL,2.270216
244,Alpelisib,HEL,3.426936
245,Avagacestat,HEL,4.044609
246,Axitinib,HEL,2.380458
247,BI-2536,HEL,-2.490341
248,BIBR-1532,HEL,4.341508
249,BMS-345541,HEL,1.703818
250,BMS-536924,HEL,1.081879
251,BMS-754807,HEL,2.841303
252,BX795,HEL,2.011093
253,Bicalutamide,HEL,4.373083
254,Bleomycin,HEL,2.162377
255,Bortezomib,HEL,-5.526198
256,Bosutinib,HEL,1.223188
257,Bromosporine,HEL,1.232807
258,Buparlisib,HEL,1.076224
259,CCT-018159,HEL,2.639738
260,CCT007093,HEL,3.671145
261,CHIR-99021,HEL,1.043535
262,CZC24832,HEL,4.457007
263,Camptothecin,HEL,-3.978419
264,Carmustine,HEL,4.675045
265,Cediranib,HEL,1.947726
266,Crizotinib,HEL,1.63062
267,Cyclophosphamide,HEL,4.371572
268,Dabrafenib,HEL,3.765882
269,Dacarbazine,HEL,4.485565
270,Dactinomycin,HEL,-4.093321
271,Dactolisib,HEL,-2.54546
272,Daporinad,HEL,-5.692192
273,Dasatinib,HEL,2.165652
274,Dihydrorotenone,HEL,2.003986
275,Dinaciclib,HEL,-3.721416
276,Docetaxel,HEL,-2.894219
277,Doramapimod,HEL,2.989417
278,EHT-1864,HEL,2.898275
279,EPZ004777,HEL,3.648165
280,EPZ5676,HEL,4.556531
281,Elephantin,HEL,2.249668
282,Elesclomol,HEL,-3.873658
283,Entinostat,HEL,0.481834
284,Entospletinib,HEL,2.510442
285,Epirubicin,HEL,-1.974206
286,Erlotinib,HEL,2.832938
287,Fludarabine,HEL,1.096348
288,Foretinib,HEL,2.901355
289,Fulvestrant,HEL,2.61263
290,GDC0810,HEL,4.373016
291,GNE-317,HEL,1.206981
292,GSK-LSD1,HEL,-1.014576
293,GSK1904529A,HEL,4.18719
294,GSK2110183B,HEL,3.164307
295,GSK2578215A,HEL,3.7717
296,GSK2606414,HEL,2.635478
297,GSK269962A,HEL,2.759768
298,GSK2801,HEL,4.201838
299,GSK343,HEL,1.867207
300,GSK591,HEL,2.624115
301,GW441756,HEL,2.751303
302,Gallibiscoquinazole,HEL,2.008598
303,Gefitinib,HEL,2.442367
304,Gemcitabine,HEL,-4.820891
305,I-BET-762,HEL,1.439985
306,I-BRD9,HEL,2.473141
307,IOX2,HEL,1.277448
308,IWP-2,HEL,2.290308
309,Ibrutinib,HEL,3.803914
310,Ipatasertib,HEL,3.972406
311,Irinotecan,HEL,1.118997
312,JNK Inhibitor VIII,HEL,3.199606
313,JQ1,HEL,-0.718532
314,KRAS (G12C) Inhibitor-12,HEL,3.869663
315,KU-55933,HEL,4.139366
316,L-Oxonoreleagnine,HEL,1.962914
317,LCL161,HEL,4.511036
318,LGK974,HEL,3.820743
319,LJI308,HEL,4.167601
320,LMP744,HEL,-2.995625
321,LY2109761,HEL,3.744833
322,Lapatinib,HEL,2.532252
323,Leflunomide,HEL,3.650549
324,Lenalidomide,HEL,4.367074
325,Lestaurtinib,HEL,-0.851305
326,Linsitinib,HEL,3.230307
327,Luminespib,HEL,-3.507849
328,MG-132,HEL,-1.846089
329,MIRA-1,HEL,3.277142
330,MK-1775,HEL,-1.025868
331,MK-2206,HEL,3.271386
332,MK-8776,HEL,0.553272
333,ML323,HEL,3.72267
334,MN-64,HEL,2.697512
335,Methotrexate,HEL,-2.372109
336,Mirin,HEL,3.667897
337,Mitoxantrone,HEL,-1.480227
338,Motesanib,HEL,4.093971
339,NU7441,HEL,1.688381
340,NVP-ADW742,HEL,3.816078
341,Navitoclax,HEL,-0.098989
342,Nelarabine,HEL,3.647548
343,Nilotinib,HEL,3.046639
344,Niraparib,HEL,1.954565
345,Nutlin-3a (-),HEL,4.287108
346,OF-1,HEL,4.031677
347,OSI-027,HEL,1.843611
348,OTX015,HEL,-0.090018
349,Obatoclax Mesylate,HEL,1.18841
350,Olaparib,HEL,3.503609
351,Osimertinib,HEL,1.743062
352,Oxaliplatin,HEL,2.097369
353,P22077,HEL,1.974511
354,PCI-34051,HEL,2.604943
355,PD0325901,HEL,2.94561
356,PD173074,HEL,2.836276
357,PF-4708671,HEL,2.541509
358,PFI-1,HEL,2.288104
359,PFI3,HEL,4.011434
360,PLX-4720,HEL,3.103018
361,PRIMA-1MET,HEL,2.840747
362,PRT062607,HEL,2.055156
363,Paclitaxel,HEL,-2.214539
364,Palbociclib,HEL,1.188299
365,Pevonedistat,HEL,-2.09157
366,Picolinici-acid,HEL,4.305891
367,Pictilisib,HEL,1.988692
368,Piperlongumine,HEL,1.168082
369,Podophyllotoxin bromide,HEL,-1.467516
370,Pyridostatin,HEL,4.373158
371,RO-3306,HEL,1.500782
372,RVX-208,HEL,4.288528
373,Rapamycin,HEL,-1.231258
374,Refametinib,HEL,4.266376
375,Ribociclib,HEL,2.030058
376,Romidepsin,HEL,-5.02797
377,Rucaparib,HEL,3.221512
378,Ruxolitinib,HEL,1.434941
379,SB216763,HEL,2.228604
380,SB505124,HEL,3.876046
381,SB590885,HEL,3.544834
382,SCH772984,HEL,3.395692
383,SGC-CBP30,HEL,3.113634
384,SGC0946,HEL,1.168598
385,SL0101,HEL,3.070563
386,SN-38,HEL,-4.767978
387,Sabutoclax,HEL,-1.540775
388,Sapitinib,HEL,3.910589
389,Savolitinib,HEL,1.108371
390,Schweinfurthin A,HEL,-1.57222
391,Selumetinib,HEL,4.37794
392,Sepantronium bromide,HEL,-1.83873
393,Serdemetan,HEL,2.50108
394,Sinularin,HEL,2.954225
395,Sorafenib,HEL,1.859532
396,Staurosporine,HEL,-3.532707
397,Talazoparib,HEL,0.547618
398,Tamoxifen,HEL,4.306699
399,Tanespimycin,HEL,0.217353
400,Taselisib,HEL,4.241866
401,Telomerase Inhibitor IX,HEL,0.007884
402,Temozolomide,HEL,4.056126
403,Temsirolimus,HEL,0.472727
404,Teniposide,HEL,-1.205994
405,Topotecan,HEL,-1.103777
406,Tozasertib,HEL,1.441849
407,Trametinib,HEL,1.549934
408,Tretinoin,HEL,3.764337
409,Ulixertinib,HEL,3.630857
410,Uprosertib,HEL,3.792156
411,VE-822,HEL,-0.014849
412,VE821,HEL,0.905257
413,VX-11e,HEL,2.47524
414,Veliparib,HEL,4.214052
415,Venetoclax,HEL,2.791771
416,Vincristine,HEL,-1.987847
417,Vinorelbine,HEL,-2.338475
418,Vismodegib,HEL,3.815731
419,Vorinostat,HEL,-0.043489
420,WEHI-539,HEL,0.162486
421,WIKI4,HEL,3.705608
422,WZ4003,HEL,3.187116
423,Wee1 Inhibitor,HEL,0.035601
424,Wnt-C59,HEL,3.354435
425,XAV939,HEL,3.142521
426,YK-4-279,HEL,2.033787
427,ZM447439,HEL,2.134254
428,Zoledronate,HEL,2.616975
429,5-Fluorouracil,MONOMAC6,0.072576
430,5-azacytidine,MONOMAC6,-0.026691
431,A-366,MONOMAC6,2.943793
432,ABT737,MONOMAC6,-0.383812
433,AGI-5198,MONOMAC6,3.6054
434,AGK2,MONOMAC6,1.891061
435,AMG-319,MONOMAC6,3.168427
436,AT13148,MONOMAC6,2.515083
437,AZ6102,MONOMAC6,1.096492
438,AZD3759,MONOMAC6,2.26116
439,AZD4547,MONOMAC6,0.93736
440,AZD5363,MONOMAC6,0.668029
441,AZD6738,MONOMAC6,0.37761
442,AZD7762,MONOMAC6,-5.224524
443,AZD8055,MONOMAC6,-0.519294
444,AZD8186,MONOMAC6,0.329936
445,Afatinib,MONOMAC6,0.410422
446,Afuresertib,MONOMAC6,-0.969202
447,Alisertib,MONOMAC6,1.402632
448,Alpelisib,MONOMAC6,3.08351
449,Avagacestat,MONOMAC6,3.139284
450,Axitinib,MONOMAC6,1.635504
451,BI-2536,MONOMAC6,-4.694406
452,BIBR-1532,MONOMAC6,3.771469
453,BMS-536924,MONOMAC6,-1.039763
454,BMS-754807,MONOMAC6,1.114902
455,Bleomycin (50 uM),MONOMAC6,4.258549
456,Bortezomib,MONOMAC6,-5.692622
457,Bosutinib,MONOMAC6,-0.189497
458,Buparlisib,MONOMAC6,-0.259172
459,CCT007093,MONOMAC6,4.779869
460,CPI-637,MONOMAC6,1.387387
461,Camptothecin,MONOMAC6,-3.878581
462,Cediranib,MONOMAC6,0.724321
463,Cisplatin,MONOMAC6,1.057342
464,Crizotinib,MONOMAC6,0.863304
465,Cyclophosphamide,MONOMAC6,4.761188
466,Cytarabine,MONOMAC6,1.6038
467,Dabrafenib,MONOMAC6,1.593584
468,Dactinomycin,MONOMAC6,-5.551418
469,Dactolisib,MONOMAC6,-3.14532
470,Daporinad,MONOMAC6,-6.360406
471,Dasatinib,MONOMAC6,0.601436
472,Docetaxel,MONOMAC6,-5.362865
473,Doramapimod,MONOMAC6,3.319389
474,EHT-1864,MONOMAC6,2.119919
475,EPZ004777,MONOMAC6,3.643607
476,EPZ5676,MONOMAC6,3.383985
477,Epirubicin,MONOMAC6,-1.279449
478,Erlotinib,MONOMAC6,1.927682
479,Foretinib,MONOMAC6,-5.432385
480,Fulvestrant,MONOMAC6,1.171788
481,GDC0810,MONOMAC6,4.653824
482,GNE-317,MONOMAC6,-0.384044
483,GSK1904529A,MONOMAC6,3.361578
484,GSK2578215A,MONOMAC6,3.959929
485,GSK2830371,MONOMAC6,3.840053
486,GSK343,MONOMAC6,3.167461
487,GSK591,MONOMAC6,3.8941
488,GW441756,MONOMAC6,1.51788
489,Gefitinib,MONOMAC6,1.772904
490,Gemcitabine,MONOMAC6,-4.843396
491,I-BRD9,MONOMAC6,1.345108
492,ICL-SIRT078,MONOMAC6,2.162168
493,Ipatasertib,MONOMAC6,0.422304
494,Irinotecan,MONOMAC6,0.09869
495,JNK Inhibitor VIII,MONOMAC6,4.696689
496,JQ1,MONOMAC6,-1.728477
497,KU-55933,MONOMAC6,3.387302
498,LGK974,MONOMAC6,2.712634
499,LJI308,MONOMAC6,3.392309
500,Lapatinib,MONOMAC6,2.895672
501,Lenalidomide,MONOMAC6,3.754978
502,Lestaurtinib,MONOMAC6,-4.419524
503,Linsitinib,MONOMAC6,3.131902
504,Luminespib,MONOMAC6,-4.936914
505,MG-132,MONOMAC6,-2.050918
506,MIM1,MONOMAC6,3.957696
507,MIRA-1,MONOMAC6,3.90638
508,MK-1775,MONOMAC6,-1.030491
509,MK-2206,MONOMAC6,0.212378
510,MK-8776,MONOMAC6,-0.148302
511,Methotrexate,MONOMAC6,-4.703608
512,Motesanib,MONOMAC6,4.225031
513,Mycophenolic acid,MONOMAC6,1.003588
514,N-acetyl cysteine,MONOMAC6,9.400527
515,NU7441,MONOMAC6,1.289203
516,NVP-ADW742,MONOMAC6,0.556723
517,Navitoclax,MONOMAC6,1.415579
518,Nilotinib,MONOMAC6,1.801977
519,Nutlin-3a (-),MONOMAC6,4.336738
520,OSI-027,MONOMAC6,1.119575
521,Obatoclax Mesylate,MONOMAC6,-0.9275
522,Olaparib,MONOMAC6,3.170312
523,Osimertinib,MONOMAC6,0.550132
524,Oxaliplatin,MONOMAC6,1.637134
525,P22077,MONOMAC6,0.986203
526,PD0325901,MONOMAC6,0.066447
527,PD173074,MONOMAC6,2.519559
528,PFI-1,MONOMAC6,1.465349
529,PLX-4720,MONOMAC6,0.4971
530,POMHEX,MONOMAC6,-0.161213
531,Paclitaxel,MONOMAC6,-5.82445
532,Palbociclib,MONOMAC6,1.859921
533,Pevonedistat,MONOMAC6,-4.033075
534,Pictilisib,MONOMAC6,-0.349823
535,Pyridostatin,MONOMAC6,2.796411
536,RO-3306,MONOMAC6,2.053315
537,Rapamycin,MONOMAC6,-3.108759
538,Refametinib,MONOMAC6,-0.360598
539,Ribociclib,MONOMAC6,3.069551
540,Rucaparib,MONOMAC6,2.372484
541,SB216763,MONOMAC6,4.602899
542,SB590885,MONOMAC6,4.086722
543,SCH772984,MONOMAC6,1.356441
544,SGC0946,MONOMAC6,1.478139
545,SN-38,MONOMAC6,-5.062373
546,Sapitinib,MONOMAC6,3.48152
547,Savolitinib,MONOMAC6,0.797373
548,Selumetinib,MONOMAC6,1.823184
549,Sepantronium bromide,MONOMAC6,-4.214986
550,Serdemetan,MONOMAC6,1.89959
551,Sorafenib,MONOMAC6,-4.572455
552,Staurosporine,MONOMAC6,-5.909916
553,TW 37,MONOMAC6,0.312281
554,Talazoparib,MONOMAC6,0.707492
555,Tamoxifen,MONOMAC6,1.862034
556,Tanespimycin,MONOMAC6,-1.510369
557,Taselisib,MONOMAC6,-0.266481
558,Telomerase Inhibitor IX,MONOMAC6,-0.722456
559,Temozolomide,MONOMAC6,3.176285
560,Temsirolimus,MONOMAC6,-0.181792
561,Trametinib,MONOMAC6,-1.376072
562,UMI-77,MONOMAC6,1.620338
563,UNC0379,MONOMAC6,1.334856
564,UNC0638,MONOMAC6,1.883743
565,Ulixertinib,MONOMAC6,1.703154
566,Uprosertib,MONOMAC6,1.111944
567,VE821,MONOMAC6,2.003538
568,VX-11e,MONOMAC6,1.284252
569,Veliparib,MONOMAC6,3.977152
570,Venetoclax,MONOMAC6,0.578429
571,Vinblastine,MONOMAC6,-6.359207
572,Vinorelbine,MONOMAC6,-4.617505
573,Vismodegib,MONOMAC6,4.084193
574,Vorinostat,MONOMAC6,0.087911
575,WEHI-539,MONOMAC6,2.517096
576,WIKI4,MONOMAC6,4.778531
577,Wee1 Inhibitor,MONOMAC6,-0.52499
578,YK-4-279,MONOMAC6,0.335603
579,ZM447439,MONOMAC6,0.962118
580,alpha-lipoic acid,MONOMAC6,6.211133
581,glutathione,MONOMAC6,8.923178
582,5-Fluorouracil,LS513,1.742438
583,5-azacytidine,LS513,3.380988
584,A-366,LS513,3.638545
585,AGI-6780,LS513,4.47839
586,AGK2,LS513,2.611247
587,AT13148,LS513,4.4434
588,AZ6102,LS513,0.798365
589,AZ960,LS513,2.629074
590,AZD1208,LS513,3.668332
591,AZD1332,LS513,4.486385
592,AZD2014,LS513,1.281718
593,AZD3759,LS513,1.446812
594,AZD4547,LS513,3.99813
595,AZD5153,LS513,2.064885
596,AZD5438,LS513,0.993794
597,AZD5582,LS513,4.829677
598,AZD5991,LS513,6.149584
599,AZD7762,LS513,0.715533
600,AZD8055,LS513,-0.138152
601,Acetalax,LS513,5.590222
602,Afatinib,LS513,-0.259734
603,Alisertib,LS513,0.25052
604,Alpelisib,LS513,3.180765
605,Avagacestat,LS513,4.887107
606,Axitinib,LS513,2.513083
607,BI-2536,LS513,-0.877715
608,BMS-345541,LS513,2.135081
609,BMS-754807,LS513,-1.114806
610,Bleomycin,LS513,2.038504
611,Bleomycin (50 uM),LS513,1.510962
612,Bosutinib,LS513,3.329184
613,Bromosporine,LS513,1.947817
614,CCT007093,LS513,5.698212
615,CPI-637,LS513,5.611521
616,CZC24832,LS513,4.956259
617,Camptothecin,LS513,-3.160246
618,Carmustine,LS513,6.951097
619,Cisplatin,LS513,2.919147
620,Crizotinib,LS513,1.277685
621,Dabrafenib,LS513,4.404782
622,Dacarbazine,LS513,6.567301
623,Dactinomycin,LS513,-3.760591
624,Daporinad,LS513,-3.855835
625,Dasatinib,LS513,2.264065
626,Dihydrorotenone,LS513,2.075017
627,Dinaciclib,LS513,-2.886744
628,Docetaxel,LS513,-3.711243
629,Doramapimod,LS513,5.35352
630,EHT-1864,LS513,3.170517
631,EPZ004777,LS513,5.859496
632,EPZ5676,LS513,5.133465
633,Elephantin,LS513,1.96435
634,Entinostat,LS513,1.350856
635,Entospletinib,LS513,4.500123
636,Fludarabine,LS513,3.534461
637,Fulvestrant,LS513,6.0177
638,GSK-LSD1,LS513,1.683692
639,GSK1904529A,LS513,4.405936
640,GSK2110183B,LS513,1.405565
641,GSK2606414,LS513,3.552131
642,GSK2801,LS513,5.172107
643,GSK2830371,LS513,5.658243
644,GSK343,LS513,3.158856
645,GSK591,LS513,4.441317
646,GW441756,LS513,3.981601
647,Gallibiscoquinazole,LS513,3.494294
648,Gemcitabine,LS513,-3.243612
649,I-BET-762,LS513,3.169127
650,IWP-2,LS513,3.441628
651,Ibrutinib,LS513,4.813731
652,Irinotecan,LS513,1.813011
653,JNK Inhibitor VIII,LS513,5.540519
654,JQ1,LS513,1.464482
655,KRAS (G12C) Inhibitor-12,LS513,4.124174
656,KU-55933,LS513,5.775309
657,L-Oxonoreleagnine,LS513,4.146112
658,LCL161,LS513,5.528602
659,LGK974,LS513,4.447995
660,LJI308,LS513,4.729262
661,LMP744,LS513,-0.66299
662,LY2109761,LS513,4.92314
663,Lapatinib,LS513,1.37076
664,Leflunomide,LS513,5.065966
665,Lenalidomide,LS513,5.504545
666,Lestaurtinib,LS513,0.024441
667,Linsitinib,LS513,1.593206
668,Luminespib,LS513,-3.726129
669,MG-132,LS513,-1.429434
670,MIRA-1,LS513,4.312625
671,MK-1775,LS513,-0.595952
672,MK-2206,LS513,0.824578
673,ML323,LS513,4.24133
674,MN-64,LS513,5.071992
675,Methotrexate,LS513,-0.864728
676,Mirin,LS513,4.089461
677,Mitoxantrone,LS513,0.384495
678,Motesanib,LS513,5.775309
679,Mycophenolic acid,LS513,0.645459
680,N-acetyl cysteine,LS513,8.988045
681,NU7441,LS513,3.189255
682,Navitoclax,LS513,2.150489
683,Nelarabine,LS513,6.796692
684,Niraparib,LS513,3.769896
685,Nutlin-3a (-),LS513,1.406242
686,OF-1,LS513,4.4166
687,OSI-027,LS513,4.801549
688,OTX015,LS513,2.015937
689,Obatoclax Mesylate,LS513,0.521782
690,Olaparib,LS513,3.813458
691,Oxaliplatin,LS513,1.776041
692,PCI-34051,LS513,3.487065
693,PD0325901,LS513,-3.224086
694,PD173074,LS513,3.514301
695,PFI-1,LS513,4.402877
696,PFI3,LS513,5.737934
697,PLX-4720,LS513,5.060211
698,POMHEX,LS513,0.590036
699,PRIMA-1MET,LS513,3.392785
700,PRT062607,LS513,2.476106
701,Palbociclib,LS513,1.209893
702,Picolinici-acid,LS513,4.748499
703,Pictilisib,LS513,0.296864
704,Podophyllotoxin bromide,LS513,-1.023477
705,RO-3306,LS513,2.570261
706,RVX-208,LS513,5.333803
707,Rapamycin,LS513,-1.05794
708,Refametinib,LS513,-1.83118
709,Ribociclib,LS513,1.62957
710,Romidepsin,LS513,-4.322347
711,Rucaparib,LS513,3.004406
712,Ruxolitinib,LS513,5.222221
713,SB216763,LS513,3.048123
714,SB505124,LS513,1.328481
715,SB590885,LS513,3.307989
716,SCH772984,LS513,0.024482
717,SGC-CBP30,LS513,4.708829
718,SGC0946,LS513,1.776863
719,SN-38,LS513,-4.489221
720,Sabutoclax,LS513,-0.200939
721,Sapitinib,LS513,1.634124
722,Schweinfurthin A,LS513,3.308318
723,Selumetinib,LS513,-0.11144
724,Serdemetan,LS513,3.282957
725,Sinularin,LS513,2.589297
726,Staurosporine,LS513,-2.235196
727,TW 37,LS513,4.467028
728,Tanespimycin,LS513,-1.886624
729,Taselisib,LS513,0.327674
730,Temozolomide,LS513,7.248506
731,Temsirolimus,LS513,0.224156
732,Teniposide,LS513,1.352384
733,Topotecan,LS513,0.179324
734,Trametinib,LS513,-5.07196
