,drug,cell_line,IC50
53,Dinaciclib,22RV1,-2.715792
54,Docetaxel,22RV1,-2.839407
55,Doramapimod,22RV1,6.475129
56,EPZ004777,22RV1,6.336956
57,EPZ5676,22RV1,6.343132
58,Elephantin,22RV1,3.359992
59,Entinostat,22RV1,1.987387
60,Entospletinib,22RV1,5.335641
61,Epirubicin,22RV1,-1.427706
62,Erlotinib,22RV1,4.439637
63,Fludarabine,22RV1,6.364086
64,Foretinib,22RV1,2.452178
65,GDC0810,22RV1,6.444654
66,GNE-317,22RV1,-0.17
67,GSK-LSD1,22RV1,3.011643
68,GSK1904529A,22RV1,4.40755
69,GSK2110183B,22RV1,2.124287
70,GSK2578215A,22RV1,6.124603
71,GSK2606414,22RV1,3.576363
72,GSK2801,22RV1,6.109209
73,GSK2830371,22RV1,6.076753
74,GSK343,22RV1,4.442465
75,GSK591,22RV1,6.043719
76,GW441756,22RV1,4.731265
77,Gallibiscoquinazole,22RV1,3.323243
78,Gefitinib,22RV1,4.315802
79,Gemcitabine,22RV1,-2.883793
80,I-BET-762,22RV1,2.28072
81,I-BRD9,22RV1,5.643544
82,ICL-SIRT078,22RV1,5.018785
83,IWP-2,22RV1,4.036203
84,Ibrutinib,22RV1,5.403357
85,Irinotecan,22RV1,2.222536
86,JNK Inhibitor VIII,22RV1,6.414185
87,JQ1,22RV1,2.439388
88,KU-55933,22RV1,6.475988
89,L-Oxonoreleagnine,22RV1,4.440545
90,LGK974,22RV1,5.040647
91,LJI308,22RV1,5.298182
92,LMP744,22RV1,-1.957433
93,LY2109761,22RV1,5.936712
94,Lapatinib,22RV1,3.516958
95,Leflunomide,22RV1,5.715007
96,Lestaurtinib,22RV1,0.779534
97,Luminespib,22RV1,-2.047939
98,MIM1,22RV1,4.773134
99,MIRA-1,22RV1,6.109497
100,MK-1775,22RV1,2.454693
101,MK-2206,22RV1,1.451813
102,MK-8776,22RV1,3.939079
103,ML323,22RV1,4.858924
104,MN-64,22RV1,6.20477
105,Mirin,22RV1,4.834877
106,Mitoxantrone,22RV1,-0.18664
107,Motesanib,22RV1,6.475988
108,Mycophenolic acid,22RV1,2.501541
109,NU7441,22RV1,4.462832
110,NVP-ADW742,22RV1,2.59346
111,Navitoclax,22RV1,4.803093
112,Nelarabine,22RV1,6.720936
113,Nilotinib,22RV1,4.238712
114,Niraparib,22RV1,3.559028
115,Nutlin-3a (-),22RV1,2.716152
116,OF-1,22RV1,4.981523
117,OSI-027,22RV1,1.119958
118,OTX015,22RV1,3.040589
119,Obatoclax Mesylate,22RV1,0.980832
120,Olaparib,22RV1,4.811496
121,Osimertinib,22RV1,3.22546
122,Oxaliplatin,22RV1,3.173693
123,P22077,22RV1,6.470562
124,PCI-34051,22RV1,5.772326
125,PD0325901,22RV1,1.264776
126,PD173074,22RV1,3.830967
127,PFI-1,22RV1,3.564366
128,PFI3,22RV1,6.101116
129,PLX-4720,22RV1,5.504357
130,PRIMA-1MET,22RV1,3.351648
131,PRT062607,22RV1,1.879975
132,Paclitaxel,22RV1,-2.240796
133,Palbociclib,22RV1,2.253138
134,Pevonedistat,22RV1,1.682196
135,Picolinici-acid,22RV1,6.430491
136,Pictilisib,22RV1,0.523985
137,Podophyllotoxin bromide,22RV1,-0.355127
138,Pyridostatin,22RV1,3.071326
139,RO-3306,22RV1,3.511002
140,RVX-208,22RV1,4.562817
141,Rapamycin,22RV1,-4.382138
142,Ribociclib,22RV1,2.299274
143,Romidepsin,22RV1,-4.917572
144,Rucaparib,22RV1,4.095206
145,Ruxolitinib,22RV1,6.440741
146,SB216763,22RV1,5.831497
147,SB590885,22RV1,5.722726
148,SCH772984,22RV1,3.056805
149,SGC-CBP30,22RV1,4.973866
150,SGC0946,22RV1,3.799297
151,SN-38,22RV1,-4.972312
152,Sabutoclax,22RV1,-1.004245
153,Sapitinib,22RV1,5.764129
154,Savolitinib,22RV1,3.621982
155,Schweinfurthin A,22RV1,1.454677
156,Selumetinib,22RV1,3.754136
157,Sepantronium bromide,22RV1,-3.030734
158,Serdemetan,22RV1,3.056134
159,Sinularin,22RV1,4.319845
160,Sorafenib,22RV1,3.52718
161,Staurosporine,22RV1,-2.50979
162,Talazoparib,22RV1,2.51956
163,Tamoxifen,22RV1,3.733367
164,Tanespimycin,22RV1,2.390068
165,Taselisib,22RV1,0.963836
166,Telomerase Inhibitor IX,22RV1,0.5335
167,Temozolomide,22RV1,7.842775
168,Temsirolimus,22RV1,-0.974396
169,Teniposide,22RV1,0.35478
170,Topotecan,22RV1,-0.69901
171,Trametinib,22RV1,1.325603
172,UMI-77,22RV1,2.127041
173,UNC0379,22RV1,1.779301
174,UNC0638,22RV1,4.060162
175,Ulixertinib,22RV1,3.031144
176,Uprosertib,22RV1,1.201932
177,VE-822,22RV1,4.436175
178,VE821,22RV1,6.013336
179,VX-11e,22RV1,3.738037
180,Veliparib,22RV1,6.060621
181,Venetoclax,22RV1,4.398981
182,Vincristine,22RV1,-2.006153
183,Vinorelbine,22RV1,-3.401996
184,Vorinostat,22RV1,0.913749
185,WEHI-539,22RV1,5.052249
186,WIKI4,22RV1,4.876028
187,WZ4003,22RV1,4.30083
188,Wee1 Inhibitor,22RV1,2.788358
189,Wnt-C59,22RV1,4.158391
190,XAV939,22RV1,5.022698
191,YK-4-279,22RV1,2.770574
192,ZM447439,22RV1,5.667987
193,Zoledronate,22RV1,4.115569
194,alpha-lipoic acid,22RV1,7.94115
195,glutathione,22RV1,10.422474
196,5-Fluorouracil,2313287,1.80734
197,5-azacytidine,2313287,2.032212
198,A-366,2313287,3.967544
199,AGI-6780,2313287,5.095646
200,AGK2,2313287,4.032236
201,AMG-319,2313287,4.475098
202,AT13148,2313287,1.363643
203,AZ6102,2313287,1.983756
204,AZ960,2313287,1.506737
205,AZD1208,2313287,4.68345
206,AZD1332,2313287,1.934366
207,AZD2014,2313287,-0.379516
208,AZD3759,2313287,3.05953
209,AZD4547,2313287,1.273797
210,AZD5153,2313287,0.629696
211,AZD5363,2313287,0.994665
212,AZD5582,2313287,0.908576
213,AZD5991,2313287,2.958949
214,AZD6738,2313287,1.483559
215,AZD7762,2313287,0.289922
216,AZD8055,2313287,0.264418
217,AZD8186,2313287,0.495401
218,Acetalax,2313287,1.242253
219,Afatinib,2313287,1.160219
220,Afuresertib,2313287,0.889532
221,Alisertib,2313287,4.399427
222,Alpelisib,2313287,1.939006
223,Avagacestat,2313287,5.449439
224,Axitinib,2313287,4.202567
225,BI-2536,2313287,-2.982427
226,BIBR-1532,2313287,3.391151
227,BMS-345541,2313287,1.656376
228,BMS-536924,2313287,2.215589
229,BMS-754807,2313287,5.156278
230,Bleomycin,2313287,1.457645
231,Bleomycin (50 uM),2313287,2.323286
232,Bortezomib,2313287,-5.380804
233,Bosutinib,2313287,3.661781
234,Bromosporine,2313287,2.611873
235,Buparlisib,2313287,-0.051021
236,CCT007093,2313287,5.482005
237,CPI-637,2313287,5.462926
238,CZC24832,2313287,4.370623
239,Camptothecin,2313287,-2.756992
240,Carmustine,2313287,6.075636
241,Cediranib,2313287,1.636159
242,Cyclophosphamide,2313287,4.4969
243,Dabrafenib,2313287,5.447447
244,Dacarbazine,2313287,4.982337
245,Dactinomycin,2313287,-4.584971
246,Dactolisib,2313287,-2.652253
247,Dasatinib,2313287,1.797167
248,Dihydrorotenone,2313287,0.68211
249,Dinaciclib,2313287,-3.018051
250,Docetaxel,2313287,-4.809455
251,Doramapimod,2313287,4.058076
252,EHT-1864,2313287,3.728607
253,EPZ5676,2313287,5.67488
254,Elephantin,2313287,3.92072
255,Entospletinib,2313287,3.930231
256,Epirubicin,2313287,-1.983839
257,Erlotinib,2313287,1.939712
258,Fludarabine,2313287,3.431512
259,Foretinib,2313287,1.257734
260,Fulvestrant,2313287,3.554671
261,GSK-LSD1,2313287,2.965709
262,GSK1904529A,2313287,3.312799
263,GSK2110183B,2313287,1.317244
264,GSK2578215A,2313287,5.077134
265,GSK2606414,2313287,3.058416
266,GSK2801,2313287,5.289963
267,GSK2830371,2313287,5.059934
268,GSK343,2313287,2.946924
269,GSK591,2313287,3.417379
270,GW441756,2313287,3.216714
271,Gallibiscoquinazole,2313287,2.094836
272,Gefitinib,2313287,1.812306
273,Gemcitabine,2313287,-2.099618
274,I-BET-762,2313287,3.634758
275,I-BRD9,2313287,3.415534
276,ICL-SIRT078,2313287,3.899758
277,IWP-2,2313287,3.052355
278,Ibrutinib,2313287,5.160096
279,Ipatasertib,2313287,1.733251
280,Irinotecan,2313287,1.902587
281,JNK Inhibitor VIII,2313287,3.922216
282,JQ1,2313287,4.865214
283,KRAS (G12C) Inhibitor-12,2313287,4.164429
284,KU-55933,2313287,5.581813
285,L-Oxonoreleagnine,2313287,4.001974
286,LCL161,2313287,5.404232
287,LGK974,2313287,4.003138
288,LJI308,2313287,4.93024
289,LMP744,2313287,-1.361712
290,LY2109761,2313287,5.450591
291,Lapatinib,2313287,4.26973
292,Lenalidomide,2313287,5.582124
293,Lestaurtinib,2313287,1.372905
294,Linsitinib,2313287,4.284938
295,Luminespib,2313287,-1.859361
296,MG-132,2313287,-1.292265
297,MIM1,2313287,4.327698
298,MIRA-1,2313287,5.158627
299,MK-1775,2313287,-0.256284
300,MK-2206,2313287,1.135598
301,MK-8776,2313287,1.554945
302,ML323,2313287,3.916913
303,MN-64,2313287,5.023536
304,Methotrexate,2313287,-1.32198
305,Mirin,2313287,3.197273
306,Mitoxantrone,2313287,0.125025
307,Motesanib,2313287,4.996549
308,Mycophenolic acid,2313287,0.077616
309,N-acetyl cysteine,2313287,10.82495
310,NU7441,2313287,2.470384
311,NVP-ADW742,2313287,2.289179
312,Navitoclax,2313287,1.58544
313,Nelarabine,2313287,5.887139
314,Nilotinib,2313287,3.733159
315,Niraparib,2313287,3.725851
316,Nutlin-3a (-),2313287,2.295281
317,OF-1,2313287,4.324027
318,OSI-027,2313287,3.464966
319,OTX015,2313287,2.180041
320,Olaparib,2313287,4.566102
321,Oxaliplatin,2313287,4.634089
322,P22077,2313287,4.907228
323,PCI-34051,2313287,4.640009
324,PD0325901,2313287,3.445035
325,PD173074,2313287,4.429554
326,PFI-1,2313287,4.768688
327,PFI3,2313287,5.472606
328,POMHEX,2313287,0.971656
329,PRIMA-1MET,2313287,4.652616
330,PRT062607,2313287,3.089265
331,Paclitaxel,2313287,-3.802334
332,Palbociclib,2313287,3.650016
333,Picolinici-acid,2313287,5.230739
334,Pyridostatin,2313287,2.543121
335,RO-3306,2313287,4.230573
336,RVX-208,2313287,4.242455
337,Rapamycin,2313287,-3.486065
338,Refametinib,2313287,3.538659
339,Remodelin,2313287,3.825581
340,Ribociclib,2313287,4.16252
341,Romidepsin,2313287,-6.017003
342,Rucaparib,2313287,4.886243
343,Ruxolitinib,2313287,5.336832
344,SB216763,2313287,4.449548
345,SB590885,2313287,2.894281
346,SCH772984,2313287,1.492693
347,SGC-CBP30,2313287,3.396226
348,SN-38,2313287,-4.132899
349,Sabutoclax,2313287,-0.749419
350,Sapitinib,2313287,3.479025
351,Savolitinib,2313287,3.04877
352,Schweinfurthin A,2313287,3.26609
353,Selumetinib,2313287,4.356984
354,Sepantronium bromide,2313287,-2.742315
355,Serdemetan,2313287,4.431206
356,Sinularin,2313287,4.323651
357,Sorafenib,2313287,2.381499
358,Staurosporine,2313287,-2.691654
359,Talazoparib,2313287,2.400849
360,Tamoxifen,2313287,2.981867
361,Tanespimycin,2313287,-0.110948
362,Taselisib,2313287,0.374033
363,Telomerase Inhibitor IX,2313287,0.646066
364,Temozolomide,2313287,6.038605
365,Temsirolimus,2313287,3.279539
366,Topotecan,2313287,-0.277198
367,Trametinib,2313287,-0.04015
368,UMI-77,2313287,5.191789
369,UNC0379,2313287,3.844909
370,UNC0638,2313287,3.929582
371,Ulixertinib,2313287,2.42168
372,VE-822,2313287,3.920743
373,VE821,2313287,2.323267
374,VX-11e,2313287,1.709132
375,Veliparib,2313287,5.242125
376,Venetoclax,2313287,2.43075
377,Vinblastine,2313287,-4.849422
378,Vincristine,2313287,-3.352305
379,Vinorelbine,2313287,-5.303091
380,Vismodegib,2313287,4.599548
381,Vorinostat,2313287,0.841386
382,WEHI-539,2313287,4.742718
383,WIKI4,2313287,3.742506
384,WZ4003,2313287,3.335395
385,Wee1 Inhibitor,2313287,1.73779
386,Wnt-C59,2313287,5.18045
387,XAV939,2313287,4.113064
388,YK-4-279,2313287,1.858958
389,ZM447439,2313287,4.268715
390,alpha-lipoic acid,2313287,8.049302
391,glutathione,2313287,9.724013
392,5-Fluorouracil,42MGBA,3.463535
393,5-azacytidine,42MGBA,4.006919
394,A-366,42MGBA,5.095889
395,ABT737,42MGBA,3.019768
396,AGI-5198,42MGBA,4.67581
397,AGI-6780,42MGBA,4.800848
398,AGK2,42MGBA,3.26233
399,AMG-319,42MGBA,5.249305
400,AT13148,42MGBA,2.996339
401,AZ6102,42MGBA,2.46583
402,AZ960,42MGBA,1.068616
403,AZD1332,42MGBA,2.001949
404,AZD3759,42MGBA,2.929658
405,AZD4547,42MGBA,0.940075
406,AZD5153,42MGBA,0.809973
407,AZD5363,42MGBA,1.402678
408,AZD5438,42MGBA,1.92523
409,AZD5582,42MGBA,1.597808
410,AZD5991,42MGBA,5.380108
411,AZD6738,42MGBA,1.563113
412,AZD7762,42MGBA,-1.035344
413,AZD8055,42MGBA,-1.172429
414,AZD8186,42MGBA,1.911277
415,Acetalax,42MGBA,6.005236
416,Afatinib,42MGBA,1.51765
417,Afuresertib,42MGBA,0.559865
418,Alpelisib,42MGBA,2.978787
419,Avagacestat,42MGBA,5.04635
420,BI-2536,42MGBA,-0.33469
421,BIBR-1532,42MGBA,5.360674
422,BMS-345541,42MGBA,2.199552
423,BMS-536924,42MGBA,1.657473
424,BMS-754807,42MGBA,2.028047
425,Bleomycin,42MGBA,1.163228
426,Bleomycin (50 uM),42MGBA,0.317024
427,Bortezomib,42MGBA,-4.659351
428,Bosutinib,42MGBA,2.475355
429,Bromosporine,42MGBA,1.248978
430,Buparlisib,42MGBA,0.506238
431,CCT007093,42MGBA,5.494452
432,CPI-637,42MGBA,4.696925
433,CZC24832,42MGBA,4.793608
434,Camptothecin,42MGBA,-3.399897
435,Carmustine,42MGBA,6.318086
436,Cediranib,42MGBA,0.297605
437,Cisplatin,42MGBA,1.947185
438,Crizotinib,42MGBA,2.514039
439,Cyclophosphamide,42MGBA,5.146743
440,Cytarabine,42MGBA,1.02911
441,Dabrafenib,42MGBA,4.551239
442,Dacarbazine,42MGBA,5.704826
443,Dactinomycin,42MGBA,-4.240733
444,Dactolisib,42MGBA,-3.284562
445,Dasatinib,42MGBA,-2.233603
446,Dihydrorotenone,42MGBA,1.692589
447,Dinaciclib,42MGBA,-3.425905
448,Docetaxel,42MGBA,-4.197747
449,Doramapimod,42MGBA,4.736638
450,EHT-1864,42MGBA,4.456416
451,EPZ004777,42MGBA,5.348384
452,Elephantin,42MGBA,3.502209
453,Entinostat,42MGBA,2.25313
454,Entospletinib,42MGBA,2.530688
455,Epirubicin,42MGBA,-2.502029
456,Erlotinib,42MGBA,3.757966
457,Fludarabine,42MGBA,5.019483
458,Foretinib,42MGBA,-0.983323
459,Fulvestrant,42MGBA,4.044374
460,GDC0810,42MGBA,4.769617
461,GNE-317,42MGBA,-0.717033
462,GSK-LSD1,42MGBA,1.795945
463,GSK1904529A,42MGBA,4.35379
464,GSK2110183B,42MGBA,1.291286
465,GSK2578215A,42MGBA,5.223372
466,GSK2606414,42MGBA,2.505355
467,GSK2801,42MGBA,3.688976
468,GSK2830371,42MGBA,5.418216
469,GSK591,42MGBA,4.289157
470,GW441756,42MGBA,2.309665
471,Gallibiscoquinazole,42MGBA,2.19667
472,Gemcitabine,42MGBA,-3.505899
473,I-BRD9,42MGBA,3.995978
474,ICL-SIRT078,42MGBA,3.084544
475,IWP-2,42MGBA,2.466811
476,Ipatasertib,42MGBA,1.910873
477,Irinotecan,42MGBA,1.758628
478,JNK Inhibitor VIII,42MGBA,5.332763
479,JQ1,42MGBA,2.225217
480,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
481,KU-55933,42MGBA,4.752155
482,L-Oxonoreleagnine,42MGBA,3.857442
483,LCL161,42MGBA,5.182218
484,LGK974,42MGBA,3.552349
485,LJI308,42MGBA,5.366567
486,LMP744,42MGBA,-2.088609
487,LY2109761,42MGBA,4.269563
488,Lapatinib,42MGBA,2.862019
489,Leflunomide,42MGBA,5.820363
490,Lenalidomide,42MGBA,4.587284
491,Lestaurtinib,42MGBA,-1.121262
492,Linsitinib,42MGBA,4.797675
493,Luminespib,42MGBA,-2.763309
494,MG-132,42MGBA,-1.203532
495,MIM1,42MGBA,1.841237
496,MK-1775,42MGBA,2.263411
497,MK-2206,42MGBA,1.484758
498,ML323,42MGBA,4.757732
499,MN-64,42MGBA,5.274987
500,Methotrexate,42MGBA,-3.964563
501,Mirin,42MGBA,3.979042
502,Mitoxantrone,42MGBA,1.648676
503,Motesanib,42MGBA,2.710227
504,Mycophenolic acid,42MGBA,1.645319
505,N-acetyl cysteine,42MGBA,10.562669
506,NU7441,42MGBA,1.683504
507,NVP-ADW742,42MGBA,1.882459
508,Navitoclax,42MGBA,3.039967
509,Nelarabine,42MGBA,6.008658
510,Nilotinib,42MGBA,1.981261
511,Niraparib,42MGBA,2.141029
512,OF-1,42MGBA,5.277071
513,OSI-027,42MGBA,3.473819
514,Obatoclax Mesylate,42MGBA,-0.244292
515,Olaparib,42MGBA,3.854428
516,Osimertinib,42MGBA,1.476367
517,P22077,42MGBA,3.965393
518,PCI-34051,42MGBA,4.859893
519,PD0325901,42MGBA,2.747106
520,PFI-1,42MGBA,3.184244
521,PFI3,42MGBA,5.451716
522,PLX-4720,42MGBA,4.576039
523,POMHEX,42MGBA,2.411405
524,PRIMA-1MET,42MGBA,5.835448
525,PRT062607,42MGBA,2.29599
526,Paclitaxel,42MGBA,-3.4191
527,Palbociclib,42MGBA,4.653438
528,Pevonedistat,42MGBA,-0.107953
529,Picolinici-acid,42MGBA,4.344206
530,Pictilisib,42MGBA,0.274934
531,Podophyllotoxin bromide,42MGBA,-0.760715
532,Pyridostatin,42MGBA,3.324895
533,RO-3306,42MGBA,2.963352
534,RVX-208,42MGBA,4.161641
535,Rapamycin,42MGBA,-3.671158
536,Refametinib,42MGBA,3.592946
537,Remodelin,42MGBA,5.373179
538,Ribociclib,42MGBA,3.326225
539,Romidepsin,42MGBA,-6.415517
540,Rucaparib,42MGBA,4.402465
541,Ruxolitinib,42MGBA,3.988743
542,SB216763,42MGBA,3.473748
543,SB590885,42MGBA,2.917534
544,SGC-CBP30,42MGBA,3.362517
545,SGC0946,42MGBA,0.559561
546,SN-38,42MGBA,-4.737156
547,Sabutoclax,42MGBA,-0.064641
548,Sapitinib,42MGBA,4.217907
549,Savolitinib,42MGBA,1.897844
550,Schweinfurthin A,42MGBA,1.587523
551,Selumetinib,42MGBA,4.4914
552,Sinularin,42MGBA,2.356127
553,Sorafenib,42MGBA,1.815
554,Staurosporine,42MGBA,-6.169164
555,Talazoparib,42MGBA,1.730879
556,Tamoxifen,42MGBA,3.777206
557,Tanespimycin,42MGBA,-1.562517
558,Taselisib,42MGBA,0.862667
559,Telomerase Inhibitor IX,42MGBA,0.078527
560,Temozolomide,42MGBA,5.558648
561,Temsirolimus,42MGBA,-0.074308
562,Teniposide,42MGBA,0.463593
563,Topotecan,42MGBA,-0.594814
564,Trametinib,42MGBA,1.621553
565,UMI-77,42MGBA,2.95839
566,UNC0379,42MGBA,2.159285
567,UNC0638,42MGBA,1.498297
568,Ulixertinib,42MGBA,3.144438
569,Uprosertib,42MGBA,1.682161
570,VE-822,42MGBA,4.368484
571,VE821,42MGBA,4.139067
572,VX-11e,42MGBA,2.888991
573,Veliparib,42MGBA,5.494452
574,Venetoclax,42MGBA,3.420714
575,Vinblastine,42MGBA,-4.784344
576,Vincristine,42MGBA,-2.142335
577,Vinorelbine,42MGBA,-3.92769
578,Vismodegib,42MGBA,4.630255
579,Vorinostat,42MGBA,1.798856
580,WIKI4,42MGBA,3.680767
581,Wee1 Inhibitor,42MGBA,2.954539
582,Wnt-C59,42MGBA,4.566166
583,XAV939,42MGBA,3.908785
584,YK-4-279,42MGBA,1.718554
585,ZM447439,42MGBA,1.733829
586,Zoledronate,42MGBA,3.555198
587,glutathione,42MGBA,9.650432
588,5-Fluorouracil,5637,3.119772
589,5-azacytidine,5637,3.782612
590,A-366,5637,4.839871
591,ABT737,5637,2.575344
592,AGI-5198,5637,4.444254
593,AGI-6780,5637,4.580505
594,AMG-319,5637,4.83608
595,AT13148,5637,5.322276
596,AZ960,5637,2.096996
597,AZD1208,5637,5.69433
598,AZD1332,5637,2.730895
599,AZD2014,5637,1.708351
600,AZD3759,5637,1.011487
601,AZD4547,5637,2.584857
602,AZD5153,5637,2.466127
603,AZD5363,5637,3.490349
604,AZD5438,5637,3.177289
605,AZD5582,5637,2.294117
606,AZD5991,5637,5.820345
607,AZD6738,5637,2.027117
608,AZD7762,5637,0.383378
609,AZD8055,5637,0.406151
610,AZD8186,5637,3.703313
611,Acetalax,5637,6.566649
612,Afatinib,5637,-0.074435
613,Afuresertib,5637,4.149154
614,Alpelisib,5637,3.466124
615,Avagacestat,5637,5.709539
616,Axitinib,5637,2.41971
617,BIBR-1532,5637,4.936744
618,BMS-345541,5637,4.431866
619,BMS-536924,5637,1.760168
620,BMS-754807,5637,1.665762
621,Bleomycin,5637,0.764463
622,Bleomycin (50 uM),5637,0.851102
623,Bortezomib,5637,-5.057753
624,Bosutinib,5637,1.613296
625,Bromosporine,5637,3.277524
626,Buparlisib,5637,0.399348
627,CCT007093,5637,5.362502
628,CPI-637,5637,4.836286
629,CZC24832,5637,5.144301
630,Carmustine,5637,5.650336
631,Cediranib,5637,2.673825
632,Cisplatin,5637,1.967072
633,Crizotinib,5637,2.786628
634,Cyclophosphamide,5637,5.260269
635,Cytarabine,5637,2.336405
636,Dabrafenib,5637,4.675027
637,Dacarbazine,5637,4.543159
638,Dactinomycin,5637,-4.321517
639,Dactolisib,5637,-1.311019
640,Dasatinib,5637,-1.829021
641,Dihydrorotenone,5637,0.10147
642,Dinaciclib,5637,-1.895834
643,Docetaxel,5637,-5.552507
644,Doramapimod,5637,5.200058
645,EHT-1864,5637,3.915698
646,EPZ004777,5637,5.607262
647,EPZ5676,5637,6.087377
648,Elephantin,5637,4.090364
649,Entinostat,5637,0.983006
650,Entospletinib,5637,3.914994
651,Epirubicin,5637,-1.439446
652,Erlotinib,5637,0.727383
653,Fludarabine,5637,4.459346
654,Fulvestrant,5637,3.408911
655,GDC0810,5637,4.292892
656,GNE-317,5637,0.668317
657,GSK-LSD1,5637,2.842746
658,GSK1904529A,5637,5.506965
659,GSK2110183B,5637,4.580183
660,GSK2578215A,5637,5.274009
661,GSK2606414,5637,3.110327
662,GSK2801,5637,5.395494
663,GSK343,5637,4.049857
664,GSK591,5637,2.974086
665,GW441756,5637,2.811992
666,Gallibiscoquinazole,5637,1.939629
667,Gefitinib,5637,1.75332
668,Gemcitabine,5637,-1.727881
669,I-BET-762,5637,4.122461
670,I-BRD9,5637,5.616224
671,IWP-2,5637,3.322088
672,Ibrutinib,5637,3.888823
673,Ipatasertib,5637,4.903796
674,JNK Inhibitor VIII,5637,5.739344
675,JQ1,5637,1.754692
676,KRAS (G12C) Inhibitor-12,5637,3.604831
677,KU-55933,5637,4.69976
678,L-Oxonoreleagnine,5637,3.724792
679,LCL161,5637,5.148428
680,LGK974,5637,3.966326
681,LJI308,5637,5.417477
682,LMP744,5637,0.059423
683,LY2109761,5637,5.814686
684,Lapatinib,5637,1.960664
685,Leflunomide,5637,4.441121
686,Lenalidomide,5637,5.154858
687,Lestaurtinib,5637,-0.716298
688,Linsitinib,5637,4.1813
689,Luminespib,5637,-2.199417
690,MIM1,5637,3.825302
691,MIRA-1,5637,6.065379
692,MK-1775,5637,-0.402769
693,MK-2206,5637,4.185405
694,MK-8776,5637,3.670074
695,ML323,5637,5.438441
696,MN-64,5637,5.705697
697,Methotrexate,5637,-3.723944
698,Mirin,5637,5.00453
699,Mitoxantrone,5637,1.126619
700,Motesanib,5637,5.823758
701,Mycophenolic acid,5637,0.924286
702,N-acetyl cysteine,5637,9.302236
703,NU7441,5637,2.714112
704,NVP-ADW742,5637,3.115142
705,Navitoclax,5637,2.542011
706,Nelarabine,5637,6.095601
707,Nilotinib,5637,4.35631
708,Niraparib,5637,4.323888
709,Nutlin-3a (-),5637,5.086789
710,OF-1,5637,4.316373
711,OSI-027,5637,4.392862
712,Obatoclax Mesylate,5637,0.090634
713,Olaparib,5637,3.837026
714,Osimertinib,5637,0.456103
715,Oxaliplatin,5637,4.574511
716,P22077,5637,4.096179
717,PCI-34051,5637,5.811113
718,PD0325901,5637,1.278678
719,PD173074,5637,4.349249
720,PFI-1,5637,3.698494
721,PFI3,5637,5.598129
722,POMHEX,5637,2.329785
723,PRT062607,5637,3.38283
724,Paclitaxel,5637,-4.413742
725,Palbociclib,5637,4.24777
726,Picolinici-acid,5637,4.481905
727,Pictilisib,5637,1.436848
728,Podophyllotoxin bromide,5637,-1.047518
729,Pyridostatin,5637,2.593502
730,RVX-208,5637,5.461083
731,Rapamycin,5637,-0.116397
732,Refametinib,5637,2.078167
733,Remodelin,5637,4.403773
734,Ribociclib,5637,4.347599
735,Romidepsin,5637,-5.559258
736,Ruxolitinib,5637,5.718623
737,SB216763,5637,4.869955
738,SB590885,5637,3.350051
739,SCH772984,5637,2.180232
740,SGC-CBP30,5637,4.338736
741,SGC0946,5637,2.060922
742,SN-38,5637,-4.537337
743,Sabutoclax,5637,0.287935
744,Sapitinib,5637,1.497376
745,Savolitinib,5637,1.86583
746,Schweinfurthin A,5637,3.521172
