,drug,cell_line,IC50
54,Dinaciclib,22RV1,-2.715792
55,Docetaxel,22RV1,-2.839407
56,Doramapimod,22RV1,6.475129
57,EHT-1864,22RV1,4.235458
58,EPZ004777,22RV1,6.336956
59,EPZ5676,22RV1,6.343132
60,Elephantin,22RV1,3.359992
61,Epirubicin,22RV1,-1.427706
62,Erlotinib,22RV1,4.439637
63,Fludarabine,22RV1,6.364086
64,Foretinib,22RV1,2.452178
65,Fulvestrant,22RV1,4.580928
66,GDC0810,22RV1,6.444654
67,GSK-LSD1,22RV1,3.011643
68,GSK1904529A,22RV1,4.40755
69,GSK2110183B,22RV1,2.124287
70,GSK2578215A,22RV1,6.124603
71,GSK2606414,22RV1,3.576363
72,GSK2801,22RV1,6.109209
73,GSK2830371,22RV1,6.076753
74,GSK343,22RV1,4.442465
75,GSK591,22RV1,6.043719
76,GW441756,22RV1,4.731265
77,Gallibiscoquinazole,22RV1,3.323243
78,Gefitinib,22RV1,4.315802
79,I-BET-762,22RV1,2.28072
80,I-BRD9,22RV1,5.643544
81,ICL-SIRT078,22RV1,5.018785
82,IWP-2,22RV1,4.036203
83,Ibrutinib,22RV1,5.403357
84,Ipatasertib,22RV1,3.593688
85,Irinotecan,22RV1,2.222536
86,JNK Inhibitor VIII,22RV1,6.414185
87,JQ1,22RV1,2.439388
88,KRAS (G12C) Inhibitor-12,22RV1,2.835576
89,KU-55933,22RV1,6.475988
90,L-Oxonoreleagnine,22RV1,4.440545
91,LCL161,22RV1,5.787252
92,LJI308,22RV1,5.298182
93,LMP744,22RV1,-1.957433
94,LY2109761,22RV1,5.936712
95,Leflunomide,22RV1,5.715007
96,Lenalidomide,22RV1,6.214894
97,Lestaurtinib,22RV1,0.779534
98,Linsitinib,22RV1,3.596753
99,Luminespib,22RV1,-2.047939
100,MG-132,22RV1,-1.597174
101,MIM1,22RV1,4.773134
102,MIRA-1,22RV1,6.109497
103,MK-1775,22RV1,2.454693
104,MK-2206,22RV1,1.451813
105,MK-8776,22RV1,3.939079
106,ML323,22RV1,4.858924
107,MN-64,22RV1,6.20477
108,Methotrexate,22RV1,0.448684
109,Mirin,22RV1,4.834877
110,Motesanib,22RV1,6.475988
111,Mycophenolic acid,22RV1,2.501541
112,N-acetyl cysteine,22RV1,9.416855
113,NU7441,22RV1,4.462832
114,NVP-ADW742,22RV1,2.59346
115,Navitoclax,22RV1,4.803093
116,Nelarabine,22RV1,6.720936
117,Nilotinib,22RV1,4.238712
118,Nutlin-3a (-),22RV1,2.716152
119,OF-1,22RV1,4.981523
120,OSI-027,22RV1,1.119958
121,OTX015,22RV1,3.040589
122,Obatoclax Mesylate,22RV1,0.980832
123,Olaparib,22RV1,4.811496
124,Osimertinib,22RV1,3.22546
125,Oxaliplatin,22RV1,3.173693
126,P22077,22RV1,6.470562
127,PCI-34051,22RV1,5.772326
128,PD0325901,22RV1,1.264776
129,PD173074,22RV1,3.830967
130,PFI3,22RV1,6.101116
131,PLX-4720,22RV1,5.504357
132,POMHEX,22RV1,2.156797
133,PRIMA-1MET,22RV1,3.351648
134,PRT062607,22RV1,1.879975
135,Pevonedistat,22RV1,1.682196
136,Picolinici-acid,22RV1,6.430491
137,Pictilisib,22RV1,0.523985
138,Podophyllotoxin bromide,22RV1,-0.355127
139,RO-3306,22RV1,3.511002
140,RVX-208,22RV1,4.562817
141,Rapamycin,22RV1,-4.382138
142,Refametinib,22RV1,2.966536
143,Ribociclib,22RV1,2.299274
144,Romidepsin,22RV1,-4.917572
145,Rucaparib,22RV1,4.095206
146,SB216763,22RV1,5.831497
147,SB590885,22RV1,5.722726
148,SCH772984,22RV1,3.056805
149,SGC-CBP30,22RV1,4.973866
150,SGC0946,22RV1,3.799297
151,SN-38,22RV1,-4.972312
152,Sabutoclax,22RV1,-1.004245
153,Sapitinib,22RV1,5.764129
154,Savolitinib,22RV1,3.621982
155,Selumetinib,22RV1,3.754136
156,Sepantronium bromide,22RV1,-3.030734
157,Serdemetan,22RV1,3.056134
158,Sinularin,22RV1,4.319845
159,Sorafenib,22RV1,3.52718
160,TW 37,22RV1,0.804539
161,Talazoparib,22RV1,2.51956
162,Tamoxifen,22RV1,3.733367
163,Tanespimycin,22RV1,2.390068
164,Taselisib,22RV1,0.963836
165,Telomerase Inhibitor IX,22RV1,0.5335
166,Temozolomide,22RV1,7.842775
167,Temsirolimus,22RV1,-0.974396
168,Teniposide,22RV1,0.35478
169,Trametinib,22RV1,1.325603
170,UMI-77,22RV1,2.127041
171,UNC0379,22RV1,1.779301
172,UNC0638,22RV1,4.060162
173,Ulixertinib,22RV1,3.031144
174,Uprosertib,22RV1,1.201932
175,VE-822,22RV1,4.436175
176,VE821,22RV1,6.013336
177,VX-11e,22RV1,3.738037
178,Veliparib,22RV1,6.060621
179,Venetoclax,22RV1,4.398981
180,Vinblastine,22RV1,-4.384381
181,Vincristine,22RV1,-2.006153
182,Vinorelbine,22RV1,-3.401996
183,Vismodegib,22RV1,5.391738
184,Vorinostat,22RV1,0.913749
185,WEHI-539,22RV1,5.052249
186,WIKI4,22RV1,4.876028
187,WZ4003,22RV1,4.30083
188,Wee1 Inhibitor,22RV1,2.788358
189,Wnt-C59,22RV1,4.158391
190,XAV939,22RV1,5.022698
191,YK-4-279,22RV1,2.770574
192,ZM447439,22RV1,5.667987
193,Zoledronate,22RV1,4.115569
194,alpha-lipoic acid,22RV1,7.94115
195,glutathione,22RV1,10.422474
196,5-Fluorouracil,2313287,1.80734
197,5-azacytidine,2313287,2.032212
198,A-366,2313287,3.967544
199,ABT737,2313287,2.960491
200,AGI-5198,2313287,5.008851
201,AGI-6780,2313287,5.095646
202,AGK2,2313287,4.032236
203,AMG-319,2313287,4.475098
204,AZ6102,2313287,1.983756
205,AZ960,2313287,1.506737
206,AZD1208,2313287,4.68345
207,AZD1332,2313287,1.934366
208,AZD2014,2313287,-0.379516
209,AZD3759,2313287,3.05953
210,AZD5363,2313287,0.994665
211,AZD5438,2313287,1.445273
212,AZD5582,2313287,0.908576
213,AZD5991,2313287,2.958949
214,AZD6738,2313287,1.483559
215,AZD7762,2313287,0.289922
216,AZD8055,2313287,0.264418
217,AZD8186,2313287,0.495401
218,Acetalax,2313287,1.242253
219,Afatinib,2313287,1.160219
220,Afuresertib,2313287,0.889532
221,Alisertib,2313287,4.399427
222,Alpelisib,2313287,1.939006
223,Avagacestat,2313287,5.449439
224,Axitinib,2313287,4.202567
225,BI-2536,2313287,-2.982427
226,BIBR-1532,2313287,3.391151
227,BMS-345541,2313287,1.656376
228,BMS-754807,2313287,5.156278
229,Bleomycin,2313287,1.457645
230,Bleomycin (50 uM),2313287,2.323286
231,Bortezomib,2313287,-5.380804
232,Buparlisib,2313287,-0.051021
233,CCT007093,2313287,5.482005
234,CPI-637,2313287,5.462926
235,CZC24832,2313287,4.370623
236,Camptothecin,2313287,-2.756992
237,Carmustine,2313287,6.075636
238,Cediranib,2313287,1.636159
239,Cisplatin,2313287,3.955512
240,Crizotinib,2313287,4.191522
241,Cyclophosphamide,2313287,4.4969
242,Cytarabine,2313287,0.064147
243,Dabrafenib,2313287,5.447447
244,Dacarbazine,2313287,4.982337
245,Dactinomycin,2313287,-4.584971
246,Dactolisib,2313287,-2.652253
247,Dasatinib,2313287,1.797167
248,Dihydrorotenone,2313287,0.68211
249,Docetaxel,2313287,-4.809455
250,Doramapimod,2313287,4.058076
251,EHT-1864,2313287,3.728607
252,EPZ004777,2313287,5.516564
253,EPZ5676,2313287,5.67488
254,Entinostat,2313287,2.205643
255,Entospletinib,2313287,3.930231
256,Epirubicin,2313287,-1.983839
257,Erlotinib,2313287,1.939712
258,Fludarabine,2313287,3.431512
259,Foretinib,2313287,1.257734
260,Fulvestrant,2313287,3.554671
261,GDC0810,2313287,4.527326
262,GNE-317,2313287,-0.836541
263,GSK-LSD1,2313287,2.965709
264,GSK1904529A,2313287,3.312799
265,GSK2110183B,2313287,1.317244
266,GSK2578215A,2313287,5.077134
267,GSK2606414,2313287,3.058416
268,GSK2801,2313287,5.289963
269,GSK343,2313287,2.946924
270,GSK591,2313287,3.417379
271,GW441756,2313287,3.216714
272,Gallibiscoquinazole,2313287,2.094836
273,Gefitinib,2313287,1.812306
274,Gemcitabine,2313287,-2.099618
275,I-BET-762,2313287,3.634758
276,I-BRD9,2313287,3.415534
277,ICL-SIRT078,2313287,3.899758
278,IWP-2,2313287,3.052355
279,Ibrutinib,2313287,5.160096
280,Irinotecan,2313287,1.902587
281,JNK Inhibitor VIII,2313287,3.922216
282,JQ1,2313287,4.865214
283,KRAS (G12C) Inhibitor-12,2313287,4.164429
284,KU-55933,2313287,5.581813
285,L-Oxonoreleagnine,2313287,4.001974
286,LCL161,2313287,5.404232
287,LGK974,2313287,4.003138
288,LJI308,2313287,4.93024
289,LMP744,2313287,-1.361712
290,LY2109761,2313287,5.450591
291,Lapatinib,2313287,4.26973
292,Leflunomide,2313287,4.743808
293,Lenalidomide,2313287,5.582124
294,Linsitinib,2313287,4.284938
295,Luminespib,2313287,-1.859361
296,MG-132,2313287,-1.292265
297,MIRA-1,2313287,5.158627
298,MK-1775,2313287,-0.256284
299,MK-2206,2313287,1.135598
300,MK-8776,2313287,1.554945
301,ML323,2313287,3.916913
302,MN-64,2313287,5.023536
303,Methotrexate,2313287,-1.32198
304,Mirin,2313287,3.197273
305,Mitoxantrone,2313287,0.125025
306,Motesanib,2313287,4.996549
307,Mycophenolic acid,2313287,0.077616
308,NU7441,2313287,2.470384
309,NVP-ADW742,2313287,2.289179
310,Navitoclax,2313287,1.58544
311,Nelarabine,2313287,5.887139
312,Nilotinib,2313287,3.733159
313,Niraparib,2313287,3.725851
314,Nutlin-3a (-),2313287,2.295281
315,OF-1,2313287,4.324027
316,OSI-027,2313287,3.464966
317,OTX015,2313287,2.180041
318,Obatoclax Mesylate,2313287,0.369399
319,Olaparib,2313287,4.566102
320,Osimertinib,2313287,1.630155
321,Oxaliplatin,2313287,4.634089
322,P22077,2313287,4.907228
323,PCI-34051,2313287,4.640009
324,PD173074,2313287,4.429554
325,PFI-1,2313287,4.768688
326,PFI3,2313287,5.472606
327,PLX-4720,2313287,4.398104
328,POMHEX,2313287,0.971656
329,PRIMA-1MET,2313287,4.652616
330,PRT062607,2313287,3.089265
331,Paclitaxel,2313287,-3.802334
332,Palbociclib,2313287,3.650016
333,Pevonedistat,2313287,1.087398
334,Picolinici-acid,2313287,5.230739
335,Pictilisib,2313287,-0.396882
336,Podophyllotoxin bromide,2313287,-1.36968
337,Pyridostatin,2313287,2.543121
338,RO-3306,2313287,4.230573
339,RVX-208,2313287,4.242455
340,Rapamycin,2313287,-3.486065
341,Refametinib,2313287,3.538659
342,Remodelin,2313287,3.825581
343,Ribociclib,2313287,4.16252
344,Romidepsin,2313287,-6.017003
345,Rucaparib,2313287,4.886243
346,Ruxolitinib,2313287,5.336832
347,SB590885,2313287,2.894281
348,SGC-CBP30,2313287,3.396226
349,SGC0946,2313287,1.206339
350,SN-38,2313287,-4.132899
351,Sabutoclax,2313287,-0.749419
352,Schweinfurthin A,2313287,3.26609
353,Selumetinib,2313287,4.356984
354,Sepantronium bromide,2313287,-2.742315
355,Serdemetan,2313287,4.431206
356,Sinularin,2313287,4.323651
357,Sorafenib,2313287,2.381499
358,Staurosporine,2313287,-2.691654
359,Talazoparib,2313287,2.400849
360,Tamoxifen,2313287,2.981867
361,Tanespimycin,2313287,-0.110948
362,Taselisib,2313287,0.374033
363,Telomerase Inhibitor IX,2313287,0.646066
364,Temozolomide,2313287,6.038605
365,Temsirolimus,2313287,3.279539
366,Teniposide,2313287,-0.766155
367,Trametinib,2313287,-0.04015
368,UMI-77,2313287,5.191789
369,UNC0638,2313287,3.929582
370,Ulixertinib,2313287,2.42168
371,Uprosertib,2313287,0.206492
372,VE-822,2313287,3.920743
373,VE821,2313287,2.323267
374,VX-11e,2313287,1.709132
375,Veliparib,2313287,5.242125
376,Venetoclax,2313287,2.43075
377,Vinblastine,2313287,-4.849422
378,Vinorelbine,2313287,-5.303091
379,Vismodegib,2313287,4.599548
380,Vorinostat,2313287,0.841386
381,WEHI-539,2313287,4.742718
382,WIKI4,2313287,3.742506
383,WZ4003,2313287,3.335395
384,Wee1 Inhibitor,2313287,1.73779
385,Wnt-C59,2313287,5.18045
386,XAV939,2313287,4.113064
387,YK-4-279,2313287,1.858958
388,ZM447439,2313287,4.268715
389,Zoledronate,2313287,3.495034
390,glutathione,2313287,9.724013
391,5-Fluorouracil,42MGBA,3.463535
392,A-366,42MGBA,5.095889
393,ABT737,42MGBA,3.019768
394,AGI-5198,42MGBA,4.67581
395,AGI-6780,42MGBA,4.800848
396,AGK2,42MGBA,3.26233
397,AZ6102,42MGBA,2.46583
398,AZ960,42MGBA,1.068616
399,AZD1208,42MGBA,5.149077
400,AZD1332,42MGBA,2.001949
401,AZD2014,42MGBA,0.590397
402,AZD3759,42MGBA,2.929658
403,AZD4547,42MGBA,0.940075
404,AZD5153,42MGBA,0.809973
405,AZD5363,42MGBA,1.402678
406,AZD5438,42MGBA,1.92523
407,AZD5582,42MGBA,1.597808
408,AZD5991,42MGBA,5.380108
409,AZD6738,42MGBA,1.563113
410,AZD7762,42MGBA,-1.035344
411,AZD8055,42MGBA,-1.172429
412,AZD8186,42MGBA,1.911277
413,Acetalax,42MGBA,6.005236
414,Afatinib,42MGBA,1.51765
415,Afuresertib,42MGBA,0.559865
416,Alisertib,42MGBA,1.831971
417,Alpelisib,42MGBA,2.978787
418,Avagacestat,42MGBA,5.04635
419,Axitinib,42MGBA,1.550759
420,BI-2536,42MGBA,-0.33469
421,BIBR-1532,42MGBA,5.360674
422,BMS-536924,42MGBA,1.657473
423,BMS-754807,42MGBA,2.028047
424,Bleomycin,42MGBA,1.163228
425,Bleomycin (50 uM),42MGBA,0.317024
426,Bosutinib,42MGBA,2.475355
427,Bromosporine,42MGBA,1.248978
428,Buparlisib,42MGBA,0.506238
429,CCT007093,42MGBA,5.494452
430,CPI-637,42MGBA,4.696925
431,CZC24832,42MGBA,4.793608
432,Carmustine,42MGBA,6.318086
433,Cediranib,42MGBA,0.297605
434,Cisplatin,42MGBA,1.947185
435,Crizotinib,42MGBA,2.514039
436,Cyclophosphamide,42MGBA,5.146743
437,Cytarabine,42MGBA,1.02911
438,Dabrafenib,42MGBA,4.551239
439,Dacarbazine,42MGBA,5.704826
440,Dactinomycin,42MGBA,-4.240733
441,Dactolisib,42MGBA,-3.284562
442,Dasatinib,42MGBA,-2.233603
443,Dihydrorotenone,42MGBA,1.692589
444,Dinaciclib,42MGBA,-3.425905
445,Docetaxel,42MGBA,-4.197747
446,EHT-1864,42MGBA,4.456416
447,EPZ5676,42MGBA,5.12209
448,Elephantin,42MGBA,3.502209
449,Entinostat,42MGBA,2.25313
450,Entospletinib,42MGBA,2.530688
451,Epirubicin,42MGBA,-2.502029
452,Erlotinib,42MGBA,3.757966
453,Fludarabine,42MGBA,5.019483
454,Fulvestrant,42MGBA,4.044374
455,GDC0810,42MGBA,4.769617
456,GNE-317,42MGBA,-0.717033
457,GSK-LSD1,42MGBA,1.795945
458,GSK1904529A,42MGBA,4.35379
459,GSK2110183B,42MGBA,1.291286
460,GSK2578215A,42MGBA,5.223372
461,GSK2606414,42MGBA,2.505355
462,GSK2801,42MGBA,3.688976
463,GSK2830371,42MGBA,5.418216
464,GSK343,42MGBA,2.898053
465,GSK591,42MGBA,4.289157
466,GW441756,42MGBA,2.309665
467,Gallibiscoquinazole,42MGBA,2.19667
468,Gefitinib,42MGBA,3.859928
469,Gemcitabine,42MGBA,-3.505899
470,I-BET-762,42MGBA,3.274633
471,I-BRD9,42MGBA,3.995978
472,ICL-SIRT078,42MGBA,3.084544
473,IWP-2,42MGBA,2.466811
474,Ibrutinib,42MGBA,4.086713
475,Irinotecan,42MGBA,1.758628
476,JNK Inhibitor VIII,42MGBA,5.332763
477,JQ1,42MGBA,2.225217
478,KU-55933,42MGBA,4.752155
479,L-Oxonoreleagnine,42MGBA,3.857442
480,LCL161,42MGBA,5.182218
481,LGK974,42MGBA,3.552349
482,LJI308,42MGBA,5.366567
483,LY2109761,42MGBA,4.269563
484,Lapatinib,42MGBA,2.862019
485,Leflunomide,42MGBA,5.820363
486,Lenalidomide,42MGBA,4.587284
487,Lestaurtinib,42MGBA,-1.121262
488,Linsitinib,42MGBA,4.797675
489,Luminespib,42MGBA,-2.763309
490,MG-132,42MGBA,-1.203532
491,MIM1,42MGBA,1.841237
492,MIRA-1,42MGBA,5.027174
493,MK-1775,42MGBA,2.263411
494,MK-2206,42MGBA,1.484758
495,MK-8776,42MGBA,2.363113
496,ML323,42MGBA,4.757732
497,MN-64,42MGBA,5.274987
498,Methotrexate,42MGBA,-3.964563
499,Mirin,42MGBA,3.979042
500,Mitoxantrone,42MGBA,1.648676
501,Motesanib,42MGBA,2.710227
502,Mycophenolic acid,42MGBA,1.645319
503,N-acetyl cysteine,42MGBA,10.562669
504,NU7441,42MGBA,1.683504
505,NVP-ADW742,42MGBA,1.882459
506,Navitoclax,42MGBA,3.039967
507,Nelarabine,42MGBA,6.008658
508,Nilotinib,42MGBA,1.981261
509,Nutlin-3a (-),42MGBA,5.526467
510,OF-1,42MGBA,5.277071
511,OSI-027,42MGBA,3.473819
512,OTX015,42MGBA,2.326419
513,Olaparib,42MGBA,3.854428
514,Oxaliplatin,42MGBA,4.042886
515,P22077,42MGBA,3.965393
516,PCI-34051,42MGBA,4.859893
517,PD0325901,42MGBA,2.747106
518,PD173074,42MGBA,2.618633
519,PFI-1,42MGBA,3.184244
520,PFI3,42MGBA,5.451716
521,PLX-4720,42MGBA,4.576039
522,POMHEX,42MGBA,2.411405
523,PRIMA-1MET,42MGBA,5.835448
524,PRT062607,42MGBA,2.29599
525,Palbociclib,42MGBA,4.653438
526,Pevonedistat,42MGBA,-0.107953
527,Picolinici-acid,42MGBA,4.344206
528,Pictilisib,42MGBA,0.274934
529,Podophyllotoxin bromide,42MGBA,-0.760715
530,Pyridostatin,42MGBA,3.324895
531,RO-3306,42MGBA,2.963352
532,RVX-208,42MGBA,4.161641
533,Refametinib,42MGBA,3.592946
534,Remodelin,42MGBA,5.373179
535,Ribociclib,42MGBA,3.326225
536,Romidepsin,42MGBA,-6.415517
537,Rucaparib,42MGBA,4.402465
538,Ruxolitinib,42MGBA,3.988743
539,SB216763,42MGBA,3.473748
540,SB590885,42MGBA,2.917534
541,SCH772984,42MGBA,2.977984
542,SGC-CBP30,42MGBA,3.362517
543,SGC0946,42MGBA,0.559561
544,SN-38,42MGBA,-4.737156
545,Sabutoclax,42MGBA,-0.064641
546,Sapitinib,42MGBA,4.217907
547,Savolitinib,42MGBA,1.897844
548,Schweinfurthin A,42MGBA,1.587523
549,Selumetinib,42MGBA,4.4914
550,Sepantronium bromide,42MGBA,-5.091972
551,Serdemetan,42MGBA,3.436663
552,Sinularin,42MGBA,2.356127
553,Sorafenib,42MGBA,1.815
554,Staurosporine,42MGBA,-6.169164
555,Talazoparib,42MGBA,1.730879
556,Tamoxifen,42MGBA,3.777206
557,Tanespimycin,42MGBA,-1.562517
558,Taselisib,42MGBA,0.862667
559,Telomerase Inhibitor IX,42MGBA,0.078527
560,Temsirolimus,42MGBA,-0.074308
561,Teniposide,42MGBA,0.463593
562,Topotecan,42MGBA,-0.594814
563,Trametinib,42MGBA,1.621553
564,UMI-77,42MGBA,2.95839
565,UNC0379,42MGBA,2.159285
566,Ulixertinib,42MGBA,3.144438
567,Uprosertib,42MGBA,1.682161
568,VE-822,42MGBA,4.368484
569,VE821,42MGBA,4.139067
570,VX-11e,42MGBA,2.888991
571,Veliparib,42MGBA,5.494452
572,Venetoclax,42MGBA,3.420714
573,Vinblastine,42MGBA,-4.784344
574,Vincristine,42MGBA,-2.142335
575,Vinorelbine,42MGBA,-3.92769
576,Vismodegib,42MGBA,4.630255
577,WEHI-539,42MGBA,4.416343
578,WIKI4,42MGBA,3.680767
579,WZ4003,42MGBA,3.841572
580,Wee1 Inhibitor,42MGBA,2.954539
581,Wnt-C59,42MGBA,4.566166
582,XAV939,42MGBA,3.908785
583,ZM447439,42MGBA,1.733829
584,Zoledronate,42MGBA,3.555198
585,alpha-lipoic acid,42MGBA,7.968063
586,5-Fluorouracil,5637,3.119772
587,5-azacytidine,5637,3.782612
588,ABT737,5637,2.575344
589,AGI-5198,5637,4.444254
590,AGI-6780,5637,4.580505
591,AGK2,5637,3.388545
592,AMG-319,5637,4.83608
593,AT13148,5637,5.322276
594,AZ6102,5637,2.26455
595,AZ960,5637,2.096996
596,AZD1208,5637,5.69433
597,AZD1332,5637,2.730895
598,AZD2014,5637,1.708351
599,AZD3759,5637,1.011487
600,AZD4547,5637,2.584857
601,AZD5153,5637,2.466127
602,AZD5363,5637,3.490349
603,AZD5438,5637,3.177289
604,AZD5582,5637,2.294117
605,AZD5991,5637,5.820345
606,AZD6738,5637,2.027117
607,AZD8186,5637,3.703313
608,Acetalax,5637,6.566649
609,Afatinib,5637,-0.074435
610,Afuresertib,5637,4.149154
611,Alisertib,5637,0.00492
612,Alpelisib,5637,3.466124
613,Avagacestat,5637,5.709539
614,Axitinib,5637,2.41971
615,BI-2536,5637,-2.853553
616,BIBR-1532,5637,4.936744
617,BMS-536924,5637,1.760168
618,BMS-754807,5637,1.665762
619,Bleomycin,5637,0.764463
620,Bleomycin (50 uM),5637,0.851102
621,Bortezomib,5637,-5.057753
622,Bosutinib,5637,1.613296
623,Bromosporine,5637,3.277524
624,Buparlisib,5637,0.399348
625,CPI-637,5637,4.836286
626,CZC24832,5637,5.144301
627,Camptothecin,5637,-2.631817
628,Carmustine,5637,5.650336
629,Cisplatin,5637,1.967072
630,Crizotinib,5637,2.786628
631,Cyclophosphamide,5637,5.260269
632,Cytarabine,5637,2.336405
633,Dabrafenib,5637,4.675027
634,Dacarbazine,5637,4.543159
635,Dactinomycin,5637,-4.321517
636,Dactolisib,5637,-1.311019
637,Dasatinib,5637,-1.829021
638,Dihydrorotenone,5637,0.10147
639,Dinaciclib,5637,-1.895834
640,Docetaxel,5637,-5.552507
641,Doramapimod,5637,5.200058
642,EHT-1864,5637,3.915698
643,EPZ004777,5637,5.607262
644,EPZ5676,5637,6.087377
645,Elephantin,5637,4.090364
646,Entinostat,5637,0.983006
647,Entospletinib,5637,3.914994
648,Epirubicin,5637,-1.439446
649,Erlotinib,5637,0.727383
650,Fludarabine,5637,4.459346
651,Foretinib,5637,0.405319
652,Fulvestrant,5637,3.408911
653,GDC0810,5637,4.292892
654,GNE-317,5637,0.668317
655,GSK-LSD1,5637,2.842746
656,GSK1904529A,5637,5.506965
657,GSK2110183B,5637,4.580183
658,GSK2578215A,5637,5.274009
659,GSK2606414,5637,3.110327
660,GSK2801,5637,5.395494
661,GSK2830371,5637,5.823758
662,GSK343,5637,4.049857
663,GW441756,5637,2.811992
664,Gallibiscoquinazole,5637,1.939629
665,Gefitinib,5637,1.75332
666,Gemcitabine,5637,-1.727881
667,I-BRD9,5637,5.616224
668,ICL-SIRT078,5637,5.272153
669,IWP-2,5637,3.322088
670,Ibrutinib,5637,3.888823
671,Ipatasertib,5637,4.903796
672,Irinotecan,5637,2.161042
673,JNK Inhibitor VIII,5637,5.739344
674,JQ1,5637,1.754692
675,KRAS (G12C) Inhibitor-12,5637,3.604831
676,KU-55933,5637,4.69976
677,L-Oxonoreleagnine,5637,3.724792
678,LCL161,5637,5.148428
679,LGK974,5637,3.966326
680,LJI308,5637,5.417477
681,LMP744,5637,0.059423
682,LY2109761,5637,5.814686
683,Lapatinib,5637,1.960664
684,Leflunomide,5637,4.441121
685,Lenalidomide,5637,5.154858
686,Lestaurtinib,5637,-0.716298
687,Linsitinib,5637,4.1813
688,MG-132,5637,-1.414558
689,MIM1,5637,3.825302
690,MIRA-1,5637,6.065379
691,MK-1775,5637,-0.402769
692,MK-2206,5637,4.185405
693,MK-8776,5637,3.670074
694,ML323,5637,5.438441
695,Methotrexate,5637,-3.723944
696,Mitoxantrone,5637,1.126619
697,Motesanib,5637,5.823758
698,Mycophenolic acid,5637,0.924286
699,N-acetyl cysteine,5637,9.302236
700,NU7441,5637,2.714112
701,NVP-ADW742,5637,3.115142
702,Nelarabine,5637,6.095601
703,Niraparib,5637,4.323888
704,Nutlin-3a (-),5637,5.086789
705,OF-1,5637,4.316373
706,OTX015,5637,2.799707
707,Obatoclax Mesylate,5637,0.090634
708,Olaparib,5637,3.837026
709,Osimertinib,5637,0.456103
710,Oxaliplatin,5637,4.574511
711,P22077,5637,4.096179
712,PCI-34051,5637,5.811113
713,PD0325901,5637,1.278678
714,PFI-1,5637,3.698494
715,PFI3,5637,5.598129
716,PLX-4720,5637,4.083145
717,PRIMA-1MET,5637,3.935467
718,PRT062607,5637,3.38283
719,Palbociclib,5637,4.24777
720,Pevonedistat,5637,0.215762
721,Picolinici-acid,5637,4.481905
722,Pictilisib,5637,1.436848
723,Podophyllotoxin bromide,5637,-1.047518
724,Pyridostatin,5637,2.593502
725,RO-3306,5637,2.896605
726,RVX-208,5637,5.461083
727,Rapamycin,5637,-0.116397
728,Refametinib,5637,2.078167
729,Remodelin,5637,4.403773
730,Ribociclib,5637,4.347599
731,Romidepsin,5637,-5.559258
732,Rucaparib,5637,3.438974
733,SB216763,5637,4.869955
734,SB590885,5637,3.350051
735,SCH772984,5637,2.180232
736,SGC-CBP30,5637,4.338736
737,SGC0946,5637,2.060922
738,SN-38,5637,-4.537337
739,Sabutoclax,5637,0.287935
740,Sapitinib,5637,1.497376
741,Savolitinib,5637,1.86583
742,Schweinfurthin A,5637,3.521172
743,Selumetinib,5637,3.890699
744,Sepantronium bromide,5637,-3.776555
745,Serdemetan,5637,4.012974
746,Sinularin,5637,3.78182
