,drug,cell_line,IC50
54,Dihydrorotenone,22RV1,1.840438
55,Dinaciclib,22RV1,-2.715792
56,Doramapimod,22RV1,6.475129
57,EHT-1864,22RV1,4.235458
58,EPZ004777,22RV1,6.336956
59,EPZ5676,22RV1,6.343132
60,Elephantin,22RV1,3.359992
61,Entinostat,22RV1,1.987387
62,Entospletinib,22RV1,5.335641
63,Epirubicin,22RV1,-1.427706
64,Erlotinib,22RV1,4.439637
65,Fludarabine,22RV1,6.364086
66,Foretinib,22RV1,2.452178
67,Fulvestrant,22RV1,4.580928
68,GDC0810,22RV1,6.444654
69,GNE-317,22RV1,-0.17
70,GSK-LSD1,22RV1,3.011643
71,GSK1904529A,22RV1,4.40755
72,GSK2110183B,22RV1,2.124287
73,GSK2801,22RV1,6.109209
74,GSK2830371,22RV1,6.076753
75,GSK343,22RV1,4.442465
76,GSK591,22RV1,6.043719
77,GW441756,22RV1,4.731265
78,Gemcitabine,22RV1,-2.883793
79,I-BET-762,22RV1,2.28072
80,ICL-SIRT078,22RV1,5.018785
81,IWP-2,22RV1,4.036203
82,Ibrutinib,22RV1,5.403357
83,Ipatasertib,22RV1,3.593688
84,JNK Inhibitor VIII,22RV1,6.414185
85,JQ1,22RV1,2.439388
86,KRAS (G12C) Inhibitor-12,22RV1,2.835576
87,KU-55933,22RV1,6.475988
88,L-Oxonoreleagnine,22RV1,4.440545
89,LCL161,22RV1,5.787252
90,LGK974,22RV1,5.040647
91,LJI308,22RV1,5.298182
92,LMP744,22RV1,-1.957433
93,LY2109761,22RV1,5.936712
94,Lapatinib,22RV1,3.516958
95,Lenalidomide,22RV1,6.214894
96,Lestaurtinib,22RV1,0.779534
97,Linsitinib,22RV1,3.596753
98,Luminespib,22RV1,-2.047939
99,MG-132,22RV1,-1.597174
100,MIM1,22RV1,4.773134
101,MK-1775,22RV1,2.454693
102,MK-2206,22RV1,1.451813
103,MK-8776,22RV1,3.939079
104,ML323,22RV1,4.858924
105,MN-64,22RV1,6.20477
106,Methotrexate,22RV1,0.448684
107,Mirin,22RV1,4.834877
108,Mitoxantrone,22RV1,-0.18664
109,Motesanib,22RV1,6.475988
110,Mycophenolic acid,22RV1,2.501541
111,N-acetyl cysteine,22RV1,9.416855
112,NU7441,22RV1,4.462832
113,NVP-ADW742,22RV1,2.59346
114,Navitoclax,22RV1,4.803093
115,Nelarabine,22RV1,6.720936
116,Niraparib,22RV1,3.559028
117,OF-1,22RV1,4.981523
118,OSI-027,22RV1,1.119958
119,OTX015,22RV1,3.040589
120,Olaparib,22RV1,4.811496
121,Osimertinib,22RV1,3.22546
122,Oxaliplatin,22RV1,3.173693
123,P22077,22RV1,6.470562
124,PCI-34051,22RV1,5.772326
125,PD0325901,22RV1,1.264776
126,PD173074,22RV1,3.830967
127,PFI-1,22RV1,3.564366
128,PFI3,22RV1,6.101116
129,PLX-4720,22RV1,5.504357
130,POMHEX,22RV1,2.156797
131,PRIMA-1MET,22RV1,3.351648
132,PRT062607,22RV1,1.879975
133,Paclitaxel,22RV1,-2.240796
134,Palbociclib,22RV1,2.253138
135,Pevonedistat,22RV1,1.682196
136,Picolinici-acid,22RV1,6.430491
137,Pictilisib,22RV1,0.523985
138,Podophyllotoxin bromide,22RV1,-0.355127
139,Pyridostatin,22RV1,3.071326
140,RO-3306,22RV1,3.511002
141,RVX-208,22RV1,4.562817
142,Rapamycin,22RV1,-4.382138
143,Refametinib,22RV1,2.966536
144,Ribociclib,22RV1,2.299274
145,Romidepsin,22RV1,-4.917572
146,Rucaparib,22RV1,4.095206
147,Ruxolitinib,22RV1,6.440741
148,SB216763,22RV1,5.831497
149,SB590885,22RV1,5.722726
150,SCH772984,22RV1,3.056805
151,SGC0946,22RV1,3.799297
152,SN-38,22RV1,-4.972312
153,Sabutoclax,22RV1,-1.004245
154,Sapitinib,22RV1,5.764129
155,Savolitinib,22RV1,3.621982
156,Schweinfurthin A,22RV1,1.454677
157,Selumetinib,22RV1,3.754136
158,Sepantronium bromide,22RV1,-3.030734
159,Serdemetan,22RV1,3.056134
160,Sinularin,22RV1,4.319845
161,Sorafenib,22RV1,3.52718
162,Staurosporine,22RV1,-2.50979
163,TW 37,22RV1,0.804539
164,Talazoparib,22RV1,2.51956
165,Tamoxifen,22RV1,3.733367
166,Tanespimycin,22RV1,2.390068
167,Taselisib,22RV1,0.963836
168,Telomerase Inhibitor IX,22RV1,0.5335
169,Temozolomide,22RV1,7.842775
170,Temsirolimus,22RV1,-0.974396
171,Teniposide,22RV1,0.35478
172,Topotecan,22RV1,-0.69901
173,Trametinib,22RV1,1.325603
174,UMI-77,22RV1,2.127041
175,UNC0638,22RV1,4.060162
176,Ulixertinib,22RV1,3.031144
177,Uprosertib,22RV1,1.201932
178,VE-822,22RV1,4.436175
179,VE821,22RV1,6.013336
180,VX-11e,22RV1,3.738037
181,Veliparib,22RV1,6.060621
182,Venetoclax,22RV1,4.398981
183,Vinblastine,22RV1,-4.384381
184,Vinorelbine,22RV1,-3.401996
185,Vismodegib,22RV1,5.391738
186,Vorinostat,22RV1,0.913749
187,WEHI-539,22RV1,5.052249
188,WIKI4,22RV1,4.876028
189,WZ4003,22RV1,4.30083
190,Wee1 Inhibitor,22RV1,2.788358
191,Wnt-C59,22RV1,4.158391
192,XAV939,22RV1,5.022698
193,ZM447439,22RV1,5.667987
194,Zoledronate,22RV1,4.115569
195,glutathione,22RV1,10.422474
196,5-Fluorouracil,2313287,1.80734
197,5-azacytidine,2313287,2.032212
198,A-366,2313287,3.967544
199,ABT737,2313287,2.960491
200,AGI-5198,2313287,5.008851
201,AGI-6780,2313287,5.095646
202,AGK2,2313287,4.032236
203,AMG-319,2313287,4.475098
204,AT13148,2313287,1.363643
205,AZ6102,2313287,1.983756
206,AZ960,2313287,1.506737
207,AZD1208,2313287,4.68345
208,AZD1332,2313287,1.934366
209,AZD2014,2313287,-0.379516
210,AZD3759,2313287,3.05953
211,AZD4547,2313287,1.273797
212,AZD5153,2313287,0.629696
213,AZD5363,2313287,0.994665
214,AZD5438,2313287,1.445273
215,AZD5991,2313287,2.958949
216,AZD6738,2313287,1.483559
217,AZD7762,2313287,0.289922
218,AZD8055,2313287,0.264418
219,Acetalax,2313287,1.242253
220,Afatinib,2313287,1.160219
221,Alisertib,2313287,4.399427
222,Alpelisib,2313287,1.939006
223,Avagacestat,2313287,5.449439
224,Axitinib,2313287,4.202567
225,BI-2536,2313287,-2.982427
226,BIBR-1532,2313287,3.391151
227,BMS-345541,2313287,1.656376
228,BMS-536924,2313287,2.215589
229,BMS-754807,2313287,5.156278
230,Bleomycin,2313287,1.457645
231,Bortezomib,2313287,-5.380804
232,Bosutinib,2313287,3.661781
233,Bromosporine,2313287,2.611873
234,Buparlisib,2313287,-0.051021
235,CCT007093,2313287,5.482005
236,CPI-637,2313287,5.462926
237,CZC24832,2313287,4.370623
238,Camptothecin,2313287,-2.756992
239,Carmustine,2313287,6.075636
240,Cediranib,2313287,1.636159
241,Cisplatin,2313287,3.955512
242,Crizotinib,2313287,4.191522
243,Cyclophosphamide,2313287,4.4969
244,Cytarabine,2313287,0.064147
245,Dacarbazine,2313287,4.982337
246,Dactinomycin,2313287,-4.584971
247,Dactolisib,2313287,-2.652253
248,Dihydrorotenone,2313287,0.68211
249,Dinaciclib,2313287,-3.018051
250,Docetaxel,2313287,-4.809455
251,Doramapimod,2313287,4.058076
252,EPZ004777,2313287,5.516564
253,EPZ5676,2313287,5.67488
254,Elephantin,2313287,3.92072
255,Entinostat,2313287,2.205643
256,Entospletinib,2313287,3.930231
257,Erlotinib,2313287,1.939712
258,Fludarabine,2313287,3.431512
259,Fulvestrant,2313287,3.554671
260,GDC0810,2313287,4.527326
261,GNE-317,2313287,-0.836541
262,GSK-LSD1,2313287,2.965709
263,GSK1904529A,2313287,3.312799
264,GSK2110183B,2313287,1.317244
265,GSK2578215A,2313287,5.077134
266,GSK2606414,2313287,3.058416
267,GSK2801,2313287,5.289963
268,GSK2830371,2313287,5.059934
269,GSK343,2313287,2.946924
270,GSK591,2313287,3.417379
271,GW441756,2313287,3.216714
272,Gallibiscoquinazole,2313287,2.094836
273,Gefitinib,2313287,1.812306
274,Gemcitabine,2313287,-2.099618
275,I-BRD9,2313287,3.415534
276,ICL-SIRT078,2313287,3.899758
277,IWP-2,2313287,3.052355
278,Ibrutinib,2313287,5.160096
279,Ipatasertib,2313287,1.733251
280,JQ1,2313287,4.865214
281,KRAS (G12C) Inhibitor-12,2313287,4.164429
282,KU-55933,2313287,5.581813
283,L-Oxonoreleagnine,2313287,4.001974
284,LCL161,2313287,5.404232
285,LGK974,2313287,4.003138
286,LJI308,2313287,4.93024
287,LMP744,2313287,-1.361712
288,LY2109761,2313287,5.450591
289,Lapatinib,2313287,4.26973
290,Leflunomide,2313287,4.743808
291,Lenalidomide,2313287,5.582124
292,Lestaurtinib,2313287,1.372905
293,Luminespib,2313287,-1.859361
294,MG-132,2313287,-1.292265
295,MIM1,2313287,4.327698
296,MIRA-1,2313287,5.158627
297,MK-1775,2313287,-0.256284
298,MK-2206,2313287,1.135598
299,MK-8776,2313287,1.554945
300,ML323,2313287,3.916913
301,MN-64,2313287,5.023536
302,Methotrexate,2313287,-1.32198
303,Mitoxantrone,2313287,0.125025
304,Motesanib,2313287,4.996549
305,Mycophenolic acid,2313287,0.077616
306,N-acetyl cysteine,2313287,10.82495
307,NU7441,2313287,2.470384
308,NVP-ADW742,2313287,2.289179
309,Navitoclax,2313287,1.58544
310,Nelarabine,2313287,5.887139
311,Nilotinib,2313287,3.733159
312,Niraparib,2313287,3.725851
313,Nutlin-3a (-),2313287,2.295281
314,OF-1,2313287,4.324027
315,OSI-027,2313287,3.464966
316,OTX015,2313287,2.180041
317,Obatoclax Mesylate,2313287,0.369399
318,Olaparib,2313287,4.566102
319,Osimertinib,2313287,1.630155
320,Oxaliplatin,2313287,4.634089
321,P22077,2313287,4.907228
322,PCI-34051,2313287,4.640009
323,PD0325901,2313287,3.445035
324,PD173074,2313287,4.429554
325,PFI-1,2313287,4.768688
326,PLX-4720,2313287,4.398104
327,POMHEX,2313287,0.971656
328,PRIMA-1MET,2313287,4.652616
329,PRT062607,2313287,3.089265
330,Paclitaxel,2313287,-3.802334
331,Palbociclib,2313287,3.650016
332,Pevonedistat,2313287,1.087398
333,Picolinici-acid,2313287,5.230739
334,Pictilisib,2313287,-0.396882
335,Podophyllotoxin bromide,2313287,-1.36968
336,RO-3306,2313287,4.230573
337,RVX-208,2313287,4.242455
338,Rapamycin,2313287,-3.486065
339,Refametinib,2313287,3.538659
340,Remodelin,2313287,3.825581
341,Ribociclib,2313287,4.16252
342,Romidepsin,2313287,-6.017003
343,Rucaparib,2313287,4.886243
344,Ruxolitinib,2313287,5.336832
345,SB216763,2313287,4.449548
346,SB590885,2313287,2.894281
347,SCH772984,2313287,1.492693
348,SGC-CBP30,2313287,3.396226
349,SGC0946,2313287,1.206339
350,SN-38,2313287,-4.132899
351,Sabutoclax,2313287,-0.749419
352,Sapitinib,2313287,3.479025
353,Savolitinib,2313287,3.04877
354,Schweinfurthin A,2313287,3.26609
355,Selumetinib,2313287,4.356984
356,Sepantronium bromide,2313287,-2.742315
357,Serdemetan,2313287,4.431206
358,Sorafenib,2313287,2.381499
359,Staurosporine,2313287,-2.691654
360,Talazoparib,2313287,2.400849
361,Tamoxifen,2313287,2.981867
362,Tanespimycin,2313287,-0.110948
363,Taselisib,2313287,0.374033
364,Telomerase Inhibitor IX,2313287,0.646066
365,Temozolomide,2313287,6.038605
366,Teniposide,2313287,-0.766155
367,Topotecan,2313287,-0.277198
368,UMI-77,2313287,5.191789
369,UNC0379,2313287,3.844909
370,Ulixertinib,2313287,2.42168
371,Uprosertib,2313287,0.206492
372,VE-822,2313287,3.920743
373,VE821,2313287,2.323267
374,VX-11e,2313287,1.709132
375,Veliparib,2313287,5.242125
376,Venetoclax,2313287,2.43075
377,Vincristine,2313287,-3.352305
378,Vinorelbine,2313287,-5.303091
379,Vismodegib,2313287,4.599548
380,Vorinostat,2313287,0.841386
381,WEHI-539,2313287,4.742718
382,WIKI4,2313287,3.742506
383,Wee1 Inhibitor,2313287,1.73779
384,Wnt-C59,2313287,5.18045
385,XAV939,2313287,4.113064
386,YK-4-279,2313287,1.858958
387,ZM447439,2313287,4.268715
388,Zoledronate,2313287,3.495034
389,alpha-lipoic acid,2313287,8.049302
390,glutathione,2313287,9.724013
391,5-Fluorouracil,42MGBA,3.463535
392,5-azacytidine,42MGBA,4.006919
393,A-366,42MGBA,5.095889
394,ABT737,42MGBA,3.019768
395,AGI-5198,42MGBA,4.67581
396,AGI-6780,42MGBA,4.800848
397,AGK2,42MGBA,3.26233
398,AMG-319,42MGBA,5.249305
399,AT13148,42MGBA,2.996339
400,AZ6102,42MGBA,2.46583
401,AZ960,42MGBA,1.068616
402,AZD1208,42MGBA,5.149077
403,AZD2014,42MGBA,0.590397
404,AZD3759,42MGBA,2.929658
405,AZD4547,42MGBA,0.940075
406,AZD5153,42MGBA,0.809973
407,AZD5363,42MGBA,1.402678
408,AZD5991,42MGBA,5.380108
409,AZD6738,42MGBA,1.563113
410,AZD7762,42MGBA,-1.035344
411,AZD8055,42MGBA,-1.172429
412,AZD8186,42MGBA,1.911277
413,Acetalax,42MGBA,6.005236
414,Afatinib,42MGBA,1.51765
415,Afuresertib,42MGBA,0.559865
416,Alisertib,42MGBA,1.831971
417,Avagacestat,42MGBA,5.04635
418,Axitinib,42MGBA,1.550759
419,BI-2536,42MGBA,-0.33469
420,BIBR-1532,42MGBA,5.360674
421,BMS-345541,42MGBA,2.199552
422,BMS-536924,42MGBA,1.657473
423,BMS-754807,42MGBA,2.028047
424,Bleomycin,42MGBA,1.163228
425,Bleomycin (50 uM),42MGBA,0.317024
426,Bortezomib,42MGBA,-4.659351
427,Bosutinib,42MGBA,2.475355
428,Buparlisib,42MGBA,0.506238
429,CCT007093,42MGBA,5.494452
430,CPI-637,42MGBA,4.696925
431,CZC24832,42MGBA,4.793608
432,Camptothecin,42MGBA,-3.399897
433,Carmustine,42MGBA,6.318086
434,Cediranib,42MGBA,0.297605
435,Cisplatin,42MGBA,1.947185
436,Crizotinib,42MGBA,2.514039
437,Cytarabine,42MGBA,1.02911
438,Dabrafenib,42MGBA,4.551239
439,Dacarbazine,42MGBA,5.704826
440,Dactinomycin,42MGBA,-4.240733
441,Dactolisib,42MGBA,-3.284562
442,Dihydrorotenone,42MGBA,1.692589
443,Dinaciclib,42MGBA,-3.425905
444,Docetaxel,42MGBA,-4.197747
445,Doramapimod,42MGBA,4.736638
446,EPZ004777,42MGBA,5.348384
447,EPZ5676,42MGBA,5.12209
448,Elephantin,42MGBA,3.502209
449,Entinostat,42MGBA,2.25313
450,Entospletinib,42MGBA,2.530688
451,Epirubicin,42MGBA,-2.502029
452,Erlotinib,42MGBA,3.757966
453,Fludarabine,42MGBA,5.019483
454,Foretinib,42MGBA,-0.983323
455,Fulvestrant,42MGBA,4.044374
456,GDC0810,42MGBA,4.769617
457,GSK-LSD1,42MGBA,1.795945
458,GSK1904529A,42MGBA,4.35379
459,GSK2110183B,42MGBA,1.291286
460,GSK2578215A,42MGBA,5.223372
461,GSK2606414,42MGBA,2.505355
462,GSK2801,42MGBA,3.688976
463,GSK343,42MGBA,2.898053
464,GSK591,42MGBA,4.289157
465,GW441756,42MGBA,2.309665
466,Gallibiscoquinazole,42MGBA,2.19667
467,Gefitinib,42MGBA,3.859928
468,Gemcitabine,42MGBA,-3.505899
469,I-BET-762,42MGBA,3.274633
470,I-BRD9,42MGBA,3.995978
471,ICL-SIRT078,42MGBA,3.084544
472,Ibrutinib,42MGBA,4.086713
473,Ipatasertib,42MGBA,1.910873
474,JNK Inhibitor VIII,42MGBA,5.332763
475,JQ1,42MGBA,2.225217
476,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
477,L-Oxonoreleagnine,42MGBA,3.857442
478,LCL161,42MGBA,5.182218
479,LGK974,42MGBA,3.552349
480,LJI308,42MGBA,5.366567
481,LMP744,42MGBA,-2.088609
482,LY2109761,42MGBA,4.269563
483,Lapatinib,42MGBA,2.862019
484,Lestaurtinib,42MGBA,-1.121262
485,Luminespib,42MGBA,-2.763309
486,MG-132,42MGBA,-1.203532
487,MIM1,42MGBA,1.841237
488,MIRA-1,42MGBA,5.027174
489,MK-2206,42MGBA,1.484758
490,MK-8776,42MGBA,2.363113
491,ML323,42MGBA,4.757732
492,Methotrexate,42MGBA,-3.964563
493,Mirin,42MGBA,3.979042
494,Mitoxantrone,42MGBA,1.648676
495,Motesanib,42MGBA,2.710227
496,Mycophenolic acid,42MGBA,1.645319
497,N-acetyl cysteine,42MGBA,10.562669
498,NU7441,42MGBA,1.683504
499,NVP-ADW742,42MGBA,1.882459
500,Navitoclax,42MGBA,3.039967
501,Nelarabine,42MGBA,6.008658
502,Nilotinib,42MGBA,1.981261
503,Niraparib,42MGBA,2.141029
504,Nutlin-3a (-),42MGBA,5.526467
505,OF-1,42MGBA,5.277071
506,OSI-027,42MGBA,3.473819
507,OTX015,42MGBA,2.326419
508,Obatoclax Mesylate,42MGBA,-0.244292
509,Olaparib,42MGBA,3.854428
510,Osimertinib,42MGBA,1.476367
511,Oxaliplatin,42MGBA,4.042886
512,P22077,42MGBA,3.965393
513,PCI-34051,42MGBA,4.859893
514,PD0325901,42MGBA,2.747106
515,PD173074,42MGBA,2.618633
516,PFI-1,42MGBA,3.184244
517,PFI3,42MGBA,5.451716
518,PLX-4720,42MGBA,4.576039
519,POMHEX,42MGBA,2.411405
520,PRIMA-1MET,42MGBA,5.835448
521,PRT062607,42MGBA,2.29599
522,Paclitaxel,42MGBA,-3.4191
523,Palbociclib,42MGBA,4.653438
524,Pevonedistat,42MGBA,-0.107953
525,Picolinici-acid,42MGBA,4.344206
526,Podophyllotoxin bromide,42MGBA,-0.760715
527,RVX-208,42MGBA,4.161641
528,Rapamycin,42MGBA,-3.671158
529,Refametinib,42MGBA,3.592946
530,Remodelin,42MGBA,5.373179
531,Ribociclib,42MGBA,3.326225
532,Romidepsin,42MGBA,-6.415517
533,Rucaparib,42MGBA,4.402465
534,Ruxolitinib,42MGBA,3.988743
535,SB216763,42MGBA,3.473748
536,SB590885,42MGBA,2.917534
537,SCH772984,42MGBA,2.977984
538,SGC-CBP30,42MGBA,3.362517
539,SGC0946,42MGBA,0.559561
540,SN-38,42MGBA,-4.737156
541,Sabutoclax,42MGBA,-0.064641
542,Sapitinib,42MGBA,4.217907
543,Savolitinib,42MGBA,1.897844
544,Schweinfurthin A,42MGBA,1.587523
545,Selumetinib,42MGBA,4.4914
546,Sepantronium bromide,42MGBA,-5.091972
547,Serdemetan,42MGBA,3.436663
548,Sinularin,42MGBA,2.356127
549,Sorafenib,42MGBA,1.815
550,Staurosporine,42MGBA,-6.169164
551,Talazoparib,42MGBA,1.730879
552,Tamoxifen,42MGBA,3.777206
553,Tanespimycin,42MGBA,-1.562517
554,Taselisib,42MGBA,0.862667
555,Telomerase Inhibitor IX,42MGBA,0.078527
556,Temozolomide,42MGBA,5.558648
557,Temsirolimus,42MGBA,-0.074308
558,Teniposide,42MGBA,0.463593
559,Topotecan,42MGBA,-0.594814
560,Trametinib,42MGBA,1.621553
561,UMI-77,42MGBA,2.95839
562,UNC0379,42MGBA,2.159285
563,UNC0638,42MGBA,1.498297
564,Ulixertinib,42MGBA,3.144438
565,Uprosertib,42MGBA,1.682161
566,VE-822,42MGBA,4.368484
567,VX-11e,42MGBA,2.888991
568,Veliparib,42MGBA,5.494452
569,Venetoclax,42MGBA,3.420714
570,Vinblastine,42MGBA,-4.784344
571,Vincristine,42MGBA,-2.142335
572,Vinorelbine,42MGBA,-3.92769
573,Vismodegib,42MGBA,4.630255
574,Vorinostat,42MGBA,1.798856
575,WEHI-539,42MGBA,4.416343
576,WIKI4,42MGBA,3.680767
577,WZ4003,42MGBA,3.841572
578,Wee1 Inhibitor,42MGBA,2.954539
579,Wnt-C59,42MGBA,4.566166
580,XAV939,42MGBA,3.908785
581,YK-4-279,42MGBA,1.718554
582,ZM447439,42MGBA,1.733829
583,Zoledronate,42MGBA,3.555198
584,alpha-lipoic acid,42MGBA,7.968063
585,glutathione,42MGBA,9.650432
586,5-Fluorouracil,5637,3.119772
587,5-azacytidine,5637,3.782612
588,A-366,5637,4.839871
589,AGI-5198,5637,4.444254
590,AGI-6780,5637,4.580505
591,AGK2,5637,3.388545
592,AMG-319,5637,4.83608
593,AZ6102,5637,2.26455
594,AZ960,5637,2.096996
595,AZD1208,5637,5.69433
596,AZD1332,5637,2.730895
597,AZD2014,5637,1.708351
598,AZD3759,5637,1.011487
599,AZD5153,5637,2.466127
600,AZD5363,5637,3.490349
601,AZD5438,5637,3.177289
602,AZD5582,5637,2.294117
603,AZD5991,5637,5.820345
604,AZD6738,5637,2.027117
605,AZD7762,5637,0.383378
606,AZD8055,5637,0.406151
607,AZD8186,5637,3.703313
608,Afatinib,5637,-0.074435
609,Afuresertib,5637,4.149154
610,Alisertib,5637,0.00492
611,Alpelisib,5637,3.466124
612,Avagacestat,5637,5.709539
613,Axitinib,5637,2.41971
614,BI-2536,5637,-2.853553
615,BIBR-1532,5637,4.936744
616,BMS-345541,5637,4.431866
617,BMS-754807,5637,1.665762
618,Bleomycin,5637,0.764463
619,Bleomycin (50 uM),5637,0.851102
620,Bortezomib,5637,-5.057753
621,Bosutinib,5637,1.613296
622,Bromosporine,5637,3.277524
623,Buparlisib,5637,0.399348
624,CCT007093,5637,5.362502
625,CPI-637,5637,4.836286
626,Camptothecin,5637,-2.631817
627,Carmustine,5637,5.650336
628,Cediranib,5637,2.673825
629,Crizotinib,5637,2.786628
630,Cyclophosphamide,5637,5.260269
631,Cytarabine,5637,2.336405
632,Dabrafenib,5637,4.675027
633,Dactinomycin,5637,-4.321517
634,Dactolisib,5637,-1.311019
635,Dasatinib,5637,-1.829021
636,Dihydrorotenone,5637,0.10147
637,Dinaciclib,5637,-1.895834
638,Docetaxel,5637,-5.552507
639,Doramapimod,5637,5.200058
640,EHT-1864,5637,3.915698
641,EPZ004777,5637,5.607262
642,EPZ5676,5637,6.087377
643,Elephantin,5637,4.090364
644,Entinostat,5637,0.983006
645,Entospletinib,5637,3.914994
646,Epirubicin,5637,-1.439446
647,Erlotinib,5637,0.727383
648,Fludarabine,5637,4.459346
649,Foretinib,5637,0.405319
650,Fulvestrant,5637,3.408911
651,GDC0810,5637,4.292892
652,GNE-317,5637,0.668317
653,GSK1904529A,5637,5.506965
654,GSK2110183B,5637,4.580183
655,GSK2578215A,5637,5.274009
656,GSK2801,5637,5.395494
657,GSK2830371,5637,5.823758
658,GSK591,5637,2.974086
659,GW441756,5637,2.811992
660,Gallibiscoquinazole,5637,1.939629
661,Gemcitabine,5637,-1.727881
662,I-BET-762,5637,4.122461
663,I-BRD9,5637,5.616224
664,ICL-SIRT078,5637,5.272153
665,Ibrutinib,5637,3.888823
666,Ipatasertib,5637,4.903796
667,Irinotecan,5637,2.161042
668,JNK Inhibitor VIII,5637,5.739344
669,JQ1,5637,1.754692
670,KRAS (G12C) Inhibitor-12,5637,3.604831
671,KU-55933,5637,4.69976
672,L-Oxonoreleagnine,5637,3.724792
673,LCL161,5637,5.148428
674,LGK974,5637,3.966326
675,LJI308,5637,5.417477
676,LMP744,5637,0.059423
677,LY2109761,5637,5.814686
678,Leflunomide,5637,4.441121
679,Lenalidomide,5637,5.154858
680,Lestaurtinib,5637,-0.716298
681,Linsitinib,5637,4.1813
682,Luminespib,5637,-2.199417
683,MG-132,5637,-1.414558
684,MIM1,5637,3.825302
685,MIRA-1,5637,6.065379
686,MK-1775,5637,-0.402769
687,MK-2206,5637,4.185405
688,ML323,5637,5.438441
689,MN-64,5637,5.705697
690,Methotrexate,5637,-3.723944
691,Mirin,5637,5.00453
692,Mitoxantrone,5637,1.126619
693,Motesanib,5637,5.823758
694,Mycophenolic acid,5637,0.924286
695,N-acetyl cysteine,5637,9.302236
696,NU7441,5637,2.714112
697,NVP-ADW742,5637,3.115142
698,Navitoclax,5637,2.542011
699,Nelarabine,5637,6.095601
700,Nilotinib,5637,4.35631
701,OF-1,5637,4.316373
702,OSI-027,5637,4.392862
703,OTX015,5637,2.799707
704,Obatoclax Mesylate,5637,0.090634
705,Olaparib,5637,3.837026
706,Osimertinib,5637,0.456103
707,Oxaliplatin,5637,4.574511
708,P22077,5637,4.096179
709,PCI-34051,5637,5.811113
710,PD0325901,5637,1.278678
711,PD173074,5637,4.349249
712,PFI3,5637,5.598129
713,PLX-4720,5637,4.083145
714,POMHEX,5637,2.329785
715,PRIMA-1MET,5637,3.935467
716,PRT062607,5637,3.38283
717,Paclitaxel,5637,-4.413742
718,Palbociclib,5637,4.24777
719,Pevonedistat,5637,0.215762
720,Picolinici-acid,5637,4.481905
721,Pictilisib,5637,1.436848
722,Podophyllotoxin bromide,5637,-1.047518
723,Pyridostatin,5637,2.593502
724,RO-3306,5637,2.896605
725,RVX-208,5637,5.461083
726,Rapamycin,5637,-0.116397
727,Refametinib,5637,2.078167
728,Remodelin,5637,4.403773
729,Ribociclib,5637,4.347599
730,Romidepsin,5637,-5.559258
731,Rucaparib,5637,3.438974
732,Ruxolitinib,5637,5.718623
733,SB216763,5637,4.869955
734,SB590885,5637,3.350051
735,SCH772984,5637,2.180232
736,SGC-CBP30,5637,4.338736
737,SN-38,5637,-4.537337
738,Sabutoclax,5637,0.287935
739,Sapitinib,5637,1.497376
740,Savolitinib,5637,1.86583
741,Schweinfurthin A,5637,3.521172
742,Selumetinib,5637,3.890699
743,Serdemetan,5637,4.012974
744,Sinularin,5637,3.78182
745,Sorafenib,5637,2.871749
746,Staurosporine,5637,-2.863106
