,drug,cell_line,IC50
54,Dasatinib,22RV1,4.203067
55,Dihydrorotenone,22RV1,1.840438
56,Dinaciclib,22RV1,-2.715792
57,Docetaxel,22RV1,-2.839407
58,Doramapimod,22RV1,6.475129
59,EHT-1864,22RV1,4.235458
60,EPZ004777,22RV1,6.336956
61,EPZ5676,22RV1,6.343132
62,Entospletinib,22RV1,5.335641
63,Epirubicin,22RV1,-1.427706
64,Erlotinib,22RV1,4.439637
65,Fludarabine,22RV1,6.364086
66,Foretinib,22RV1,2.452178
67,GDC0810,22RV1,6.444654
68,GNE-317,22RV1,-0.17
69,GSK-LSD1,22RV1,3.011643
70,GSK1904529A,22RV1,4.40755
71,GSK2110183B,22RV1,2.124287
72,GSK2578215A,22RV1,6.124603
73,GSK2606414,22RV1,3.576363
74,GSK2801,22RV1,6.109209
75,GSK2830371,22RV1,6.076753
76,GSK343,22RV1,4.442465
77,GSK591,22RV1,6.043719
78,GW441756,22RV1,4.731265
79,Gallibiscoquinazole,22RV1,3.323243
80,Gefitinib,22RV1,4.315802
81,Gemcitabine,22RV1,-2.883793
82,I-BET-762,22RV1,2.28072
83,I-BRD9,22RV1,5.643544
84,ICL-SIRT078,22RV1,5.018785
85,IWP-2,22RV1,4.036203
86,Ibrutinib,22RV1,5.403357
87,Ipatasertib,22RV1,3.593688
88,Irinotecan,22RV1,2.222536
89,JNK Inhibitor VIII,22RV1,6.414185
90,JQ1,22RV1,2.439388
91,KRAS (G12C) Inhibitor-12,22RV1,2.835576
92,KU-55933,22RV1,6.475988
93,LCL161,22RV1,5.787252
94,LGK974,22RV1,5.040647
95,LJI308,22RV1,5.298182
96,LMP744,22RV1,-1.957433
97,LY2109761,22RV1,5.936712
98,Lapatinib,22RV1,3.516958
99,Leflunomide,22RV1,5.715007
100,Lenalidomide,22RV1,6.214894
101,Lestaurtinib,22RV1,0.779534
102,Linsitinib,22RV1,3.596753
103,Luminespib,22RV1,-2.047939
104,MG-132,22RV1,-1.597174
105,MIM1,22RV1,4.773134
106,MIRA-1,22RV1,6.109497
107,MK-1775,22RV1,2.454693
108,MK-2206,22RV1,1.451813
109,MK-8776,22RV1,3.939079
110,ML323,22RV1,4.858924
111,MN-64,22RV1,6.20477
112,Methotrexate,22RV1,0.448684
113,Mirin,22RV1,4.834877
114,Mitoxantrone,22RV1,-0.18664
115,Motesanib,22RV1,6.475988
116,Mycophenolic acid,22RV1,2.501541
117,N-acetyl cysteine,22RV1,9.416855
118,NU7441,22RV1,4.462832
119,NVP-ADW742,22RV1,2.59346
120,Navitoclax,22RV1,4.803093
121,Nelarabine,22RV1,6.720936
122,Nilotinib,22RV1,4.238712
123,Niraparib,22RV1,3.559028
124,Nutlin-3a (-),22RV1,2.716152
125,OF-1,22RV1,4.981523
126,OSI-027,22RV1,1.119958
127,OTX015,22RV1,3.040589
128,Obatoclax Mesylate,22RV1,0.980832
129,Olaparib,22RV1,4.811496
130,Osimertinib,22RV1,3.22546
131,PCI-34051,22RV1,5.772326
132,PD0325901,22RV1,1.264776
133,PFI-1,22RV1,3.564366
134,PFI3,22RV1,6.101116
135,PLX-4720,22RV1,5.504357
136,POMHEX,22RV1,2.156797
137,PRIMA-1MET,22RV1,3.351648
138,PRT062607,22RV1,1.879975
139,Paclitaxel,22RV1,-2.240796
140,Palbociclib,22RV1,2.253138
141,Pevonedistat,22RV1,1.682196
142,Picolinici-acid,22RV1,6.430491
143,Pyridostatin,22RV1,3.071326
144,RO-3306,22RV1,3.511002
145,RVX-208,22RV1,4.562817
146,Rapamycin,22RV1,-4.382138
147,Refametinib,22RV1,2.966536
148,Ribociclib,22RV1,2.299274
149,Romidepsin,22RV1,-4.917572
150,Rucaparib,22RV1,4.095206
151,Ruxolitinib,22RV1,6.440741
152,SB216763,22RV1,5.831497
153,SB590885,22RV1,5.722726
154,SCH772984,22RV1,3.056805
155,SGC-CBP30,22RV1,4.973866
156,SGC0946,22RV1,3.799297
157,Sabutoclax,22RV1,-1.004245
158,Sapitinib,22RV1,5.764129
159,Schweinfurthin A,22RV1,1.454677
160,Selumetinib,22RV1,3.754136
161,Sepantronium bromide,22RV1,-3.030734
162,Sorafenib,22RV1,3.52718
163,Staurosporine,22RV1,-2.50979
164,TW 37,22RV1,0.804539
165,Talazoparib,22RV1,2.51956
166,Tamoxifen,22RV1,3.733367
167,Tanespimycin,22RV1,2.390068
168,Taselisib,22RV1,0.963836
169,Telomerase Inhibitor IX,22RV1,0.5335
170,Temozolomide,22RV1,7.842775
171,Temsirolimus,22RV1,-0.974396
172,Topotecan,22RV1,-0.69901
173,Trametinib,22RV1,1.325603
174,UNC0379,22RV1,1.779301
175,UNC0638,22RV1,4.060162
176,Ulixertinib,22RV1,3.031144
177,Uprosertib,22RV1,1.201932
178,VE-822,22RV1,4.436175
179,VE821,22RV1,6.013336
180,VX-11e,22RV1,3.738037
181,Veliparib,22RV1,6.060621
182,Venetoclax,22RV1,4.398981
183,Vinblastine,22RV1,-4.384381
184,Vincristine,22RV1,-2.006153
185,Vinorelbine,22RV1,-3.401996
186,Vismodegib,22RV1,5.391738
187,Vorinostat,22RV1,0.913749
188,WIKI4,22RV1,4.876028
189,WZ4003,22RV1,4.30083
190,Wee1 Inhibitor,22RV1,2.788358
191,XAV939,22RV1,5.022698
192,YK-4-279,22RV1,2.770574
193,ZM447439,22RV1,5.667987
194,alpha-lipoic acid,22RV1,7.94115
195,glutathione,22RV1,10.422474
196,5-Fluorouracil,2313287,1.80734
197,5-azacytidine,2313287,2.032212
198,A-366,2313287,3.967544
199,ABT737,2313287,2.960491
200,AGI-5198,2313287,5.008851
201,AGI-6780,2313287,5.095646
202,AGK2,2313287,4.032236
203,AMG-319,2313287,4.475098
204,AT13148,2313287,1.363643
205,AZ960,2313287,1.506737
206,AZD1208,2313287,4.68345
207,AZD1332,2313287,1.934366
208,AZD2014,2313287,-0.379516
209,AZD3759,2313287,3.05953
210,AZD5153,2313287,0.629696
211,AZD5363,2313287,0.994665
212,AZD5582,2313287,0.908576
213,AZD5991,2313287,2.958949
214,AZD6738,2313287,1.483559
215,AZD7762,2313287,0.289922
216,AZD8055,2313287,0.264418
217,AZD8186,2313287,0.495401
218,Acetalax,2313287,1.242253
219,Afatinib,2313287,1.160219
220,Afuresertib,2313287,0.889532
221,Alisertib,2313287,4.399427
222,Alpelisib,2313287,1.939006
223,Axitinib,2313287,4.202567
224,BI-2536,2313287,-2.982427
225,BIBR-1532,2313287,3.391151
226,BMS-345541,2313287,1.656376
227,BMS-536924,2313287,2.215589
228,BMS-754807,2313287,5.156278
229,Bleomycin,2313287,1.457645
230,Bleomycin (50 uM),2313287,2.323286
231,Bortezomib,2313287,-5.380804
232,Bosutinib,2313287,3.661781
233,Bromosporine,2313287,2.611873
234,Buparlisib,2313287,-0.051021
235,CCT007093,2313287,5.482005
236,CPI-637,2313287,5.462926
237,CZC24832,2313287,4.370623
238,Camptothecin,2313287,-2.756992
239,Carmustine,2313287,6.075636
240,Cediranib,2313287,1.636159
241,Cisplatin,2313287,3.955512
242,Crizotinib,2313287,4.191522
243,Cyclophosphamide,2313287,4.4969
244,Cytarabine,2313287,0.064147
245,Dabrafenib,2313287,5.447447
246,Dacarbazine,2313287,4.982337
247,Dactinomycin,2313287,-4.584971
248,Dactolisib,2313287,-2.652253
249,Dasatinib,2313287,1.797167
250,Dihydrorotenone,2313287,0.68211
251,Dinaciclib,2313287,-3.018051
252,Docetaxel,2313287,-4.809455
253,Doramapimod,2313287,4.058076
254,EHT-1864,2313287,3.728607
255,EPZ004777,2313287,5.516564
256,EPZ5676,2313287,5.67488
257,Elephantin,2313287,3.92072
258,Epirubicin,2313287,-1.983839
259,Erlotinib,2313287,1.939712
260,Fludarabine,2313287,3.431512
261,Foretinib,2313287,1.257734
262,Fulvestrant,2313287,3.554671
263,GNE-317,2313287,-0.836541
264,GSK-LSD1,2313287,2.965709
265,GSK1904529A,2313287,3.312799
266,GSK2110183B,2313287,1.317244
267,GSK2578215A,2313287,5.077134
268,GSK2606414,2313287,3.058416
269,GSK2801,2313287,5.289963
270,GSK2830371,2313287,5.059934
271,GSK343,2313287,2.946924
272,GSK591,2313287,3.417379
273,GW441756,2313287,3.216714
274,Gallibiscoquinazole,2313287,2.094836
275,Gefitinib,2313287,1.812306
276,Gemcitabine,2313287,-2.099618
277,I-BET-762,2313287,3.634758
278,I-BRD9,2313287,3.415534
279,ICL-SIRT078,2313287,3.899758
280,IWP-2,2313287,3.052355
281,Ibrutinib,2313287,5.160096
282,Ipatasertib,2313287,1.733251
283,Irinotecan,2313287,1.902587
284,JNK Inhibitor VIII,2313287,3.922216
285,JQ1,2313287,4.865214
286,KRAS (G12C) Inhibitor-12,2313287,4.164429
287,KU-55933,2313287,5.581813
288,L-Oxonoreleagnine,2313287,4.001974
289,LCL161,2313287,5.404232
290,LGK974,2313287,4.003138
291,LJI308,2313287,4.93024
292,LMP744,2313287,-1.361712
293,LY2109761,2313287,5.450591
294,Lapatinib,2313287,4.26973
295,Leflunomide,2313287,4.743808
296,Lenalidomide,2313287,5.582124
297,Lestaurtinib,2313287,1.372905
298,Linsitinib,2313287,4.284938
299,Luminespib,2313287,-1.859361
300,MIM1,2313287,4.327698
301,MIRA-1,2313287,5.158627
302,MK-1775,2313287,-0.256284
303,MK-2206,2313287,1.135598
304,MK-8776,2313287,1.554945
305,ML323,2313287,3.916913
306,MN-64,2313287,5.023536
307,Methotrexate,2313287,-1.32198
308,Mirin,2313287,3.197273
309,Mitoxantrone,2313287,0.125025
310,Motesanib,2313287,4.996549
311,Mycophenolic acid,2313287,0.077616
312,N-acetyl cysteine,2313287,10.82495
313,NU7441,2313287,2.470384
314,NVP-ADW742,2313287,2.289179
315,Navitoclax,2313287,1.58544
316,Nelarabine,2313287,5.887139
317,Nilotinib,2313287,3.733159
318,Niraparib,2313287,3.725851
319,Nutlin-3a (-),2313287,2.295281
320,OF-1,2313287,4.324027
321,OSI-027,2313287,3.464966
322,OTX015,2313287,2.180041
323,Obatoclax Mesylate,2313287,0.369399
324,Olaparib,2313287,4.566102
325,Osimertinib,2313287,1.630155
326,PCI-34051,2313287,4.640009
327,PD0325901,2313287,3.445035
328,PFI-1,2313287,4.768688
329,PFI3,2313287,5.472606
330,PLX-4720,2313287,4.398104
331,POMHEX,2313287,0.971656
332,PRIMA-1MET,2313287,4.652616
333,PRT062607,2313287,3.089265
334,Paclitaxel,2313287,-3.802334
335,Palbociclib,2313287,3.650016
336,Pevonedistat,2313287,1.087398
337,Picolinici-acid,2313287,5.230739
338,Pictilisib,2313287,-0.396882
339,Pyridostatin,2313287,2.543121
340,RO-3306,2313287,4.230573
341,RVX-208,2313287,4.242455
342,Rapamycin,2313287,-3.486065
343,Remodelin,2313287,3.825581
344,Ribociclib,2313287,4.16252
345,Romidepsin,2313287,-6.017003
346,Rucaparib,2313287,4.886243
347,Ruxolitinib,2313287,5.336832
348,SB216763,2313287,4.449548
349,SB590885,2313287,2.894281
350,SCH772984,2313287,1.492693
351,SGC-CBP30,2313287,3.396226
352,SGC0946,2313287,1.206339
353,SN-38,2313287,-4.132899
354,Sabutoclax,2313287,-0.749419
355,Savolitinib,2313287,3.04877
356,Schweinfurthin A,2313287,3.26609
357,Selumetinib,2313287,4.356984
358,Sinularin,2313287,4.323651
359,Sorafenib,2313287,2.381499
360,Staurosporine,2313287,-2.691654
361,Talazoparib,2313287,2.400849
362,Tanespimycin,2313287,-0.110948
363,Taselisib,2313287,0.374033
364,Telomerase Inhibitor IX,2313287,0.646066
365,Temsirolimus,2313287,3.279539
366,Teniposide,2313287,-0.766155
367,Topotecan,2313287,-0.277198
368,UMI-77,2313287,5.191789
369,UNC0379,2313287,3.844909
370,UNC0638,2313287,3.929582
371,Ulixertinib,2313287,2.42168
372,Uprosertib,2313287,0.206492
373,VE-822,2313287,3.920743
374,VE821,2313287,2.323267
375,VX-11e,2313287,1.709132
376,Veliparib,2313287,5.242125
377,Venetoclax,2313287,2.43075
378,Vinblastine,2313287,-4.849422
379,Vincristine,2313287,-3.352305
380,Vinorelbine,2313287,-5.303091
381,Vismodegib,2313287,4.599548
382,WIKI4,2313287,3.742506
383,WZ4003,2313287,3.335395
384,Wee1 Inhibitor,2313287,1.73779
385,Wnt-C59,2313287,5.18045
386,XAV939,2313287,4.113064
387,YK-4-279,2313287,1.858958
388,ZM447439,2313287,4.268715
389,alpha-lipoic acid,2313287,8.049302
390,glutathione,2313287,9.724013
391,5-Fluorouracil,42MGBA,3.463535
392,5-azacytidine,42MGBA,4.006919
393,A-366,42MGBA,5.095889
394,ABT737,42MGBA,3.019768
395,AGI-5198,42MGBA,4.67581
396,AGI-6780,42MGBA,4.800848
397,AGK2,42MGBA,3.26233
398,AMG-319,42MGBA,5.249305
399,AT13148,42MGBA,2.996339
400,AZ960,42MGBA,1.068616
401,AZD1208,42MGBA,5.149077
402,AZD1332,42MGBA,2.001949
403,AZD2014,42MGBA,0.590397
404,AZD3759,42MGBA,2.929658
405,AZD5153,42MGBA,0.809973
406,AZD5363,42MGBA,1.402678
407,AZD5582,42MGBA,1.597808
408,AZD5991,42MGBA,5.380108
409,AZD6738,42MGBA,1.563113
410,AZD7762,42MGBA,-1.035344
411,AZD8055,42MGBA,-1.172429
412,AZD8186,42MGBA,1.911277
413,Acetalax,42MGBA,6.005236
414,Afatinib,42MGBA,1.51765
415,Afuresertib,42MGBA,0.559865
416,Alisertib,42MGBA,1.831971
417,Alpelisib,42MGBA,2.978787
418,Axitinib,42MGBA,1.550759
419,BI-2536,42MGBA,-0.33469
420,BIBR-1532,42MGBA,5.360674
421,BMS-345541,42MGBA,2.199552
422,BMS-536924,42MGBA,1.657473
423,BMS-754807,42MGBA,2.028047
424,Bleomycin,42MGBA,1.163228
425,Bleomycin (50 uM),42MGBA,0.317024
426,Bortezomib,42MGBA,-4.659351
427,Bosutinib,42MGBA,2.475355
428,Bromosporine,42MGBA,1.248978
429,Buparlisib,42MGBA,0.506238
430,CCT007093,42MGBA,5.494452
431,CPI-637,42MGBA,4.696925
432,CZC24832,42MGBA,4.793608
433,Camptothecin,42MGBA,-3.399897
434,Carmustine,42MGBA,6.318086
435,Cediranib,42MGBA,0.297605
436,Cisplatin,42MGBA,1.947185
437,Crizotinib,42MGBA,2.514039
438,Cyclophosphamide,42MGBA,5.146743
439,Cytarabine,42MGBA,1.02911
440,Dabrafenib,42MGBA,4.551239
441,Dacarbazine,42MGBA,5.704826
442,Dactinomycin,42MGBA,-4.240733
443,Dactolisib,42MGBA,-3.284562
444,Dasatinib,42MGBA,-2.233603
445,Dihydrorotenone,42MGBA,1.692589
446,Dinaciclib,42MGBA,-3.425905
447,Docetaxel,42MGBA,-4.197747
448,Doramapimod,42MGBA,4.736638
449,EHT-1864,42MGBA,4.456416
450,EPZ004777,42MGBA,5.348384
451,EPZ5676,42MGBA,5.12209
452,Elephantin,42MGBA,3.502209
453,Epirubicin,42MGBA,-2.502029
454,Erlotinib,42MGBA,3.757966
455,Fludarabine,42MGBA,5.019483
456,Foretinib,42MGBA,-0.983323
457,Fulvestrant,42MGBA,4.044374
458,GNE-317,42MGBA,-0.717033
459,GSK-LSD1,42MGBA,1.795945
460,GSK1904529A,42MGBA,4.35379
461,GSK2110183B,42MGBA,1.291286
462,GSK2578215A,42MGBA,5.223372
463,GSK2606414,42MGBA,2.505355
464,GSK2801,42MGBA,3.688976
465,GSK2830371,42MGBA,5.418216
466,GSK343,42MGBA,2.898053
467,GSK591,42MGBA,4.289157
468,GW441756,42MGBA,2.309665
469,Gallibiscoquinazole,42MGBA,2.19667
470,Gefitinib,42MGBA,3.859928
471,Gemcitabine,42MGBA,-3.505899
472,I-BET-762,42MGBA,3.274633
473,I-BRD9,42MGBA,3.995978
474,ICL-SIRT078,42MGBA,3.084544
475,IWP-2,42MGBA,2.466811
476,Ibrutinib,42MGBA,4.086713
477,Ipatasertib,42MGBA,1.910873
478,Irinotecan,42MGBA,1.758628
479,JNK Inhibitor VIII,42MGBA,5.332763
480,JQ1,42MGBA,2.225217
481,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
482,KU-55933,42MGBA,4.752155
483,L-Oxonoreleagnine,42MGBA,3.857442
484,LCL161,42MGBA,5.182218
485,LGK974,42MGBA,3.552349
486,LJI308,42MGBA,5.366567
487,LMP744,42MGBA,-2.088609
488,LY2109761,42MGBA,4.269563
489,Lapatinib,42MGBA,2.862019
490,Leflunomide,42MGBA,5.820363
491,Lenalidomide,42MGBA,4.587284
492,Lestaurtinib,42MGBA,-1.121262
493,Linsitinib,42MGBA,4.797675
494,Luminespib,42MGBA,-2.763309
495,MIM1,42MGBA,1.841237
496,MIRA-1,42MGBA,5.027174
497,MK-1775,42MGBA,2.263411
498,MK-2206,42MGBA,1.484758
499,MK-8776,42MGBA,2.363113
500,ML323,42MGBA,4.757732
501,MN-64,42MGBA,5.274987
502,Methotrexate,42MGBA,-3.964563
503,Mirin,42MGBA,3.979042
504,Mitoxantrone,42MGBA,1.648676
505,Motesanib,42MGBA,2.710227
506,Mycophenolic acid,42MGBA,1.645319
507,N-acetyl cysteine,42MGBA,10.562669
508,NU7441,42MGBA,1.683504
509,NVP-ADW742,42MGBA,1.882459
510,Navitoclax,42MGBA,3.039967
511,Nelarabine,42MGBA,6.008658
512,Nilotinib,42MGBA,1.981261
513,Niraparib,42MGBA,2.141029
514,Nutlin-3a (-),42MGBA,5.526467
515,OF-1,42MGBA,5.277071
516,OSI-027,42MGBA,3.473819
517,OTX015,42MGBA,2.326419
518,Obatoclax Mesylate,42MGBA,-0.244292
519,Olaparib,42MGBA,3.854428
520,Osimertinib,42MGBA,1.476367
521,PCI-34051,42MGBA,4.859893
522,PD0325901,42MGBA,2.747106
523,PFI-1,42MGBA,3.184244
524,PFI3,42MGBA,5.451716
525,PLX-4720,42MGBA,4.576039
526,POMHEX,42MGBA,2.411405
527,PRIMA-1MET,42MGBA,5.835448
528,PRT062607,42MGBA,2.29599
529,Paclitaxel,42MGBA,-3.4191
530,Palbociclib,42MGBA,4.653438
531,Pevonedistat,42MGBA,-0.107953
532,Picolinici-acid,42MGBA,4.344206
533,Pictilisib,42MGBA,0.274934
534,Pyridostatin,42MGBA,3.324895
535,RO-3306,42MGBA,2.963352
536,RVX-208,42MGBA,4.161641
537,Rapamycin,42MGBA,-3.671158
538,Remodelin,42MGBA,5.373179
539,Ribociclib,42MGBA,3.326225
540,Romidepsin,42MGBA,-6.415517
541,Rucaparib,42MGBA,4.402465
542,Ruxolitinib,42MGBA,3.988743
543,SB216763,42MGBA,3.473748
544,SB590885,42MGBA,2.917534
545,SCH772984,42MGBA,2.977984
546,SGC-CBP30,42MGBA,3.362517
547,SGC0946,42MGBA,0.559561
548,SN-38,42MGBA,-4.737156
549,Sabutoclax,42MGBA,-0.064641
550,Savolitinib,42MGBA,1.897844
551,Schweinfurthin A,42MGBA,1.587523
552,Selumetinib,42MGBA,4.4914
553,Sinularin,42MGBA,2.356127
554,Sorafenib,42MGBA,1.815
555,Staurosporine,42MGBA,-6.169164
556,Talazoparib,42MGBA,1.730879
557,Tanespimycin,42MGBA,-1.562517
558,Taselisib,42MGBA,0.862667
559,Telomerase Inhibitor IX,42MGBA,0.078527
560,Temsirolimus,42MGBA,-0.074308
561,Teniposide,42MGBA,0.463593
562,Topotecan,42MGBA,-0.594814
563,UMI-77,42MGBA,2.95839
564,UNC0379,42MGBA,2.159285
565,UNC0638,42MGBA,1.498297
566,Ulixertinib,42MGBA,3.144438
567,Uprosertib,42MGBA,1.682161
568,VE-822,42MGBA,4.368484
569,VE821,42MGBA,4.139067
570,VX-11e,42MGBA,2.888991
571,Veliparib,42MGBA,5.494452
572,Venetoclax,42MGBA,3.420714
573,Vinblastine,42MGBA,-4.784344
574,Vincristine,42MGBA,-2.142335
575,Vinorelbine,42MGBA,-3.92769
576,Vismodegib,42MGBA,4.630255
577,WIKI4,42MGBA,3.680767
578,WZ4003,42MGBA,3.841572
579,Wee1 Inhibitor,42MGBA,2.954539
580,Wnt-C59,42MGBA,4.566166
581,XAV939,42MGBA,3.908785
582,YK-4-279,42MGBA,1.718554
583,ZM447439,42MGBA,1.733829
584,alpha-lipoic acid,42MGBA,7.968063
585,glutathione,42MGBA,9.650432
586,5-Fluorouracil,5637,3.119772
587,5-azacytidine,5637,3.782612
588,A-366,5637,4.839871
589,ABT737,5637,2.575344
590,AGI-5198,5637,4.444254
591,AGI-6780,5637,4.580505
592,AGK2,5637,3.388545
593,AMG-319,5637,4.83608
594,AT13148,5637,5.322276
595,AZ960,5637,2.096996
596,AZD1208,5637,5.69433
597,AZD1332,5637,2.730895
598,AZD2014,5637,1.708351
599,AZD3759,5637,1.011487
600,AZD5153,5637,2.466127
601,AZD5363,5637,3.490349
602,AZD5582,5637,2.294117
603,AZD5991,5637,5.820345
604,AZD6738,5637,2.027117
605,AZD7762,5637,0.383378
606,AZD8055,5637,0.406151
607,AZD8186,5637,3.703313
608,Acetalax,5637,6.566649
609,Afatinib,5637,-0.074435
610,Afuresertib,5637,4.149154
611,Alisertib,5637,0.00492
612,Alpelisib,5637,3.466124
613,Axitinib,5637,2.41971
614,BI-2536,5637,-2.853553
615,BIBR-1532,5637,4.936744
616,BMS-345541,5637,4.431866
617,BMS-536924,5637,1.760168
618,BMS-754807,5637,1.665762
619,Bleomycin,5637,0.764463
620,Bleomycin (50 uM),5637,0.851102
621,Bortezomib,5637,-5.057753
622,Bosutinib,5637,1.613296
623,Bromosporine,5637,3.277524
624,Buparlisib,5637,0.399348
625,CCT007093,5637,5.362502
626,CPI-637,5637,4.836286
627,CZC24832,5637,5.144301
628,Camptothecin,5637,-2.631817
629,Carmustine,5637,5.650336
630,Cediranib,5637,2.673825
631,Cisplatin,5637,1.967072
632,Crizotinib,5637,2.786628
633,Cyclophosphamide,5637,5.260269
634,Cytarabine,5637,2.336405
635,Dabrafenib,5637,4.675027
636,Dacarbazine,5637,4.543159
637,Dactinomycin,5637,-4.321517
638,Dactolisib,5637,-1.311019
639,Dasatinib,5637,-1.829021
640,Dihydrorotenone,5637,0.10147
641,Dinaciclib,5637,-1.895834
642,Docetaxel,5637,-5.552507
643,Doramapimod,5637,5.200058
644,EHT-1864,5637,3.915698
645,EPZ004777,5637,5.607262
646,EPZ5676,5637,6.087377
647,Elephantin,5637,4.090364
648,Epirubicin,5637,-1.439446
649,Erlotinib,5637,0.727383
650,Fludarabine,5637,4.459346
651,Foretinib,5637,0.405319
652,Fulvestrant,5637,3.408911
653,GNE-317,5637,0.668317
654,GSK-LSD1,5637,2.842746
655,GSK1904529A,5637,5.506965
656,GSK2110183B,5637,4.580183
657,GSK2578215A,5637,5.274009
658,GSK2606414,5637,3.110327
659,GSK2801,5637,5.395494
660,GSK2830371,5637,5.823758
661,GSK343,5637,4.049857
662,GSK591,5637,2.974086
663,GW441756,5637,2.811992
664,Gallibiscoquinazole,5637,1.939629
665,Gefitinib,5637,1.75332
666,Gemcitabine,5637,-1.727881
667,I-BET-762,5637,4.122461
668,I-BRD9,5637,5.616224
669,ICL-SIRT078,5637,5.272153
670,IWP-2,5637,3.322088
671,Ibrutinib,5637,3.888823
672,Ipatasertib,5637,4.903796
673,Irinotecan,5637,2.161042
674,JNK Inhibitor VIII,5637,5.739344
675,JQ1,5637,1.754692
676,KRAS (G12C) Inhibitor-12,5637,3.604831
677,KU-55933,5637,4.69976
678,L-Oxonoreleagnine,5637,3.724792
679,LCL161,5637,5.148428
680,LGK974,5637,3.966326
681,LJI308,5637,5.417477
682,LMP744,5637,0.059423
683,LY2109761,5637,5.814686
684,Lapatinib,5637,1.960664
685,Leflunomide,5637,4.441121
686,Lenalidomide,5637,5.154858
687,Lestaurtinib,5637,-0.716298
688,Linsitinib,5637,4.1813
689,Luminespib,5637,-2.199417
690,MIM1,5637,3.825302
691,MIRA-1,5637,6.065379
692,MK-1775,5637,-0.402769
693,MK-2206,5637,4.185405
694,MK-8776,5637,3.670074
695,ML323,5637,5.438441
696,MN-64,5637,5.705697
697,Methotrexate,5637,-3.723944
698,Mirin,5637,5.00453
699,Mitoxantrone,5637,1.126619
700,Motesanib,5637,5.823758
701,Mycophenolic acid,5637,0.924286
702,N-acetyl cysteine,5637,9.302236
703,NU7441,5637,2.714112
704,NVP-ADW742,5637,3.115142
705,Navitoclax,5637,2.542011
706,Nelarabine,5637,6.095601
707,Nilotinib,5637,4.35631
708,Niraparib,5637,4.323888
709,Nutlin-3a (-),5637,5.086789
710,OF-1,5637,4.316373
711,OSI-027,5637,4.392862
712,OTX015,5637,2.799707
713,Obatoclax Mesylate,5637,0.090634
714,Olaparib,5637,3.837026
715,Osimertinib,5637,0.456103
716,PCI-34051,5637,5.811113
717,PD0325901,5637,1.278678
718,PFI-1,5637,3.698494
719,PFI3,5637,5.598129
720,PLX-4720,5637,4.083145
721,POMHEX,5637,2.329785
722,PRIMA-1MET,5637,3.935467
723,PRT062607,5637,3.38283
724,Paclitaxel,5637,-4.413742
725,Palbociclib,5637,4.24777
726,Pevonedistat,5637,0.215762
727,Picolinici-acid,5637,4.481905
728,Podophyllotoxin bromide,5637,-1.047518
729,Pyridostatin,5637,2.593502
730,RO-3306,5637,2.896605
731,RVX-208,5637,5.461083
732,Refametinib,5637,2.078167
733,Remodelin,5637,4.403773
734,Ribociclib,5637,4.347599
735,Romidepsin,5637,-5.559258
736,Rucaparib,5637,3.438974
737,Ruxolitinib,5637,5.718623
738,SB216763,5637,4.869955
739,SB590885,5637,3.350051
740,SCH772984,5637,2.180232
741,SGC0946,5637,2.060922
742,SN-38,5637,-4.537337
743,Sapitinib,5637,1.497376
744,Savolitinib,5637,1.86583
745,Schweinfurthin A,5637,3.521172
