,drug,cell_line,IC50
54,Dihydrorotenone,22RV1,1.840438
55,Dinaciclib,22RV1,-2.715792
56,Docetaxel,22RV1,-2.839407
57,Doramapimod,22RV1,6.475129
58,EHT-1864,22RV1,4.235458
59,EPZ004777,22RV1,6.336956
60,Entinostat,22RV1,1.987387
61,Entospletinib,22RV1,5.335641
62,Epirubicin,22RV1,-1.427706
63,Erlotinib,22RV1,4.439637
64,Fludarabine,22RV1,6.364086
65,Foretinib,22RV1,2.452178
66,Fulvestrant,22RV1,4.580928
67,GDC0810,22RV1,6.444654
68,GNE-317,22RV1,-0.17
69,GSK-LSD1,22RV1,3.011643
70,GSK1904529A,22RV1,4.40755
71,GSK2110183B,22RV1,2.124287
72,GSK2578215A,22RV1,6.124603
73,GSK2606414,22RV1,3.576363
74,GSK2801,22RV1,6.109209
75,GSK2830371,22RV1,6.076753
76,GSK591,22RV1,6.043719
77,GW441756,22RV1,4.731265
78,Gallibiscoquinazole,22RV1,3.323243
79,Gefitinib,22RV1,4.315802
80,Gemcitabine,22RV1,-2.883793
81,I-BET-762,22RV1,2.28072
82,I-BRD9,22RV1,5.643544
83,ICL-SIRT078,22RV1,5.018785
84,IWP-2,22RV1,4.036203
85,Ibrutinib,22RV1,5.403357
86,Ipatasertib,22RV1,3.593688
87,Irinotecan,22RV1,2.222536
88,JNK Inhibitor VIII,22RV1,6.414185
89,JQ1,22RV1,2.439388
90,KRAS (G12C) Inhibitor-12,22RV1,2.835576
91,KU-55933,22RV1,6.475988
92,L-Oxonoreleagnine,22RV1,4.440545
93,LCL161,22RV1,5.787252
94,LGK974,22RV1,5.040647
95,LJI308,22RV1,5.298182
96,LMP744,22RV1,-1.957433
97,LY2109761,22RV1,5.936712
98,Lapatinib,22RV1,3.516958
99,Leflunomide,22RV1,5.715007
100,Lenalidomide,22RV1,6.214894
101,Linsitinib,22RV1,3.596753
102,Luminespib,22RV1,-2.047939
103,MG-132,22RV1,-1.597174
104,MIM1,22RV1,4.773134
105,MIRA-1,22RV1,6.109497
106,MK-1775,22RV1,2.454693
107,MK-2206,22RV1,1.451813
108,MK-8776,22RV1,3.939079
109,ML323,22RV1,4.858924
110,MN-64,22RV1,6.20477
111,Methotrexate,22RV1,0.448684
112,Mirin,22RV1,4.834877
113,Mitoxantrone,22RV1,-0.18664
114,Motesanib,22RV1,6.475988
115,Mycophenolic acid,22RV1,2.501541
116,N-acetyl cysteine,22RV1,9.416855
117,NU7441,22RV1,4.462832
118,NVP-ADW742,22RV1,2.59346
119,Navitoclax,22RV1,4.803093
120,Nelarabine,22RV1,6.720936
121,Nilotinib,22RV1,4.238712
122,Nutlin-3a (-),22RV1,2.716152
123,OF-1,22RV1,4.981523
124,OSI-027,22RV1,1.119958
125,OTX015,22RV1,3.040589
126,Obatoclax Mesylate,22RV1,0.980832
127,Olaparib,22RV1,4.811496
128,Osimertinib,22RV1,3.22546
129,Oxaliplatin,22RV1,3.173693
130,P22077,22RV1,6.470562
131,PD0325901,22RV1,1.264776
132,PD173074,22RV1,3.830967
133,PFI-1,22RV1,3.564366
134,PFI3,22RV1,6.101116
135,POMHEX,22RV1,2.156797
136,PRIMA-1MET,22RV1,3.351648
137,PRT062607,22RV1,1.879975
138,Paclitaxel,22RV1,-2.240796
139,Palbociclib,22RV1,2.253138
140,Pevonedistat,22RV1,1.682196
141,Picolinici-acid,22RV1,6.430491
142,Pictilisib,22RV1,0.523985
143,Podophyllotoxin bromide,22RV1,-0.355127
144,Pyridostatin,22RV1,3.071326
145,RVX-208,22RV1,4.562817
146,Rapamycin,22RV1,-4.382138
147,Refametinib,22RV1,2.966536
148,Ribociclib,22RV1,2.299274
149,Romidepsin,22RV1,-4.917572
150,Rucaparib,22RV1,4.095206
151,Ruxolitinib,22RV1,6.440741
152,SB216763,22RV1,5.831497
153,SB590885,22RV1,5.722726
154,SCH772984,22RV1,3.056805
155,SGC-CBP30,22RV1,4.973866
156,SGC0946,22RV1,3.799297
157,SN-38,22RV1,-4.972312
158,Sabutoclax,22RV1,-1.004245
159,Sapitinib,22RV1,5.764129
160,Savolitinib,22RV1,3.621982
161,Schweinfurthin A,22RV1,1.454677
162,Sepantronium bromide,22RV1,-3.030734
163,Serdemetan,22RV1,3.056134
164,Sinularin,22RV1,4.319845
165,Sorafenib,22RV1,3.52718
166,Staurosporine,22RV1,-2.50979
167,Talazoparib,22RV1,2.51956
168,Tamoxifen,22RV1,3.733367
169,Tanespimycin,22RV1,2.390068
170,Taselisib,22RV1,0.963836
171,Temozolomide,22RV1,7.842775
172,Temsirolimus,22RV1,-0.974396
173,Teniposide,22RV1,0.35478
174,Topotecan,22RV1,-0.69901
175,Trametinib,22RV1,1.325603
176,UMI-77,22RV1,2.127041
177,UNC0379,22RV1,1.779301
178,UNC0638,22RV1,4.060162
179,Ulixertinib,22RV1,3.031144
180,Uprosertib,22RV1,1.201932
181,VE-822,22RV1,4.436175
182,VE821,22RV1,6.013336
183,VX-11e,22RV1,3.738037
184,Veliparib,22RV1,6.060621
185,Vinblastine,22RV1,-4.384381
186,Vincristine,22RV1,-2.006153
187,Vinorelbine,22RV1,-3.401996
188,Vismodegib,22RV1,5.391738
189,Vorinostat,22RV1,0.913749
190,WEHI-539,22RV1,5.052249
191,WIKI4,22RV1,4.876028
192,WZ4003,22RV1,4.30083
193,Wee1 Inhibitor,22RV1,2.788358
194,Wnt-C59,22RV1,4.158391
195,Zoledronate,22RV1,4.115569
196,alpha-lipoic acid,22RV1,7.94115
197,glutathione,22RV1,10.422474
198,5-Fluorouracil,2313287,1.80734
199,5-azacytidine,2313287,2.032212
200,A-366,2313287,3.967544
201,ABT737,2313287,2.960491
202,AGI-5198,2313287,5.008851
203,AGI-6780,2313287,5.095646
204,AGK2,2313287,4.032236
205,AT13148,2313287,1.363643
206,AZ6102,2313287,1.983756
207,AZ960,2313287,1.506737
208,AZD1208,2313287,4.68345
209,AZD2014,2313287,-0.379516
210,AZD3759,2313287,3.05953
211,AZD4547,2313287,1.273797
212,AZD5153,2313287,0.629696
213,AZD5363,2313287,0.994665
214,AZD5438,2313287,1.445273
215,AZD5582,2313287,0.908576
216,AZD5991,2313287,2.958949
217,AZD7762,2313287,0.289922
218,AZD8055,2313287,0.264418
219,AZD8186,2313287,0.495401
220,Acetalax,2313287,1.242253
221,Afatinib,2313287,1.160219
222,Afuresertib,2313287,0.889532
223,Alisertib,2313287,4.399427
224,Alpelisib,2313287,1.939006
225,Avagacestat,2313287,5.449439
226,Axitinib,2313287,4.202567
227,BI-2536,2313287,-2.982427
228,BIBR-1532,2313287,3.391151
229,BMS-345541,2313287,1.656376
230,BMS-754807,2313287,5.156278
231,Bleomycin,2313287,1.457645
232,Bleomycin (50 uM),2313287,2.323286
233,Bortezomib,2313287,-5.380804
234,Bromosporine,2313287,2.611873
235,Buparlisib,2313287,-0.051021
236,CCT007093,2313287,5.482005
237,CPI-637,2313287,5.462926
238,CZC24832,2313287,4.370623
239,Camptothecin,2313287,-2.756992
240,Carmustine,2313287,6.075636
241,Cediranib,2313287,1.636159
242,Cisplatin,2313287,3.955512
243,Crizotinib,2313287,4.191522
244,Cyclophosphamide,2313287,4.4969
245,Cytarabine,2313287,0.064147
246,Dabrafenib,2313287,5.447447
247,Dacarbazine,2313287,4.982337
248,Dactinomycin,2313287,-4.584971
249,Dactolisib,2313287,-2.652253
250,Dasatinib,2313287,1.797167
251,Dinaciclib,2313287,-3.018051
252,Docetaxel,2313287,-4.809455
253,Doramapimod,2313287,4.058076
254,EHT-1864,2313287,3.728607
255,EPZ004777,2313287,5.516564
256,EPZ5676,2313287,5.67488
257,Elephantin,2313287,3.92072
258,Entinostat,2313287,2.205643
259,Entospletinib,2313287,3.930231
260,Epirubicin,2313287,-1.983839
261,Erlotinib,2313287,1.939712
262,Foretinib,2313287,1.257734
263,Fulvestrant,2313287,3.554671
264,GDC0810,2313287,4.527326
265,GNE-317,2313287,-0.836541
266,GSK1904529A,2313287,3.312799
267,GSK2110183B,2313287,1.317244
268,GSK2578215A,2313287,5.077134
269,GSK2606414,2313287,3.058416
270,GSK2830371,2313287,5.059934
271,GSK343,2313287,2.946924
272,GSK591,2313287,3.417379
273,GW441756,2313287,3.216714
274,Gallibiscoquinazole,2313287,2.094836
275,Gefitinib,2313287,1.812306
276,Gemcitabine,2313287,-2.099618
277,I-BET-762,2313287,3.634758
278,I-BRD9,2313287,3.415534
279,ICL-SIRT078,2313287,3.899758
280,IWP-2,2313287,3.052355
281,Ibrutinib,2313287,5.160096
282,Ipatasertib,2313287,1.733251
283,Irinotecan,2313287,1.902587
284,JNK Inhibitor VIII,2313287,3.922216
285,JQ1,2313287,4.865214
286,KRAS (G12C) Inhibitor-12,2313287,4.164429
287,KU-55933,2313287,5.581813
288,L-Oxonoreleagnine,2313287,4.001974
289,LCL161,2313287,5.404232
290,LGK974,2313287,4.003138
291,LJI308,2313287,4.93024
292,LMP744,2313287,-1.361712
293,LY2109761,2313287,5.450591
294,Lapatinib,2313287,4.26973
295,Leflunomide,2313287,4.743808
296,Lenalidomide,2313287,5.582124
297,Lestaurtinib,2313287,1.372905
298,Linsitinib,2313287,4.284938
299,Luminespib,2313287,-1.859361
300,MG-132,2313287,-1.292265
301,MIM1,2313287,4.327698
302,MIRA-1,2313287,5.158627
303,MK-1775,2313287,-0.256284
304,MK-2206,2313287,1.135598
305,MK-8776,2313287,1.554945
306,ML323,2313287,3.916913
307,Methotrexate,2313287,-1.32198
308,Mirin,2313287,3.197273
309,Motesanib,2313287,4.996549
310,Mycophenolic acid,2313287,0.077616
311,N-acetyl cysteine,2313287,10.82495
312,NU7441,2313287,2.470384
313,NVP-ADW742,2313287,2.289179
314,Navitoclax,2313287,1.58544
315,Nelarabine,2313287,5.887139
316,Nilotinib,2313287,3.733159
317,Nutlin-3a (-),2313287,2.295281
318,OF-1,2313287,4.324027
319,OSI-027,2313287,3.464966
320,OTX015,2313287,2.180041
321,Obatoclax Mesylate,2313287,0.369399
322,Olaparib,2313287,4.566102
323,Osimertinib,2313287,1.630155
324,Oxaliplatin,2313287,4.634089
325,P22077,2313287,4.907228
326,PCI-34051,2313287,4.640009
327,PD0325901,2313287,3.445035
328,PD173074,2313287,4.429554
329,PFI-1,2313287,4.768688
330,PFI3,2313287,5.472606
331,PLX-4720,2313287,4.398104
332,POMHEX,2313287,0.971656
333,PRIMA-1MET,2313287,4.652616
334,PRT062607,2313287,3.089265
335,Paclitaxel,2313287,-3.802334
336,Palbociclib,2313287,3.650016
337,Pevonedistat,2313287,1.087398
338,Picolinici-acid,2313287,5.230739
339,Pictilisib,2313287,-0.396882
340,Podophyllotoxin bromide,2313287,-1.36968
341,Pyridostatin,2313287,2.543121
342,RO-3306,2313287,4.230573
343,RVX-208,2313287,4.242455
344,Rapamycin,2313287,-3.486065
345,Refametinib,2313287,3.538659
346,Remodelin,2313287,3.825581
347,Ribociclib,2313287,4.16252
348,Romidepsin,2313287,-6.017003
349,Rucaparib,2313287,4.886243
350,Ruxolitinib,2313287,5.336832
351,SB216763,2313287,4.449548
352,SB590885,2313287,2.894281
353,SCH772984,2313287,1.492693
354,SGC-CBP30,2313287,3.396226
355,SGC0946,2313287,1.206339
356,Sabutoclax,2313287,-0.749419
357,Sapitinib,2313287,3.479025
358,Savolitinib,2313287,3.04877
359,Schweinfurthin A,2313287,3.26609
360,Selumetinib,2313287,4.356984
361,Serdemetan,2313287,4.431206
362,Sinularin,2313287,4.323651
363,Sorafenib,2313287,2.381499
364,Staurosporine,2313287,-2.691654
365,Talazoparib,2313287,2.400849
366,Tamoxifen,2313287,2.981867
367,Tanespimycin,2313287,-0.110948
368,Taselisib,2313287,0.374033
369,Telomerase Inhibitor IX,2313287,0.646066
370,Temozolomide,2313287,6.038605
371,Temsirolimus,2313287,3.279539
372,Teniposide,2313287,-0.766155
373,Topotecan,2313287,-0.277198
374,Trametinib,2313287,-0.04015
375,UMI-77,2313287,5.191789
376,UNC0379,2313287,3.844909
377,UNC0638,2313287,3.929582
378,Ulixertinib,2313287,2.42168
379,Uprosertib,2313287,0.206492
380,VE-822,2313287,3.920743
381,VE821,2313287,2.323267
382,VX-11e,2313287,1.709132
383,Veliparib,2313287,5.242125
384,Vinblastine,2313287,-4.849422
385,Vincristine,2313287,-3.352305
386,Vinorelbine,2313287,-5.303091
387,Vorinostat,2313287,0.841386
388,WEHI-539,2313287,4.742718
389,WIKI4,2313287,3.742506
390,WZ4003,2313287,3.335395
391,Wee1 Inhibitor,2313287,1.73779
392,XAV939,2313287,4.113064
393,YK-4-279,2313287,1.858958
394,ZM447439,2313287,4.268715
395,glutathione,2313287,9.724013
396,5-Fluorouracil,42MGBA,3.463535
397,5-azacytidine,42MGBA,4.006919
398,A-366,42MGBA,5.095889
399,ABT737,42MGBA,3.019768
400,AGI-5198,42MGBA,4.67581
401,AGI-6780,42MGBA,4.800848
402,AGK2,42MGBA,3.26233
403,AMG-319,42MGBA,5.249305
404,AT13148,42MGBA,2.996339
405,AZ6102,42MGBA,2.46583
406,AZ960,42MGBA,1.068616
407,AZD1208,42MGBA,5.149077
408,AZD1332,42MGBA,2.001949
409,AZD2014,42MGBA,0.590397
410,AZD3759,42MGBA,2.929658
411,AZD4547,42MGBA,0.940075
412,AZD5153,42MGBA,0.809973
413,AZD5363,42MGBA,1.402678
414,AZD5582,42MGBA,1.597808
415,AZD5991,42MGBA,5.380108
416,AZD6738,42MGBA,1.563113
417,AZD7762,42MGBA,-1.035344
418,AZD8055,42MGBA,-1.172429
419,AZD8186,42MGBA,1.911277
420,Acetalax,42MGBA,6.005236
421,Afatinib,42MGBA,1.51765
422,Afuresertib,42MGBA,0.559865
423,Alisertib,42MGBA,1.831971
424,Alpelisib,42MGBA,2.978787
425,Avagacestat,42MGBA,5.04635
426,Axitinib,42MGBA,1.550759
427,BI-2536,42MGBA,-0.33469
428,BIBR-1532,42MGBA,5.360674
429,BMS-345541,42MGBA,2.199552
430,BMS-536924,42MGBA,1.657473
431,BMS-754807,42MGBA,2.028047
432,Bleomycin,42MGBA,1.163228
433,Bleomycin (50 uM),42MGBA,0.317024
434,Bortezomib,42MGBA,-4.659351
435,Bosutinib,42MGBA,2.475355
436,Bromosporine,42MGBA,1.248978
437,Buparlisib,42MGBA,0.506238
438,CCT007093,42MGBA,5.494452
439,CPI-637,42MGBA,4.696925
440,CZC24832,42MGBA,4.793608
441,Camptothecin,42MGBA,-3.399897
442,Carmustine,42MGBA,6.318086
443,Cediranib,42MGBA,0.297605
444,Cisplatin,42MGBA,1.947185
445,Crizotinib,42MGBA,2.514039
446,Cyclophosphamide,42MGBA,5.146743
447,Dabrafenib,42MGBA,4.551239
448,Dacarbazine,42MGBA,5.704826
449,Dactinomycin,42MGBA,-4.240733
450,Dactolisib,42MGBA,-3.284562
451,Dasatinib,42MGBA,-2.233603
452,Dihydrorotenone,42MGBA,1.692589
453,Docetaxel,42MGBA,-4.197747
454,Doramapimod,42MGBA,4.736638
455,EHT-1864,42MGBA,4.456416
456,EPZ004777,42MGBA,5.348384
457,EPZ5676,42MGBA,5.12209
458,Elephantin,42MGBA,3.502209
459,Entinostat,42MGBA,2.25313
460,Entospletinib,42MGBA,2.530688
461,Epirubicin,42MGBA,-2.502029
462,Erlotinib,42MGBA,3.757966
463,Fludarabine,42MGBA,5.019483
464,Foretinib,42MGBA,-0.983323
465,Fulvestrant,42MGBA,4.044374
466,GDC0810,42MGBA,4.769617
467,GNE-317,42MGBA,-0.717033
468,GSK2110183B,42MGBA,1.291286
469,GSK2578215A,42MGBA,5.223372
470,GSK2606414,42MGBA,2.505355
471,GSK2801,42MGBA,3.688976
472,GSK2830371,42MGBA,5.418216
473,GSK343,42MGBA,2.898053
474,GSK591,42MGBA,4.289157
475,GW441756,42MGBA,2.309665
476,Gallibiscoquinazole,42MGBA,2.19667
477,Gefitinib,42MGBA,3.859928
478,I-BET-762,42MGBA,3.274633
479,I-BRD9,42MGBA,3.995978
480,ICL-SIRT078,42MGBA,3.084544
481,Ibrutinib,42MGBA,4.086713
482,Irinotecan,42MGBA,1.758628
483,JNK Inhibitor VIII,42MGBA,5.332763
484,JQ1,42MGBA,2.225217
485,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
486,KU-55933,42MGBA,4.752155
487,L-Oxonoreleagnine,42MGBA,3.857442
488,LCL161,42MGBA,5.182218
489,LGK974,42MGBA,3.552349
490,LJI308,42MGBA,5.366567
491,LMP744,42MGBA,-2.088609
492,LY2109761,42MGBA,4.269563
493,Lapatinib,42MGBA,2.862019
494,Leflunomide,42MGBA,5.820363
495,Lenalidomide,42MGBA,4.587284
496,Lestaurtinib,42MGBA,-1.121262
497,Linsitinib,42MGBA,4.797675
498,Luminespib,42MGBA,-2.763309
499,MG-132,42MGBA,-1.203532
500,MIM1,42MGBA,1.841237
501,MIRA-1,42MGBA,5.027174
502,MK-1775,42MGBA,2.263411
503,MK-2206,42MGBA,1.484758
504,MK-8776,42MGBA,2.363113
505,ML323,42MGBA,4.757732
506,MN-64,42MGBA,5.274987
507,Methotrexate,42MGBA,-3.964563
508,Mirin,42MGBA,3.979042
509,Mitoxantrone,42MGBA,1.648676
510,Motesanib,42MGBA,2.710227
511,Mycophenolic acid,42MGBA,1.645319
512,N-acetyl cysteine,42MGBA,10.562669
513,NU7441,42MGBA,1.683504
514,NVP-ADW742,42MGBA,1.882459
515,Nelarabine,42MGBA,6.008658
516,Nutlin-3a (-),42MGBA,5.526467
517,OF-1,42MGBA,5.277071
518,OSI-027,42MGBA,3.473819
519,OTX015,42MGBA,2.326419
520,Obatoclax Mesylate,42MGBA,-0.244292
521,Osimertinib,42MGBA,1.476367
522,P22077,42MGBA,3.965393
523,PCI-34051,42MGBA,4.859893
524,PD0325901,42MGBA,2.747106
525,PD173074,42MGBA,2.618633
526,PLX-4720,42MGBA,4.576039
527,PRIMA-1MET,42MGBA,5.835448
528,PRT062607,42MGBA,2.29599
529,Paclitaxel,42MGBA,-3.4191
530,Palbociclib,42MGBA,4.653438
531,Pevonedistat,42MGBA,-0.107953
532,Picolinici-acid,42MGBA,4.344206
533,Pictilisib,42MGBA,0.274934
534,Podophyllotoxin bromide,42MGBA,-0.760715
535,Pyridostatin,42MGBA,3.324895
536,RO-3306,42MGBA,2.963352
537,RVX-208,42MGBA,4.161641
538,Rapamycin,42MGBA,-3.671158
539,Refametinib,42MGBA,3.592946
540,Remodelin,42MGBA,5.373179
541,Ribociclib,42MGBA,3.326225
542,Romidepsin,42MGBA,-6.415517
543,Rucaparib,42MGBA,4.402465
544,Ruxolitinib,42MGBA,3.988743
545,SB216763,42MGBA,3.473748
546,SB590885,42MGBA,2.917534
547,SCH772984,42MGBA,2.977984
548,SGC-CBP30,42MGBA,3.362517
549,SGC0946,42MGBA,0.559561
550,SN-38,42MGBA,-4.737156
551,Sabutoclax,42MGBA,-0.064641
552,Sapitinib,42MGBA,4.217907
553,Savolitinib,42MGBA,1.897844
554,Schweinfurthin A,42MGBA,1.587523
555,Selumetinib,42MGBA,4.4914
556,Sepantronium bromide,42MGBA,-5.091972
557,Serdemetan,42MGBA,3.436663
558,Sinularin,42MGBA,2.356127
559,Sorafenib,42MGBA,1.815
560,Staurosporine,42MGBA,-6.169164
561,Talazoparib,42MGBA,1.730879
562,Tamoxifen,42MGBA,3.777206
563,Tanespimycin,42MGBA,-1.562517
564,Taselisib,42MGBA,0.862667
565,Telomerase Inhibitor IX,42MGBA,0.078527
566,Temozolomide,42MGBA,5.558648
567,Temsirolimus,42MGBA,-0.074308
568,Teniposide,42MGBA,0.463593
569,Trametinib,42MGBA,1.621553
570,UMI-77,42MGBA,2.95839
571,UNC0379,42MGBA,2.159285
572,UNC0638,42MGBA,1.498297
573,Ulixertinib,42MGBA,3.144438
574,Uprosertib,42MGBA,1.682161
575,VE821,42MGBA,4.139067
576,VX-11e,42MGBA,2.888991
577,Veliparib,42MGBA,5.494452
578,Venetoclax,42MGBA,3.420714
579,Vinblastine,42MGBA,-4.784344
580,Vincristine,42MGBA,-2.142335
581,Vinorelbine,42MGBA,-3.92769
582,Vismodegib,42MGBA,4.630255
583,Vorinostat,42MGBA,1.798856
584,WEHI-539,42MGBA,4.416343
585,WZ4003,42MGBA,3.841572
586,Wee1 Inhibitor,42MGBA,2.954539
587,Wnt-C59,42MGBA,4.566166
588,XAV939,42MGBA,3.908785
589,YK-4-279,42MGBA,1.718554
590,ZM447439,42MGBA,1.733829
591,Zoledronate,42MGBA,3.555198
592,alpha-lipoic acid,42MGBA,7.968063
593,glutathione,42MGBA,9.650432
594,5-Fluorouracil,5637,3.119772
595,5-azacytidine,5637,3.782612
596,A-366,5637,4.839871
597,ABT737,5637,2.575344
598,AGI-5198,5637,4.444254
599,AGK2,5637,3.388545
600,AMG-319,5637,4.83608
601,AT13148,5637,5.322276
602,AZ6102,5637,2.26455
603,AZ960,5637,2.096996
604,AZD1208,5637,5.69433
605,AZD2014,5637,1.708351
606,AZD3759,5637,1.011487
607,AZD4547,5637,2.584857
608,AZD5153,5637,2.466127
609,AZD5363,5637,3.490349
610,AZD5438,5637,3.177289
611,AZD5582,5637,2.294117
612,AZD5991,5637,5.820345
613,AZD6738,5637,2.027117
614,AZD7762,5637,0.383378
615,AZD8055,5637,0.406151
616,AZD8186,5637,3.703313
617,Afatinib,5637,-0.074435
618,Afuresertib,5637,4.149154
619,Alisertib,5637,0.00492
620,Alpelisib,5637,3.466124
621,Avagacestat,5637,5.709539
622,Axitinib,5637,2.41971
623,BI-2536,5637,-2.853553
624,BIBR-1532,5637,4.936744
625,BMS-345541,5637,4.431866
626,BMS-536924,5637,1.760168
627,BMS-754807,5637,1.665762
628,Bleomycin,5637,0.764463
629,Bleomycin (50 uM),5637,0.851102
630,Bortezomib,5637,-5.057753
631,Bromosporine,5637,3.277524
632,Buparlisib,5637,0.399348
633,CCT007093,5637,5.362502
634,CPI-637,5637,4.836286
635,CZC24832,5637,5.144301
636,Camptothecin,5637,-2.631817
637,Carmustine,5637,5.650336
638,Cediranib,5637,2.673825
639,Cisplatin,5637,1.967072
640,Crizotinib,5637,2.786628
641,Cytarabine,5637,2.336405
642,Dabrafenib,5637,4.675027
643,Dacarbazine,5637,4.543159
644,Dactinomycin,5637,-4.321517
645,Dasatinib,5637,-1.829021
646,Dihydrorotenone,5637,0.10147
647,Dinaciclib,5637,-1.895834
648,Docetaxel,5637,-5.552507
649,Doramapimod,5637,5.200058
650,EHT-1864,5637,3.915698
651,EPZ004777,5637,5.607262
652,EPZ5676,5637,6.087377
653,Entinostat,5637,0.983006
654,Entospletinib,5637,3.914994
655,Epirubicin,5637,-1.439446
656,Erlotinib,5637,0.727383
657,Fludarabine,5637,4.459346
658,Foretinib,5637,0.405319
659,Fulvestrant,5637,3.408911
660,GDC0810,5637,4.292892
661,GNE-317,5637,0.668317
662,GSK-LSD1,5637,2.842746
663,GSK1904529A,5637,5.506965
664,GSK2110183B,5637,4.580183
665,GSK2606414,5637,3.110327
666,GSK2801,5637,5.395494
667,GSK2830371,5637,5.823758
668,GSK343,5637,4.049857
669,GSK591,5637,2.974086
670,Gallibiscoquinazole,5637,1.939629
671,Gefitinib,5637,1.75332
672,Gemcitabine,5637,-1.727881
673,I-BET-762,5637,4.122461
674,I-BRD9,5637,5.616224
675,IWP-2,5637,3.322088
676,Ipatasertib,5637,4.903796
677,Irinotecan,5637,2.161042
678,JNK Inhibitor VIII,5637,5.739344
679,JQ1,5637,1.754692
680,KRAS (G12C) Inhibitor-12,5637,3.604831
681,KU-55933,5637,4.69976
682,L-Oxonoreleagnine,5637,3.724792
683,LCL161,5637,5.148428
684,LGK974,5637,3.966326
685,LJI308,5637,5.417477
686,LMP744,5637,0.059423
687,LY2109761,5637,5.814686
688,Lenalidomide,5637,5.154858
689,Lestaurtinib,5637,-0.716298
690,Linsitinib,5637,4.1813
691,Luminespib,5637,-2.199417
692,MG-132,5637,-1.414558
693,MIM1,5637,3.825302
694,MIRA-1,5637,6.065379
695,MK-1775,5637,-0.402769
696,MK-2206,5637,4.185405
697,MK-8776,5637,3.670074
698,ML323,5637,5.438441
699,Methotrexate,5637,-3.723944
700,Mirin,5637,5.00453
701,Mitoxantrone,5637,1.126619
702,Motesanib,5637,5.823758
703,Mycophenolic acid,5637,0.924286
704,N-acetyl cysteine,5637,9.302236
705,NU7441,5637,2.714112
706,NVP-ADW742,5637,3.115142
707,Navitoclax,5637,2.542011
708,Nelarabine,5637,6.095601
709,Nilotinib,5637,4.35631
710,Niraparib,5637,4.323888
711,Nutlin-3a (-),5637,5.086789
712,OF-1,5637,4.316373
713,OSI-027,5637,4.392862
714,OTX015,5637,2.799707
715,Obatoclax Mesylate,5637,0.090634
716,Olaparib,5637,3.837026
717,Osimertinib,5637,0.456103
718,Oxaliplatin,5637,4.574511
719,P22077,5637,4.096179
720,PD0325901,5637,1.278678
721,PD173074,5637,4.349249
722,PFI-1,5637,3.698494
723,PFI3,5637,5.598129
724,PLX-4720,5637,4.083145
725,POMHEX,5637,2.329785
726,PRIMA-1MET,5637,3.935467
727,PRT062607,5637,3.38283
728,Paclitaxel,5637,-4.413742
729,Palbociclib,5637,4.24777
730,Pevonedistat,5637,0.215762
731,Picolinici-acid,5637,4.481905
732,Pictilisib,5637,1.436848
733,Podophyllotoxin bromide,5637,-1.047518
734,Pyridostatin,5637,2.593502
735,RO-3306,5637,2.896605
736,RVX-208,5637,5.461083
737,Rapamycin,5637,-0.116397
738,Refametinib,5637,2.078167
739,Remodelin,5637,4.403773
740,Ribociclib,5637,4.347599
741,Rucaparib,5637,3.438974
742,Ruxolitinib,5637,5.718623
743,SB216763,5637,4.869955
744,SB590885,5637,3.350051
745,SCH772984,5637,2.180232
