,drug,cell_line,IC50
54,Dihydrorotenone,22RV1,1.840438
55,Dinaciclib,22RV1,-2.715792
56,Docetaxel,22RV1,-2.839407
57,Doramapimod,22RV1,6.475129
58,EHT-1864,22RV1,4.235458
59,EPZ004777,22RV1,6.336956
60,EPZ5676,22RV1,6.343132
61,Elephantin,22RV1,3.359992
62,Entinostat,22RV1,1.987387
63,Entospletinib,22RV1,5.335641
64,Epirubicin,22RV1,-1.427706
65,Erlotinib,22RV1,4.439637
66,Fludarabine,22RV1,6.364086
67,Foretinib,22RV1,2.452178
68,Fulvestrant,22RV1,4.580928
69,GNE-317,22RV1,-0.17
70,GSK1904529A,22RV1,4.40755
71,GSK2578215A,22RV1,6.124603
72,GSK2606414,22RV1,3.576363
73,GSK2801,22RV1,6.109209
74,GSK2830371,22RV1,6.076753
75,GSK343,22RV1,4.442465
76,GSK591,22RV1,6.043719
77,GW441756,22RV1,4.731265
78,Gallibiscoquinazole,22RV1,3.323243
79,Gemcitabine,22RV1,-2.883793
80,I-BET-762,22RV1,2.28072
81,I-BRD9,22RV1,5.643544
82,ICL-SIRT078,22RV1,5.018785
83,IWP-2,22RV1,4.036203
84,Ibrutinib,22RV1,5.403357
85,Ipatasertib,22RV1,3.593688
86,Irinotecan,22RV1,2.222536
87,JNK Inhibitor VIII,22RV1,6.414185
88,JQ1,22RV1,2.439388
89,KRAS (G12C) Inhibitor-12,22RV1,2.835576
90,KU-55933,22RV1,6.475988
91,L-Oxonoreleagnine,22RV1,4.440545
92,LGK974,22RV1,5.040647
93,LJI308,22RV1,5.298182
94,LMP744,22RV1,-1.957433
95,LY2109761,22RV1,5.936712
96,Lapatinib,22RV1,3.516958
97,Lenalidomide,22RV1,6.214894
98,Lestaurtinib,22RV1,0.779534
99,Luminespib,22RV1,-2.047939
100,MG-132,22RV1,-1.597174
101,MIM1,22RV1,4.773134
102,MIRA-1,22RV1,6.109497
103,MK-1775,22RV1,2.454693
104,MK-2206,22RV1,1.451813
105,MK-8776,22RV1,3.939079
106,ML323,22RV1,4.858924
107,MN-64,22RV1,6.20477
108,Methotrexate,22RV1,0.448684
109,Mirin,22RV1,4.834877
110,Mitoxantrone,22RV1,-0.18664
111,Motesanib,22RV1,6.475988
112,Mycophenolic acid,22RV1,2.501541
113,N-acetyl cysteine,22RV1,9.416855
114,NU7441,22RV1,4.462832
115,NVP-ADW742,22RV1,2.59346
116,Navitoclax,22RV1,4.803093
117,Nelarabine,22RV1,6.720936
118,Nilotinib,22RV1,4.238712
119,Niraparib,22RV1,3.559028
120,Nutlin-3a (-),22RV1,2.716152
121,OF-1,22RV1,4.981523
122,OSI-027,22RV1,1.119958
123,OTX015,22RV1,3.040589
124,Obatoclax Mesylate,22RV1,0.980832
125,Olaparib,22RV1,4.811496
126,Osimertinib,22RV1,3.22546
127,Oxaliplatin,22RV1,3.173693
128,P22077,22RV1,6.470562
129,PCI-34051,22RV1,5.772326
130,PD0325901,22RV1,1.264776
131,PD173074,22RV1,3.830967
132,PFI-1,22RV1,3.564366
133,PFI3,22RV1,6.101116
134,PLX-4720,22RV1,5.504357
135,POMHEX,22RV1,2.156797
136,PRIMA-1MET,22RV1,3.351648
137,Paclitaxel,22RV1,-2.240796
138,Palbociclib,22RV1,2.253138
139,Pevonedistat,22RV1,1.682196
140,Picolinici-acid,22RV1,6.430491
141,Pictilisib,22RV1,0.523985
142,Pyridostatin,22RV1,3.071326
143,RO-3306,22RV1,3.511002
144,RVX-208,22RV1,4.562817
145,Rapamycin,22RV1,-4.382138
146,Refametinib,22RV1,2.966536
147,Ribociclib,22RV1,2.299274
148,Romidepsin,22RV1,-4.917572
149,Rucaparib,22RV1,4.095206
150,Ruxolitinib,22RV1,6.440741
151,SB216763,22RV1,5.831497
152,SB590885,22RV1,5.722726
153,SCH772984,22RV1,3.056805
154,SGC-CBP30,22RV1,4.973866
155,SGC0946,22RV1,3.799297
156,SN-38,22RV1,-4.972312
157,Sabutoclax,22RV1,-1.004245
158,Sapitinib,22RV1,5.764129
159,Savolitinib,22RV1,3.621982
160,Schweinfurthin A,22RV1,1.454677
161,Selumetinib,22RV1,3.754136
162,Sepantronium bromide,22RV1,-3.030734
163,Serdemetan,22RV1,3.056134
164,Sinularin,22RV1,4.319845
165,Sorafenib,22RV1,3.52718
166,Staurosporine,22RV1,-2.50979
167,TW 37,22RV1,0.804539
168,Talazoparib,22RV1,2.51956
169,Taselisib,22RV1,0.963836
170,Telomerase Inhibitor IX,22RV1,0.5335
171,Temozolomide,22RV1,7.842775
172,Temsirolimus,22RV1,-0.974396
173,Topotecan,22RV1,-0.69901
174,Trametinib,22RV1,1.325603
175,UMI-77,22RV1,2.127041
176,UNC0379,22RV1,1.779301
177,UNC0638,22RV1,4.060162
178,Uprosertib,22RV1,1.201932
179,VE-822,22RV1,4.436175
180,VE821,22RV1,6.013336
181,VX-11e,22RV1,3.738037
182,Veliparib,22RV1,6.060621
183,Venetoclax,22RV1,4.398981
184,Vinblastine,22RV1,-4.384381
185,Vincristine,22RV1,-2.006153
186,Vinorelbine,22RV1,-3.401996
187,Vismodegib,22RV1,5.391738
188,Vorinostat,22RV1,0.913749
189,WEHI-539,22RV1,5.052249
190,WIKI4,22RV1,4.876028
191,Wee1 Inhibitor,22RV1,2.788358
192,Wnt-C59,22RV1,4.158391
193,XAV939,22RV1,5.022698
194,YK-4-279,22RV1,2.770574
195,ZM447439,22RV1,5.667987
196,Zoledronate,22RV1,4.115569
197,glutathione,22RV1,10.422474
198,5-Fluorouracil,2313287,1.80734
199,5-azacytidine,2313287,2.032212
200,A-366,2313287,3.967544
201,ABT737,2313287,2.960491
202,AGI-5198,2313287,5.008851
203,AGI-6780,2313287,5.095646
204,AGK2,2313287,4.032236
205,AMG-319,2313287,4.475098
206,AT13148,2313287,1.363643
207,AZ6102,2313287,1.983756
208,AZ960,2313287,1.506737
209,AZD1208,2313287,4.68345
210,AZD1332,2313287,1.934366
211,AZD2014,2313287,-0.379516
212,AZD3759,2313287,3.05953
213,AZD4547,2313287,1.273797
214,AZD5153,2313287,0.629696
215,AZD5363,2313287,0.994665
216,AZD5582,2313287,0.908576
217,AZD6738,2313287,1.483559
218,AZD8055,2313287,0.264418
219,AZD8186,2313287,0.495401
220,Acetalax,2313287,1.242253
221,Afatinib,2313287,1.160219
222,Afuresertib,2313287,0.889532
223,Alisertib,2313287,4.399427
224,Alpelisib,2313287,1.939006
225,Avagacestat,2313287,5.449439
226,Axitinib,2313287,4.202567
227,BI-2536,2313287,-2.982427
228,BIBR-1532,2313287,3.391151
229,BMS-345541,2313287,1.656376
230,BMS-536924,2313287,2.215589
231,BMS-754807,2313287,5.156278
232,Bleomycin,2313287,1.457645
233,Bortezomib,2313287,-5.380804
234,Bosutinib,2313287,3.661781
235,Bromosporine,2313287,2.611873
236,Buparlisib,2313287,-0.051021
237,CCT007093,2313287,5.482005
238,CPI-637,2313287,5.462926
239,CZC24832,2313287,4.370623
240,Camptothecin,2313287,-2.756992
241,Carmustine,2313287,6.075636
242,Cediranib,2313287,1.636159
243,Cisplatin,2313287,3.955512
244,Crizotinib,2313287,4.191522
245,Cyclophosphamide,2313287,4.4969
246,Cytarabine,2313287,0.064147
247,Dabrafenib,2313287,5.447447
248,Dacarbazine,2313287,4.982337
249,Dactinomycin,2313287,-4.584971
250,Dactolisib,2313287,-2.652253
251,Dasatinib,2313287,1.797167
252,Dihydrorotenone,2313287,0.68211
253,Dinaciclib,2313287,-3.018051
254,Docetaxel,2313287,-4.809455
255,Doramapimod,2313287,4.058076
256,EHT-1864,2313287,3.728607
257,EPZ004777,2313287,5.516564
258,EPZ5676,2313287,5.67488
259,Elephantin,2313287,3.92072
260,Entinostat,2313287,2.205643
261,Entospletinib,2313287,3.930231
262,Fludarabine,2313287,3.431512
263,Foretinib,2313287,1.257734
264,GDC0810,2313287,4.527326
265,GNE-317,2313287,-0.836541
266,GSK-LSD1,2313287,2.965709
267,GSK1904529A,2313287,3.312799
268,GSK2110183B,2313287,1.317244
269,GSK2578215A,2313287,5.077134
270,GSK2606414,2313287,3.058416
271,GSK2801,2313287,5.289963
272,GSK2830371,2313287,5.059934
273,GSK343,2313287,2.946924
274,GSK591,2313287,3.417379
275,Gallibiscoquinazole,2313287,2.094836
276,Gefitinib,2313287,1.812306
277,Gemcitabine,2313287,-2.099618
278,I-BET-762,2313287,3.634758
279,I-BRD9,2313287,3.415534
280,ICL-SIRT078,2313287,3.899758
281,IWP-2,2313287,3.052355
282,Ibrutinib,2313287,5.160096
283,Ipatasertib,2313287,1.733251
284,Irinotecan,2313287,1.902587
285,JNK Inhibitor VIII,2313287,3.922216
286,JQ1,2313287,4.865214
287,KRAS (G12C) Inhibitor-12,2313287,4.164429
288,KU-55933,2313287,5.581813
289,L-Oxonoreleagnine,2313287,4.001974
290,LCL161,2313287,5.404232
291,LGK974,2313287,4.003138
292,LMP744,2313287,-1.361712
293,LY2109761,2313287,5.450591
294,Lapatinib,2313287,4.26973
295,Leflunomide,2313287,4.743808
296,Lenalidomide,2313287,5.582124
297,Lestaurtinib,2313287,1.372905
298,Linsitinib,2313287,4.284938
299,Luminespib,2313287,-1.859361
300,MG-132,2313287,-1.292265
301,MIM1,2313287,4.327698
302,MIRA-1,2313287,5.158627
303,MK-1775,2313287,-0.256284
304,MK-2206,2313287,1.135598
305,MK-8776,2313287,1.554945
306,ML323,2313287,3.916913
307,MN-64,2313287,5.023536
308,Methotrexate,2313287,-1.32198
309,Mirin,2313287,3.197273
310,Mitoxantrone,2313287,0.125025
311,Motesanib,2313287,4.996549
312,Mycophenolic acid,2313287,0.077616
313,NU7441,2313287,2.470384
314,NVP-ADW742,2313287,2.289179
315,Navitoclax,2313287,1.58544
316,Nelarabine,2313287,5.887139
317,Nilotinib,2313287,3.733159
318,Niraparib,2313287,3.725851
319,Nutlin-3a (-),2313287,2.295281
320,OF-1,2313287,4.324027
321,OSI-027,2313287,3.464966
322,OTX015,2313287,2.180041
323,Obatoclax Mesylate,2313287,0.369399
324,Olaparib,2313287,4.566102
325,Osimertinib,2313287,1.630155
326,Oxaliplatin,2313287,4.634089
327,P22077,2313287,4.907228
328,PCI-34051,2313287,4.640009
329,PD0325901,2313287,3.445035
330,PD173074,2313287,4.429554
331,PFI-1,2313287,4.768688
332,PFI3,2313287,5.472606
333,PLX-4720,2313287,4.398104
334,POMHEX,2313287,0.971656
335,PRIMA-1MET,2313287,4.652616
336,PRT062607,2313287,3.089265
337,Paclitaxel,2313287,-3.802334
338,Palbociclib,2313287,3.650016
339,Pevonedistat,2313287,1.087398
340,Pictilisib,2313287,-0.396882
341,Podophyllotoxin bromide,2313287,-1.36968
342,Pyridostatin,2313287,2.543121
343,RO-3306,2313287,4.230573
344,RVX-208,2313287,4.242455
345,Rapamycin,2313287,-3.486065
346,Remodelin,2313287,3.825581
347,Ribociclib,2313287,4.16252
348,Romidepsin,2313287,-6.017003
349,Rucaparib,2313287,4.886243
350,Ruxolitinib,2313287,5.336832
351,SB216763,2313287,4.449548
352,SB590885,2313287,2.894281
353,SCH772984,2313287,1.492693
354,SGC-CBP30,2313287,3.396226
355,SGC0946,2313287,1.206339
356,SN-38,2313287,-4.132899
357,Sabutoclax,2313287,-0.749419
358,Sapitinib,2313287,3.479025
359,Selumetinib,2313287,4.356984
360,Sepantronium bromide,2313287,-2.742315
361,Serdemetan,2313287,4.431206
362,Sinularin,2313287,4.323651
363,Sorafenib,2313287,2.381499
364,Talazoparib,2313287,2.400849
365,Tamoxifen,2313287,2.981867
366,Tanespimycin,2313287,-0.110948
367,Taselisib,2313287,0.374033
368,Telomerase Inhibitor IX,2313287,0.646066
369,Temozolomide,2313287,6.038605
370,Temsirolimus,2313287,3.279539
371,Teniposide,2313287,-0.766155
372,Trametinib,2313287,-0.04015
373,UMI-77,2313287,5.191789
374,UNC0379,2313287,3.844909
375,Ulixertinib,2313287,2.42168
376,Uprosertib,2313287,0.206492
377,VE-822,2313287,3.920743
378,VE821,2313287,2.323267
379,Veliparib,2313287,5.242125
380,Venetoclax,2313287,2.43075
381,Vincristine,2313287,-3.352305
382,Vinorelbine,2313287,-5.303091
383,Vismodegib,2313287,4.599548
384,Vorinostat,2313287,0.841386
385,WEHI-539,2313287,4.742718
386,WIKI4,2313287,3.742506
387,WZ4003,2313287,3.335395
388,Wee1 Inhibitor,2313287,1.73779
389,Wnt-C59,2313287,5.18045
390,XAV939,2313287,4.113064
391,YK-4-279,2313287,1.858958
392,Zoledronate,2313287,3.495034
393,alpha-lipoic acid,2313287,8.049302
394,glutathione,2313287,9.724013
395,5-Fluorouracil,42MGBA,3.463535
396,5-azacytidine,42MGBA,4.006919
397,A-366,42MGBA,5.095889
398,AGI-5198,42MGBA,4.67581
399,AGI-6780,42MGBA,4.800848
400,AGK2,42MGBA,3.26233
401,AMG-319,42MGBA,5.249305
402,AT13148,42MGBA,2.996339
403,AZ6102,42MGBA,2.46583
404,AZD1332,42MGBA,2.001949
405,AZD3759,42MGBA,2.929658
406,AZD4547,42MGBA,0.940075
407,AZD5153,42MGBA,0.809973
408,AZD5363,42MGBA,1.402678
409,AZD5438,42MGBA,1.92523
410,AZD5582,42MGBA,1.597808
411,AZD5991,42MGBA,5.380108
412,AZD7762,42MGBA,-1.035344
413,AZD8055,42MGBA,-1.172429
414,AZD8186,42MGBA,1.911277
415,Acetalax,42MGBA,6.005236
416,Afatinib,42MGBA,1.51765
417,Afuresertib,42MGBA,0.559865
418,Alisertib,42MGBA,1.831971
419,Alpelisib,42MGBA,2.978787
420,Avagacestat,42MGBA,5.04635
421,BI-2536,42MGBA,-0.33469
422,BIBR-1532,42MGBA,5.360674
423,BMS-345541,42MGBA,2.199552
424,BMS-536924,42MGBA,1.657473
425,BMS-754807,42MGBA,2.028047
426,Bleomycin,42MGBA,1.163228
427,Bleomycin (50 uM),42MGBA,0.317024
428,Bortezomib,42MGBA,-4.659351
429,Bosutinib,42MGBA,2.475355
430,Bromosporine,42MGBA,1.248978
431,Buparlisib,42MGBA,0.506238
432,CCT007093,42MGBA,5.494452
433,CPI-637,42MGBA,4.696925
434,Camptothecin,42MGBA,-3.399897
435,Carmustine,42MGBA,6.318086
436,Cediranib,42MGBA,0.297605
437,Cisplatin,42MGBA,1.947185
438,Crizotinib,42MGBA,2.514039
439,Cyclophosphamide,42MGBA,5.146743
440,Cytarabine,42MGBA,1.02911
441,Dabrafenib,42MGBA,4.551239
442,Dacarbazine,42MGBA,5.704826
443,Dactolisib,42MGBA,-3.284562
444,Dihydrorotenone,42MGBA,1.692589
445,Dinaciclib,42MGBA,-3.425905
446,Docetaxel,42MGBA,-4.197747
447,Doramapimod,42MGBA,4.736638
448,EHT-1864,42MGBA,4.456416
449,EPZ5676,42MGBA,5.12209
450,Elephantin,42MGBA,3.502209
451,Entinostat,42MGBA,2.25313
452,Entospletinib,42MGBA,2.530688
453,Epirubicin,42MGBA,-2.502029
454,Fludarabine,42MGBA,5.019483
455,Fulvestrant,42MGBA,4.044374
456,GDC0810,42MGBA,4.769617
457,GNE-317,42MGBA,-0.717033
458,GSK-LSD1,42MGBA,1.795945
459,GSK1904529A,42MGBA,4.35379
460,GSK2578215A,42MGBA,5.223372
461,GSK2606414,42MGBA,2.505355
462,GSK2801,42MGBA,3.688976
463,GSK2830371,42MGBA,5.418216
464,GSK343,42MGBA,2.898053
465,GSK591,42MGBA,4.289157
466,Gallibiscoquinazole,42MGBA,2.19667
467,Gefitinib,42MGBA,3.859928
468,Gemcitabine,42MGBA,-3.505899
469,I-BET-762,42MGBA,3.274633
470,I-BRD9,42MGBA,3.995978
471,ICL-SIRT078,42MGBA,3.084544
472,IWP-2,42MGBA,2.466811
473,Ibrutinib,42MGBA,4.086713
474,Ipatasertib,42MGBA,1.910873
475,Irinotecan,42MGBA,1.758628
476,JNK Inhibitor VIII,42MGBA,5.332763
477,JQ1,42MGBA,2.225217
478,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
479,KU-55933,42MGBA,4.752155
480,L-Oxonoreleagnine,42MGBA,3.857442
481,LCL161,42MGBA,5.182218
482,LJI308,42MGBA,5.366567
483,LMP744,42MGBA,-2.088609
484,LY2109761,42MGBA,4.269563
485,Lapatinib,42MGBA,2.862019
486,Leflunomide,42MGBA,5.820363
487,Lenalidomide,42MGBA,4.587284
488,Lestaurtinib,42MGBA,-1.121262
489,Linsitinib,42MGBA,4.797675
490,Luminespib,42MGBA,-2.763309
491,MG-132,42MGBA,-1.203532
492,MIM1,42MGBA,1.841237
493,MIRA-1,42MGBA,5.027174
494,MK-1775,42MGBA,2.263411
495,MK-2206,42MGBA,1.484758
496,MK-8776,42MGBA,2.363113
497,ML323,42MGBA,4.757732
498,MN-64,42MGBA,5.274987
499,Mirin,42MGBA,3.979042
500,Mitoxantrone,42MGBA,1.648676
501,Motesanib,42MGBA,2.710227
502,Mycophenolic acid,42MGBA,1.645319
503,N-acetyl cysteine,42MGBA,10.562669
504,NU7441,42MGBA,1.683504
505,NVP-ADW742,42MGBA,1.882459
506,Navitoclax,42MGBA,3.039967
507,Nelarabine,42MGBA,6.008658
508,Nilotinib,42MGBA,1.981261
509,Niraparib,42MGBA,2.141029
510,Nutlin-3a (-),42MGBA,5.526467
511,OF-1,42MGBA,5.277071
512,OSI-027,42MGBA,3.473819
513,OTX015,42MGBA,2.326419
514,Obatoclax Mesylate,42MGBA,-0.244292
515,Olaparib,42MGBA,3.854428
516,Osimertinib,42MGBA,1.476367
517,Oxaliplatin,42MGBA,4.042886
518,P22077,42MGBA,3.965393
519,PCI-34051,42MGBA,4.859893
520,PD0325901,42MGBA,2.747106
521,PD173074,42MGBA,2.618633
522,PFI-1,42MGBA,3.184244
523,PFI3,42MGBA,5.451716
524,PLX-4720,42MGBA,4.576039
525,POMHEX,42MGBA,2.411405
526,PRIMA-1MET,42MGBA,5.835448
527,PRT062607,42MGBA,2.29599
528,Paclitaxel,42MGBA,-3.4191
529,Palbociclib,42MGBA,4.653438
530,Pevonedistat,42MGBA,-0.107953
531,Picolinici-acid,42MGBA,4.344206
532,Pictilisib,42MGBA,0.274934
533,Podophyllotoxin bromide,42MGBA,-0.760715
534,Pyridostatin,42MGBA,3.324895
535,RO-3306,42MGBA,2.963352
536,RVX-208,42MGBA,4.161641
537,Rapamycin,42MGBA,-3.671158
538,Refametinib,42MGBA,3.592946
539,Remodelin,42MGBA,5.373179
540,Ribociclib,42MGBA,3.326225
541,Romidepsin,42MGBA,-6.415517
542,Rucaparib,42MGBA,4.402465
543,Ruxolitinib,42MGBA,3.988743
544,SB216763,42MGBA,3.473748
545,SCH772984,42MGBA,2.977984
546,SGC0946,42MGBA,0.559561
547,SN-38,42MGBA,-4.737156
548,Sabutoclax,42MGBA,-0.064641
549,Sapitinib,42MGBA,4.217907
550,Savolitinib,42MGBA,1.897844
551,Schweinfurthin A,42MGBA,1.587523
552,Selumetinib,42MGBA,4.4914
553,Sepantronium bromide,42MGBA,-5.091972
554,Serdemetan,42MGBA,3.436663
555,Sinularin,42MGBA,2.356127
556,Sorafenib,42MGBA,1.815
557,Staurosporine,42MGBA,-6.169164
558,Talazoparib,42MGBA,1.730879
559,Tamoxifen,42MGBA,3.777206
560,Tanespimycin,42MGBA,-1.562517
561,Taselisib,42MGBA,0.862667
562,Temozolomide,42MGBA,5.558648
563,Temsirolimus,42MGBA,-0.074308
564,Teniposide,42MGBA,0.463593
565,Topotecan,42MGBA,-0.594814
566,Trametinib,42MGBA,1.621553
567,UMI-77,42MGBA,2.95839
568,UNC0379,42MGBA,2.159285
569,UNC0638,42MGBA,1.498297
570,Ulixertinib,42MGBA,3.144438
571,Uprosertib,42MGBA,1.682161
572,VE-822,42MGBA,4.368484
573,VE821,42MGBA,4.139067
574,Veliparib,42MGBA,5.494452
575,Venetoclax,42MGBA,3.420714
576,Vinblastine,42MGBA,-4.784344
577,Vincristine,42MGBA,-2.142335
578,Vinorelbine,42MGBA,-3.92769
579,Vismodegib,42MGBA,4.630255
580,Vorinostat,42MGBA,1.798856
581,WEHI-539,42MGBA,4.416343
582,WIKI4,42MGBA,3.680767
583,WZ4003,42MGBA,3.841572
584,Wee1 Inhibitor,42MGBA,2.954539
585,Wnt-C59,42MGBA,4.566166
586,XAV939,42MGBA,3.908785
587,YK-4-279,42MGBA,1.718554
588,ZM447439,42MGBA,1.733829
589,Zoledronate,42MGBA,3.555198
590,alpha-lipoic acid,42MGBA,7.968063
591,glutathione,42MGBA,9.650432
592,5-Fluorouracil,5637,3.119772
593,ABT737,5637,2.575344
594,AGI-5198,5637,4.444254
595,AGI-6780,5637,4.580505
596,AGK2,5637,3.388545
597,AT13148,5637,5.322276
598,AZ6102,5637,2.26455
599,AZ960,5637,2.096996
600,AZD1208,5637,5.69433
601,AZD1332,5637,2.730895
602,AZD2014,5637,1.708351
603,AZD4547,5637,2.584857
604,AZD5153,5637,2.466127
605,AZD5363,5637,3.490349
606,AZD5438,5637,3.177289
607,AZD5582,5637,2.294117
608,AZD5991,5637,5.820345
609,AZD6738,5637,2.027117
610,AZD7762,5637,0.383378
611,AZD8055,5637,0.406151
612,AZD8186,5637,3.703313
613,Acetalax,5637,6.566649
614,Afatinib,5637,-0.074435
615,Afuresertib,5637,4.149154
616,Alisertib,5637,0.00492
617,Alpelisib,5637,3.466124
618,Avagacestat,5637,5.709539
619,Axitinib,5637,2.41971
620,BI-2536,5637,-2.853553
621,BIBR-1532,5637,4.936744
622,BMS-345541,5637,4.431866
623,BMS-536924,5637,1.760168
624,BMS-754807,5637,1.665762
625,Bleomycin,5637,0.764463
626,Bleomycin (50 uM),5637,0.851102
627,Bortezomib,5637,-5.057753
628,Bosutinib,5637,1.613296
629,Bromosporine,5637,3.277524
630,Buparlisib,5637,0.399348
631,CCT007093,5637,5.362502
632,CPI-637,5637,4.836286
633,CZC24832,5637,5.144301
634,Camptothecin,5637,-2.631817
635,Carmustine,5637,5.650336
636,Cediranib,5637,2.673825
637,Cisplatin,5637,1.967072
638,Crizotinib,5637,2.786628
639,Cyclophosphamide,5637,5.260269
640,Cytarabine,5637,2.336405
641,Dabrafenib,5637,4.675027
642,Dacarbazine,5637,4.543159
643,Dactinomycin,5637,-4.321517
644,Dactolisib,5637,-1.311019
645,Dasatinib,5637,-1.829021
646,Dihydrorotenone,5637,0.10147
647,Dinaciclib,5637,-1.895834
648,Docetaxel,5637,-5.552507
649,Doramapimod,5637,5.200058
650,EHT-1864,5637,3.915698
651,EPZ5676,5637,6.087377
652,Elephantin,5637,4.090364
653,Entinostat,5637,0.983006
654,Epirubicin,5637,-1.439446
655,Erlotinib,5637,0.727383
656,Fulvestrant,5637,3.408911
657,GDC0810,5637,4.292892
658,GNE-317,5637,0.668317
659,GSK-LSD1,5637,2.842746
660,GSK1904529A,5637,5.506965
661,GSK2578215A,5637,5.274009
662,GSK2606414,5637,3.110327
663,GSK2801,5637,5.395494
664,GSK2830371,5637,5.823758
665,GSK343,5637,4.049857
666,GSK591,5637,2.974086
667,GW441756,5637,2.811992
668,Gallibiscoquinazole,5637,1.939629
669,Gefitinib,5637,1.75332
670,Gemcitabine,5637,-1.727881
671,I-BET-762,5637,4.122461
672,I-BRD9,5637,5.616224
673,ICL-SIRT078,5637,5.272153
674,IWP-2,5637,3.322088
675,Ibrutinib,5637,3.888823
676,Ipatasertib,5637,4.903796
677,Irinotecan,5637,2.161042
678,JNK Inhibitor VIII,5637,5.739344
679,JQ1,5637,1.754692
680,KRAS (G12C) Inhibitor-12,5637,3.604831
681,KU-55933,5637,4.69976
682,L-Oxonoreleagnine,5637,3.724792
683,LCL161,5637,5.148428
684,LGK974,5637,3.966326
685,LJI308,5637,5.417477
686,LMP744,5637,0.059423
687,LY2109761,5637,5.814686
688,Lapatinib,5637,1.960664
689,Leflunomide,5637,4.441121
690,Lestaurtinib,5637,-0.716298
691,Linsitinib,5637,4.1813
692,Luminespib,5637,-2.199417
693,MG-132,5637,-1.414558
694,MIM1,5637,3.825302
695,MIRA-1,5637,6.065379
696,MK-1775,5637,-0.402769
697,MK-2206,5637,4.185405
698,MK-8776,5637,3.670074
699,ML323,5637,5.438441
700,MN-64,5637,5.705697
701,Methotrexate,5637,-3.723944
702,Mirin,5637,5.00453
703,Mitoxantrone,5637,1.126619
704,Mycophenolic acid,5637,0.924286
705,N-acetyl cysteine,5637,9.302236
706,NU7441,5637,2.714112
707,NVP-ADW742,5637,3.115142
708,Navitoclax,5637,2.542011
709,Nelarabine,5637,6.095601
710,Nilotinib,5637,4.35631
711,Niraparib,5637,4.323888
712,Nutlin-3a (-),5637,5.086789
713,OF-1,5637,4.316373
714,Obatoclax Mesylate,5637,0.090634
715,Osimertinib,5637,0.456103
716,P22077,5637,4.096179
717,PCI-34051,5637,5.811113
718,PD0325901,5637,1.278678
719,PD173074,5637,4.349249
720,PFI-1,5637,3.698494
721,PFI3,5637,5.598129
722,PLX-4720,5637,4.083145
723,POMHEX,5637,2.329785
724,PRIMA-1MET,5637,3.935467
725,PRT062607,5637,3.38283
726,Paclitaxel,5637,-4.413742
727,Palbociclib,5637,4.24777
728,Pevonedistat,5637,0.215762
729,Picolinici-acid,5637,4.481905
730,Pictilisib,5637,1.436848
731,Podophyllotoxin bromide,5637,-1.047518
732,Pyridostatin,5637,2.593502
733,RO-3306,5637,2.896605
734,RVX-208,5637,5.461083
735,Refametinib,5637,2.078167
736,Remodelin,5637,4.403773
737,Ribociclib,5637,4.347599
738,Romidepsin,5637,-5.559258
739,Rucaparib,5637,3.438974
740,Ruxolitinib,5637,5.718623
741,SB216763,5637,4.869955
742,SB590885,5637,3.350051
743,SCH772984,5637,2.180232
744,SGC-CBP30,5637,4.338736
745,SGC0946,5637,2.060922
