,drug,cell_line,IC50
54,Dasatinib,22RV1,4.203067
55,Dihydrorotenone,22RV1,1.840438
56,Dinaciclib,22RV1,-2.715792
57,Docetaxel,22RV1,-2.839407
58,Doramapimod,22RV1,6.475129
59,EHT-1864,22RV1,4.235458
60,EPZ5676,22RV1,6.343132
61,Elephantin,22RV1,3.359992
62,Entinostat,22RV1,1.987387
63,Entospletinib,22RV1,5.335641
64,Epirubicin,22RV1,-1.427706
65,Erlotinib,22RV1,4.439637
66,Fludarabine,22RV1,6.364086
67,Foretinib,22RV1,2.452178
68,Fulvestrant,22RV1,4.580928
69,GDC0810,22RV1,6.444654
70,GSK-LSD1,22RV1,3.011643
71,GSK1904529A,22RV1,4.40755
72,GSK2110183B,22RV1,2.124287
73,GSK2578215A,22RV1,6.124603
74,GSK2606414,22RV1,3.576363
75,GSK2801,22RV1,6.109209
76,GSK2830371,22RV1,6.076753
77,GSK343,22RV1,4.442465
78,GW441756,22RV1,4.731265
79,Gallibiscoquinazole,22RV1,3.323243
80,Gefitinib,22RV1,4.315802
81,Gemcitabine,22RV1,-2.883793
82,I-BET-762,22RV1,2.28072
83,I-BRD9,22RV1,5.643544
84,ICL-SIRT078,22RV1,5.018785
85,IWP-2,22RV1,4.036203
86,Ibrutinib,22RV1,5.403357
87,Ipatasertib,22RV1,3.593688
88,Irinotecan,22RV1,2.222536
89,JNK Inhibitor VIII,22RV1,6.414185
90,JQ1,22RV1,2.439388
91,KRAS (G12C) Inhibitor-12,22RV1,2.835576
92,KU-55933,22RV1,6.475988
93,L-Oxonoreleagnine,22RV1,4.440545
94,LCL161,22RV1,5.787252
95,LGK974,22RV1,5.040647
96,LJI308,22RV1,5.298182
97,LMP744,22RV1,-1.957433
98,LY2109761,22RV1,5.936712
99,Lapatinib,22RV1,3.516958
100,Leflunomide,22RV1,5.715007
101,Lenalidomide,22RV1,6.214894
102,Lestaurtinib,22RV1,0.779534
103,Linsitinib,22RV1,3.596753
104,MG-132,22RV1,-1.597174
105,MIM1,22RV1,4.773134
106,MIRA-1,22RV1,6.109497
107,MK-1775,22RV1,2.454693
108,MK-2206,22RV1,1.451813
109,MK-8776,22RV1,3.939079
110,ML323,22RV1,4.858924
111,MN-64,22RV1,6.20477
112,Methotrexate,22RV1,0.448684
113,Mirin,22RV1,4.834877
114,Mitoxantrone,22RV1,-0.18664
115,Motesanib,22RV1,6.475988
116,Mycophenolic acid,22RV1,2.501541
117,N-acetyl cysteine,22RV1,9.416855
118,NVP-ADW742,22RV1,2.59346
119,Nelarabine,22RV1,6.720936
120,Nilotinib,22RV1,4.238712
121,Niraparib,22RV1,3.559028
122,Nutlin-3a (-),22RV1,2.716152
123,OF-1,22RV1,4.981523
124,OSI-027,22RV1,1.119958
125,OTX015,22RV1,3.040589
126,Obatoclax Mesylate,22RV1,0.980832
127,Olaparib,22RV1,4.811496
128,Oxaliplatin,22RV1,3.173693
129,P22077,22RV1,6.470562
130,PCI-34051,22RV1,5.772326
131,PD0325901,22RV1,1.264776
132,PD173074,22RV1,3.830967
133,PFI3,22RV1,6.101116
134,PLX-4720,22RV1,5.504357
135,POMHEX,22RV1,2.156797
136,PRIMA-1MET,22RV1,3.351648
137,PRT062607,22RV1,1.879975
138,Paclitaxel,22RV1,-2.240796
139,Palbociclib,22RV1,2.253138
140,Pevonedistat,22RV1,1.682196
141,Picolinici-acid,22RV1,6.430491
142,Pictilisib,22RV1,0.523985
143,Podophyllotoxin bromide,22RV1,-0.355127
144,Pyridostatin,22RV1,3.071326
145,RO-3306,22RV1,3.511002
146,RVX-208,22RV1,4.562817
147,Rapamycin,22RV1,-4.382138
148,Rucaparib,22RV1,4.095206
149,SB216763,22RV1,5.831497
150,SB590885,22RV1,5.722726
151,SCH772984,22RV1,3.056805
152,SGC-CBP30,22RV1,4.973866
153,SGC0946,22RV1,3.799297
154,SN-38,22RV1,-4.972312
155,Sabutoclax,22RV1,-1.004245
156,Sapitinib,22RV1,5.764129
157,Savolitinib,22RV1,3.621982
158,Schweinfurthin A,22RV1,1.454677
159,Selumetinib,22RV1,3.754136
160,Sepantronium bromide,22RV1,-3.030734
161,Serdemetan,22RV1,3.056134
162,Sinularin,22RV1,4.319845
163,Sorafenib,22RV1,3.52718
164,Staurosporine,22RV1,-2.50979
165,TW 37,22RV1,0.804539
166,Talazoparib,22RV1,2.51956
167,Tamoxifen,22RV1,3.733367
168,Tanespimycin,22RV1,2.390068
169,Taselisib,22RV1,0.963836
170,Telomerase Inhibitor IX,22RV1,0.5335
171,Temsirolimus,22RV1,-0.974396
172,Teniposide,22RV1,0.35478
173,UMI-77,22RV1,2.127041
174,UNC0379,22RV1,1.779301
175,UNC0638,22RV1,4.060162
176,Ulixertinib,22RV1,3.031144
177,Uprosertib,22RV1,1.201932
178,VE-822,22RV1,4.436175
179,VE821,22RV1,6.013336
180,VX-11e,22RV1,3.738037
181,Veliparib,22RV1,6.060621
182,Venetoclax,22RV1,4.398981
183,Vinblastine,22RV1,-4.384381
184,Vincristine,22RV1,-2.006153
185,Vinorelbine,22RV1,-3.401996
186,Vismodegib,22RV1,5.391738
187,Vorinostat,22RV1,0.913749
188,WEHI-539,22RV1,5.052249
189,WZ4003,22RV1,4.30083
190,Wee1 Inhibitor,22RV1,2.788358
191,Wnt-C59,22RV1,4.158391
192,XAV939,22RV1,5.022698
193,YK-4-279,22RV1,2.770574
194,ZM447439,22RV1,5.667987
195,Zoledronate,22RV1,4.115569
196,alpha-lipoic acid,22RV1,7.94115
197,glutathione,22RV1,10.422474
198,5-Fluorouracil,2313287,1.80734
199,5-azacytidine,2313287,2.032212
200,A-366,2313287,3.967544
201,ABT737,2313287,2.960491
202,AGI-5198,2313287,5.008851
203,AGI-6780,2313287,5.095646
204,AGK2,2313287,4.032236
205,AMG-319,2313287,4.475098
206,AT13148,2313287,1.363643
207,AZ6102,2313287,1.983756
208,AZ960,2313287,1.506737
209,AZD1208,2313287,4.68345
210,AZD1332,2313287,1.934366
211,AZD2014,2313287,-0.379516
212,AZD4547,2313287,1.273797
213,AZD5153,2313287,0.629696
214,AZD5363,2313287,0.994665
215,AZD5438,2313287,1.445273
216,AZD5582,2313287,0.908576
217,AZD5991,2313287,2.958949
218,AZD6738,2313287,1.483559
219,AZD7762,2313287,0.289922
220,AZD8055,2313287,0.264418
221,AZD8186,2313287,0.495401
222,Acetalax,2313287,1.242253
223,Afatinib,2313287,1.160219
224,Afuresertib,2313287,0.889532
225,Alisertib,2313287,4.399427
226,Avagacestat,2313287,5.449439
227,Axitinib,2313287,4.202567
228,BI-2536,2313287,-2.982427
229,BIBR-1532,2313287,3.391151
230,BMS-345541,2313287,1.656376
231,BMS-536924,2313287,2.215589
232,BMS-754807,2313287,5.156278
233,Bleomycin,2313287,1.457645
234,Bleomycin (50 uM),2313287,2.323286
235,Bortezomib,2313287,-5.380804
236,Bosutinib,2313287,3.661781
237,Bromosporine,2313287,2.611873
238,Buparlisib,2313287,-0.051021
239,CCT007093,2313287,5.482005
240,CPI-637,2313287,5.462926
241,CZC24832,2313287,4.370623
242,Camptothecin,2313287,-2.756992
243,Carmustine,2313287,6.075636
244,Cediranib,2313287,1.636159
245,Crizotinib,2313287,4.191522
246,Cyclophosphamide,2313287,4.4969
247,Cytarabine,2313287,0.064147
248,Dabrafenib,2313287,5.447447
249,Dacarbazine,2313287,4.982337
250,Dactinomycin,2313287,-4.584971
251,Dactolisib,2313287,-2.652253
252,Dasatinib,2313287,1.797167
253,Dihydrorotenone,2313287,0.68211
254,Dinaciclib,2313287,-3.018051
255,Docetaxel,2313287,-4.809455
256,Doramapimod,2313287,4.058076
257,EHT-1864,2313287,3.728607
258,EPZ004777,2313287,5.516564
259,EPZ5676,2313287,5.67488
260,Elephantin,2313287,3.92072
261,Entinostat,2313287,2.205643
262,Entospletinib,2313287,3.930231
263,Epirubicin,2313287,-1.983839
264,Erlotinib,2313287,1.939712
265,Fludarabine,2313287,3.431512
266,Fulvestrant,2313287,3.554671
267,GDC0810,2313287,4.527326
268,GNE-317,2313287,-0.836541
269,GSK-LSD1,2313287,2.965709
270,GSK1904529A,2313287,3.312799
271,GSK2110183B,2313287,1.317244
272,GSK2578215A,2313287,5.077134
273,GSK2606414,2313287,3.058416
274,GSK2801,2313287,5.289963
275,GSK2830371,2313287,5.059934
276,GSK343,2313287,2.946924
277,GW441756,2313287,3.216714
278,Gallibiscoquinazole,2313287,2.094836
279,Gefitinib,2313287,1.812306
280,Gemcitabine,2313287,-2.099618
281,I-BET-762,2313287,3.634758
282,I-BRD9,2313287,3.415534
283,ICL-SIRT078,2313287,3.899758
284,IWP-2,2313287,3.052355
285,Ibrutinib,2313287,5.160096
286,Ipatasertib,2313287,1.733251
287,Irinotecan,2313287,1.902587
288,JNK Inhibitor VIII,2313287,3.922216
289,JQ1,2313287,4.865214
290,KRAS (G12C) Inhibitor-12,2313287,4.164429
291,L-Oxonoreleagnine,2313287,4.001974
292,LCL161,2313287,5.404232
293,LGK974,2313287,4.003138
294,LJI308,2313287,4.93024
295,LMP744,2313287,-1.361712
296,LY2109761,2313287,5.450591
297,Lapatinib,2313287,4.26973
298,Leflunomide,2313287,4.743808
299,Lenalidomide,2313287,5.582124
300,Lestaurtinib,2313287,1.372905
301,Linsitinib,2313287,4.284938
302,Luminespib,2313287,-1.859361
303,MG-132,2313287,-1.292265
304,MIM1,2313287,4.327698
305,MIRA-1,2313287,5.158627
306,MK-1775,2313287,-0.256284
307,MK-2206,2313287,1.135598
308,MK-8776,2313287,1.554945
309,ML323,2313287,3.916913
310,MN-64,2313287,5.023536
311,Methotrexate,2313287,-1.32198
312,Mirin,2313287,3.197273
313,Mitoxantrone,2313287,0.125025
314,Motesanib,2313287,4.996549
315,Mycophenolic acid,2313287,0.077616
316,N-acetyl cysteine,2313287,10.82495
317,NU7441,2313287,2.470384
318,Navitoclax,2313287,1.58544
319,Nelarabine,2313287,5.887139
320,Nilotinib,2313287,3.733159
321,Niraparib,2313287,3.725851
322,OF-1,2313287,4.324027
323,OTX015,2313287,2.180041
324,Obatoclax Mesylate,2313287,0.369399
325,Olaparib,2313287,4.566102
326,Osimertinib,2313287,1.630155
327,P22077,2313287,4.907228
328,PCI-34051,2313287,4.640009
329,PD0325901,2313287,3.445035
330,PD173074,2313287,4.429554
331,PFI-1,2313287,4.768688
332,PLX-4720,2313287,4.398104
333,POMHEX,2313287,0.971656
334,PRIMA-1MET,2313287,4.652616
335,PRT062607,2313287,3.089265
336,Palbociclib,2313287,3.650016
337,Picolinici-acid,2313287,5.230739
338,Pictilisib,2313287,-0.396882
339,Podophyllotoxin bromide,2313287,-1.36968
340,Pyridostatin,2313287,2.543121
341,RO-3306,2313287,4.230573
342,RVX-208,2313287,4.242455
343,Rapamycin,2313287,-3.486065
344,Refametinib,2313287,3.538659
345,Remodelin,2313287,3.825581
346,Romidepsin,2313287,-6.017003
347,Rucaparib,2313287,4.886243
348,Ruxolitinib,2313287,5.336832
349,SB216763,2313287,4.449548
350,SCH772984,2313287,1.492693
351,SGC-CBP30,2313287,3.396226
352,SN-38,2313287,-4.132899
353,Sabutoclax,2313287,-0.749419
354,Sapitinib,2313287,3.479025
355,Savolitinib,2313287,3.04877
356,Schweinfurthin A,2313287,3.26609
357,Selumetinib,2313287,4.356984
358,Sepantronium bromide,2313287,-2.742315
359,Serdemetan,2313287,4.431206
360,Sinularin,2313287,4.323651
361,Sorafenib,2313287,2.381499
362,Staurosporine,2313287,-2.691654
363,Talazoparib,2313287,2.400849
364,Tamoxifen,2313287,2.981867
365,Tanespimycin,2313287,-0.110948
366,Taselisib,2313287,0.374033
367,Telomerase Inhibitor IX,2313287,0.646066
368,Temozolomide,2313287,6.038605
369,Temsirolimus,2313287,3.279539
370,Topotecan,2313287,-0.277198
371,Trametinib,2313287,-0.04015
372,UMI-77,2313287,5.191789
373,UNC0379,2313287,3.844909
374,UNC0638,2313287,3.929582
375,Ulixertinib,2313287,2.42168
376,Uprosertib,2313287,0.206492
377,VE-822,2313287,3.920743
378,VX-11e,2313287,1.709132
379,Veliparib,2313287,5.242125
380,Venetoclax,2313287,2.43075
381,Vinblastine,2313287,-4.849422
382,Vincristine,2313287,-3.352305
383,Vismodegib,2313287,4.599548
384,Vorinostat,2313287,0.841386
385,WIKI4,2313287,3.742506
386,WZ4003,2313287,3.335395
387,Wee1 Inhibitor,2313287,1.73779
388,Wnt-C59,2313287,5.18045
389,XAV939,2313287,4.113064
390,YK-4-279,2313287,1.858958
391,ZM447439,2313287,4.268715
392,Zoledronate,2313287,3.495034
393,alpha-lipoic acid,2313287,8.049302
394,glutathione,2313287,9.724013
395,5-Fluorouracil,42MGBA,3.463535
396,5-azacytidine,42MGBA,4.006919
397,A-366,42MGBA,5.095889
398,ABT737,42MGBA,3.019768
399,AGI-5198,42MGBA,4.67581
400,AGI-6780,42MGBA,4.800848
401,AZ6102,42MGBA,2.46583
402,AZ960,42MGBA,1.068616
403,AZD1208,42MGBA,5.149077
404,AZD1332,42MGBA,2.001949
405,AZD2014,42MGBA,0.590397
406,AZD3759,42MGBA,2.929658
407,AZD4547,42MGBA,0.940075
408,AZD5153,42MGBA,0.809973
409,AZD5363,42MGBA,1.402678
410,AZD5438,42MGBA,1.92523
411,AZD5582,42MGBA,1.597808
412,AZD5991,42MGBA,5.380108
413,AZD6738,42MGBA,1.563113
414,AZD7762,42MGBA,-1.035344
415,AZD8055,42MGBA,-1.172429
416,AZD8186,42MGBA,1.911277
417,Acetalax,42MGBA,6.005236
418,Afatinib,42MGBA,1.51765
419,Afuresertib,42MGBA,0.559865
420,Alisertib,42MGBA,1.831971
421,Alpelisib,42MGBA,2.978787
422,Avagacestat,42MGBA,5.04635
423,Axitinib,42MGBA,1.550759
424,BI-2536,42MGBA,-0.33469
425,BIBR-1532,42MGBA,5.360674
426,BMS-345541,42MGBA,2.199552
427,BMS-536924,42MGBA,1.657473
428,BMS-754807,42MGBA,2.028047
429,Bleomycin,42MGBA,1.163228
430,Bleomycin (50 uM),42MGBA,0.317024
431,Bortezomib,42MGBA,-4.659351
432,Bosutinib,42MGBA,2.475355
433,Bromosporine,42MGBA,1.248978
434,Buparlisib,42MGBA,0.506238
435,CCT007093,42MGBA,5.494452
436,CPI-637,42MGBA,4.696925
437,CZC24832,42MGBA,4.793608
438,Carmustine,42MGBA,6.318086
439,Cediranib,42MGBA,0.297605
440,Cisplatin,42MGBA,1.947185
441,Cytarabine,42MGBA,1.02911
442,Dacarbazine,42MGBA,5.704826
443,Dactinomycin,42MGBA,-4.240733
444,Dactolisib,42MGBA,-3.284562
445,Dasatinib,42MGBA,-2.233603
446,Dihydrorotenone,42MGBA,1.692589
447,Dinaciclib,42MGBA,-3.425905
448,Docetaxel,42MGBA,-4.197747
449,EHT-1864,42MGBA,4.456416
450,EPZ004777,42MGBA,5.348384
451,EPZ5676,42MGBA,5.12209
452,Elephantin,42MGBA,3.502209
453,Entinostat,42MGBA,2.25313
454,Entospletinib,42MGBA,2.530688
455,Epirubicin,42MGBA,-2.502029
456,Erlotinib,42MGBA,3.757966
457,Foretinib,42MGBA,-0.983323
458,GDC0810,42MGBA,4.769617
459,GNE-317,42MGBA,-0.717033
460,GSK-LSD1,42MGBA,1.795945
461,GSK1904529A,42MGBA,4.35379
462,GSK2110183B,42MGBA,1.291286
463,GSK2578215A,42MGBA,5.223372
464,GSK2606414,42MGBA,2.505355
465,GSK2801,42MGBA,3.688976
466,GSK2830371,42MGBA,5.418216
467,GSK591,42MGBA,4.289157
468,GW441756,42MGBA,2.309665
469,Gefitinib,42MGBA,3.859928
470,Gemcitabine,42MGBA,-3.505899
471,I-BET-762,42MGBA,3.274633
472,I-BRD9,42MGBA,3.995978
473,ICL-SIRT078,42MGBA,3.084544
474,IWP-2,42MGBA,2.466811
475,Ibrutinib,42MGBA,4.086713
476,Ipatasertib,42MGBA,1.910873
477,Irinotecan,42MGBA,1.758628
478,JNK Inhibitor VIII,42MGBA,5.332763
479,JQ1,42MGBA,2.225217
480,KRAS (G12C) Inhibitor-12,42MGBA,3.837258
481,KU-55933,42MGBA,4.752155
482,L-Oxonoreleagnine,42MGBA,3.857442
483,LCL161,42MGBA,5.182218
484,LGK974,42MGBA,3.552349
485,LJI308,42MGBA,5.366567
486,LMP744,42MGBA,-2.088609
487,LY2109761,42MGBA,4.269563
488,Lapatinib,42MGBA,2.862019
489,Leflunomide,42MGBA,5.820363
490,Lenalidomide,42MGBA,4.587284
491,Lestaurtinib,42MGBA,-1.121262
492,Linsitinib,42MGBA,4.797675
493,Luminespib,42MGBA,-2.763309
494,MG-132,42MGBA,-1.203532
495,MIM1,42MGBA,1.841237
496,MIRA-1,42MGBA,5.027174
497,MK-2206,42MGBA,1.484758
498,MK-8776,42MGBA,2.363113
499,ML323,42MGBA,4.757732
500,MN-64,42MGBA,5.274987
501,Methotrexate,42MGBA,-3.964563
502,Mirin,42MGBA,3.979042
503,Mitoxantrone,42MGBA,1.648676
504,Motesanib,42MGBA,2.710227
505,Mycophenolic acid,42MGBA,1.645319
506,N-acetyl cysteine,42MGBA,10.562669
507,NU7441,42MGBA,1.683504
508,NVP-ADW742,42MGBA,1.882459
509,Navitoclax,42MGBA,3.039967
510,Nilotinib,42MGBA,1.981261
511,Niraparib,42MGBA,2.141029
512,Nutlin-3a (-),42MGBA,5.526467
513,OF-1,42MGBA,5.277071
514,OSI-027,42MGBA,3.473819
515,OTX015,42MGBA,2.326419
516,Obatoclax Mesylate,42MGBA,-0.244292
517,Olaparib,42MGBA,3.854428
518,Osimertinib,42MGBA,1.476367
519,Oxaliplatin,42MGBA,4.042886
520,P22077,42MGBA,3.965393
521,PD0325901,42MGBA,2.747106
522,PD173074,42MGBA,2.618633
523,PFI-1,42MGBA,3.184244
524,PFI3,42MGBA,5.451716
525,PLX-4720,42MGBA,4.576039
526,POMHEX,42MGBA,2.411405
527,PRT062607,42MGBA,2.29599
528,Paclitaxel,42MGBA,-3.4191
529,Palbociclib,42MGBA,4.653438
530,Pevonedistat,42MGBA,-0.107953
531,Picolinici-acid,42MGBA,4.344206
532,Pictilisib,42MGBA,0.274934
533,Podophyllotoxin bromide,42MGBA,-0.760715
534,Pyridostatin,42MGBA,3.324895
535,RO-3306,42MGBA,2.963352
536,Rapamycin,42MGBA,-3.671158
537,Refametinib,42MGBA,3.592946
538,Remodelin,42MGBA,5.373179
539,Romidepsin,42MGBA,-6.415517
540,Rucaparib,42MGBA,4.402465
541,Ruxolitinib,42MGBA,3.988743
542,SB216763,42MGBA,3.473748
543,SB590885,42MGBA,2.917534
544,SCH772984,42MGBA,2.977984
545,SGC-CBP30,42MGBA,3.362517
546,SGC0946,42MGBA,0.559561
547,SN-38,42MGBA,-4.737156
548,Sabutoclax,42MGBA,-0.064641
549,Sapitinib,42MGBA,4.217907
550,Savolitinib,42MGBA,1.897844
551,Schweinfurthin A,42MGBA,1.587523
552,Selumetinib,42MGBA,4.4914
553,Sepantronium bromide,42MGBA,-5.091972
554,Serdemetan,42MGBA,3.436663
555,Sinularin,42MGBA,2.356127
556,Talazoparib,42MGBA,1.730879
557,Tamoxifen,42MGBA,3.777206
558,Tanespimycin,42MGBA,-1.562517
559,Taselisib,42MGBA,0.862667
560,Telomerase Inhibitor IX,42MGBA,0.078527
561,Temozolomide,42MGBA,5.558648
562,Temsirolimus,42MGBA,-0.074308
563,Teniposide,42MGBA,0.463593
564,Topotecan,42MGBA,-0.594814
565,Trametinib,42MGBA,1.621553
566,UMI-77,42MGBA,2.95839
567,UNC0379,42MGBA,2.159285
568,UNC0638,42MGBA,1.498297
569,Ulixertinib,42MGBA,3.144438
570,Uprosertib,42MGBA,1.682161
571,VE-822,42MGBA,4.368484
572,VE821,42MGBA,4.139067
573,VX-11e,42MGBA,2.888991
574,Veliparib,42MGBA,5.494452
575,Venetoclax,42MGBA,3.420714
576,Vinblastine,42MGBA,-4.784344
577,Vincristine,42MGBA,-2.142335
578,Vinorelbine,42MGBA,-3.92769
579,Vismodegib,42MGBA,4.630255
580,Vorinostat,42MGBA,1.798856
581,WEHI-539,42MGBA,4.416343
582,WIKI4,42MGBA,3.680767
583,WZ4003,42MGBA,3.841572
584,Wee1 Inhibitor,42MGBA,2.954539
585,Wnt-C59,42MGBA,4.566166
586,XAV939,42MGBA,3.908785
587,YK-4-279,42MGBA,1.718554
588,ZM447439,42MGBA,1.733829
589,Zoledronate,42MGBA,3.555198
590,alpha-lipoic acid,42MGBA,7.968063
591,glutathione,42MGBA,9.650432
592,5-Fluorouracil,5637,3.119772
593,5-azacytidine,5637,3.782612
594,A-366,5637,4.839871
595,ABT737,5637,2.575344
596,AGI-5198,5637,4.444254
597,AGI-6780,5637,4.580505
598,AGK2,5637,3.388545
599,AMG-319,5637,4.83608
600,AT13148,5637,5.322276
601,AZ6102,5637,2.26455
602,AZD1208,5637,5.69433
603,AZD1332,5637,2.730895
604,AZD2014,5637,1.708351
605,AZD3759,5637,1.011487
606,AZD5153,5637,2.466127
607,AZD5363,5637,3.490349
608,AZD5438,5637,3.177289
609,AZD5582,5637,2.294117
610,AZD5991,5637,5.820345
611,AZD6738,5637,2.027117
612,AZD7762,5637,0.383378
613,AZD8055,5637,0.406151
614,AZD8186,5637,3.703313
615,Acetalax,5637,6.566649
616,Afatinib,5637,-0.074435
617,Afuresertib,5637,4.149154
618,Alisertib,5637,0.00492
619,Alpelisib,5637,3.466124
620,Avagacestat,5637,5.709539
621,Axitinib,5637,2.41971
622,BI-2536,5637,-2.853553
623,BIBR-1532,5637,4.936744
624,BMS-345541,5637,4.431866
625,BMS-536924,5637,1.760168
626,BMS-754807,5637,1.665762
627,Bleomycin,5637,0.764463
628,Bleomycin (50 uM),5637,0.851102
629,Bortezomib,5637,-5.057753
630,Bosutinib,5637,1.613296
631,Bromosporine,5637,3.277524
632,Buparlisib,5637,0.399348
633,CCT007093,5637,5.362502
634,CPI-637,5637,4.836286
635,CZC24832,5637,5.144301
636,Camptothecin,5637,-2.631817
637,Carmustine,5637,5.650336
638,Cediranib,5637,2.673825
639,Crizotinib,5637,2.786628
640,Cyclophosphamide,5637,5.260269
641,Cytarabine,5637,2.336405
642,Dabrafenib,5637,4.675027
643,Dacarbazine,5637,4.543159
644,Dactinomycin,5637,-4.321517
645,Dactolisib,5637,-1.311019
646,Dasatinib,5637,-1.829021
647,Dihydrorotenone,5637,0.10147
648,Dinaciclib,5637,-1.895834
649,Doramapimod,5637,5.200058
650,EHT-1864,5637,3.915698
651,EPZ004777,5637,5.607262
652,EPZ5676,5637,6.087377
653,Elephantin,5637,4.090364
654,Entinostat,5637,0.983006
655,Entospletinib,5637,3.914994
656,Epirubicin,5637,-1.439446
657,Erlotinib,5637,0.727383
658,Fludarabine,5637,4.459346
659,Foretinib,5637,0.405319
660,Fulvestrant,5637,3.408911
661,GDC0810,5637,4.292892
662,GNE-317,5637,0.668317
663,GSK-LSD1,5637,2.842746
664,GSK2110183B,5637,4.580183
665,GSK2578215A,5637,5.274009
666,GSK2606414,5637,3.110327
667,GSK343,5637,4.049857
668,GSK591,5637,2.974086
669,GW441756,5637,2.811992
670,Gallibiscoquinazole,5637,1.939629
671,Gemcitabine,5637,-1.727881
672,I-BET-762,5637,4.122461
673,I-BRD9,5637,5.616224
674,ICL-SIRT078,5637,5.272153
675,Ibrutinib,5637,3.888823
676,Ipatasertib,5637,4.903796
677,Irinotecan,5637,2.161042
678,JNK Inhibitor VIII,5637,5.739344
679,JQ1,5637,1.754692
680,KRAS (G12C) Inhibitor-12,5637,3.604831
681,KU-55933,5637,4.69976
682,L-Oxonoreleagnine,5637,3.724792
683,LCL161,5637,5.148428
684,LGK974,5637,3.966326
685,LJI308,5637,5.417477
686,LMP744,5637,0.059423
687,Lapatinib,5637,1.960664
688,Leflunomide,5637,4.441121
689,Lenalidomide,5637,5.154858
690,Linsitinib,5637,4.1813
691,MG-132,5637,-1.414558
692,MIM1,5637,3.825302
693,MIRA-1,5637,6.065379
694,MK-1775,5637,-0.402769
695,MK-2206,5637,4.185405
696,MK-8776,5637,3.670074
697,MN-64,5637,5.705697
698,Methotrexate,5637,-3.723944
699,Mirin,5637,5.00453
700,Mitoxantrone,5637,1.126619
701,Motesanib,5637,5.823758
702,Mycophenolic acid,5637,0.924286
703,N-acetyl cysteine,5637,9.302236
704,NU7441,5637,2.714112
705,NVP-ADW742,5637,3.115142
706,Navitoclax,5637,2.542011
707,Nelarabine,5637,6.095601
708,Nilotinib,5637,4.35631
709,Niraparib,5637,4.323888
710,Nutlin-3a (-),5637,5.086789
711,OF-1,5637,4.316373
712,OSI-027,5637,4.392862
713,OTX015,5637,2.799707
714,Obatoclax Mesylate,5637,0.090634
715,Olaparib,5637,3.837026
716,Osimertinib,5637,0.456103
717,Oxaliplatin,5637,4.574511
718,P22077,5637,4.096179
719,PCI-34051,5637,5.811113
720,PD0325901,5637,1.278678
721,PD173074,5637,4.349249
722,PFI-1,5637,3.698494
723,PFI3,5637,5.598129
724,PLX-4720,5637,4.083145
725,POMHEX,5637,2.329785
726,PRIMA-1MET,5637,3.935467
727,PRT062607,5637,3.38283
728,Paclitaxel,5637,-4.413742
729,Pevonedistat,5637,0.215762
730,Picolinici-acid,5637,4.481905
731,Podophyllotoxin bromide,5637,-1.047518
732,Pyridostatin,5637,2.593502
733,RO-3306,5637,2.896605
734,RVX-208,5637,5.461083
735,Rapamycin,5637,-0.116397
736,Refametinib,5637,2.078167
737,Remodelin,5637,4.403773
738,Ribociclib,5637,4.347599
739,Romidepsin,5637,-5.559258
740,Rucaparib,5637,3.438974
741,Ruxolitinib,5637,5.718623
742,SB216763,5637,4.869955
743,SB590885,5637,3.350051
744,SCH772984,5637,2.180232
